,lemma,count,pos
399,longer,32,n
400,shiro,32,n
401,several,32,a
402,learn,32,n
403,rabbit,32,n
404,carefully,31,r
405,weep,31,n
406,power,31,n
407,august,31,n
408,konojo,31,n
409,persimmon,31,n
410,daily,31,a
411,devil,31,n
412,length,31,n
413,thousand,31,n
414,family,31,n
415,welcome,31,n
416,honor,31,n
417,clear,31,a
418,reply,31,n
419,peach,30,n
420,leaf,30,n
421,receive,30,n
422,send,30,n
423,gift,30,n
424,fishing,30,n
425,vain,30,n
426,seize,30,n
427,moonlight,30,n
428,wander,30,n
429,shoulder,30,n
430,watanabe,30,n
431,wine,29,n
432,couple,29,n
433,mikado,29,n
434,dawn,29,n
435,hill,29,n
436,five,29,n
437,nurse,29,n
438,forest,29,n
439,sentaro,29,n
440,write,29,n
441,sandal,29,n
442,since,29,n
443,blossom,29,n
444,drew,29,n
445,float,28,n
446,save,28,v
447,jofuku,28,n
448,basket,28,n
449,yoné,28,n
450,point,28,n
451,four,28,n
452,feast,28,n
453,gaze,28,n
454,visit,28,n
455,farmer,28,n
456,burn,28,n
457,lonely,28,r
458,company,28,n
459,army,28,n
460,nearly,27,r
461,course,27,n
462,rai-taro,27,n
463,struck,27,n
464,caught,27,n
465,wooden,27,n
466,cheek,27,n
467,raise,27,n
468,sang,27,n
469,tea-kettle,27,a
470,wall,27,n
471,thunder,27,n
472,horse,27,n
473,threw,27,n
474,plan,27,n
475,roof,27,n
476,neighbor,27,n
477,pity,27,n
478,determine,27,n
479,tomodata,27,n
480,beneath,26,n
481,shrine,26,n
482,spite,26,n
483,pray,26,n
484,distance,26,n
485,allow,26,v
486,broken,26,n
487,augustness,26,n
488,luck,26,n
489,approach,26,n
490,pheasant,26,n
491,feel,26,n
492,stick,26,n
493,cross,26,n
494,peace,26,n
495,throw,26,n
496,cottage,26,n
497,surely,26,r
498,refuse,26,n
499,silver,26,n
500,born,26,n
501,silk,26,n
502,hole,25,n
503,crane,25,n
504,peasant,25,n
505,month,25,n
506,lightly,25,r
507,manner,25,n
508,offer,25,n
509,forehead,25,n
510,within,25,n
511,among,25,n
512,beloved,25,v
513,warm,25,n
514,grown,25,n
515,soft,25,a
516,forget,25,n
517,monster,25,n
518,tinker,25,n
519,paper,24,n
520,adventure,24,n
521,speed,24,n
522,slip,24,n
523,arrive,24,a
524,neighbour,24,n
525,autumn,24,n
526,fruit,24,n
527,really,24,r
528,flash,24,n
529,prayer,24,n
530,sake,24,n
531,guard,24,n
532,yomi,24,n
533,cake,24,n
534,empress,24,n
535,evil,24,n
536,daimio,24,n
537,hermit,24,n
538,sacred,23,v
539,capital,23,n
540,china,23,n
541,slender,23,n
542,doctor,23,n
543,finish,23,n
544,grey,23,n
545,close,23,r
546,thank,23,n
547,izanagi,23,n
548,wept,23,n
549,catch,23,n
550,snow,23,n
551,grief,23,n
552,minute,23,n
553,pleased,23,a
554,hidesato,23,n
555,faithful,23,n
556,sell,22,n
557,pale,22,n
558,clothes,22,n
559,straight,22,n
560,broke,22,n
561,front,22,n
562,storm,22,n
563,fail,22,n
564,fuji,22,n
565,hang,22,n
566,suffer,22,n
567,dreadful,22,n
568,také_torus,22,n
569,rebel,22,n
570,seven,22,n
571,sigh,22,n
572,alack,22,n
573,step-mother,22,n
574,consent,22,n
575,anything,22,n
576,yedo,22,n
577,folk,22,n
578,fast,22,n
579,music,22,n
580,saké,22,n
581,hunt,22,n
582,proud,22,n
583,secret,22,n
584,flame,22,n
585,break,22,n
586,delighted,22,a
587,fellow,22,n
588,flood,22,n
589,jelly-fish,22,a
590,passing,21,n
591,built,21,n
592,dwelt,21,n
593,enter,21,n
594,tongue,21,n
595,hundred,21,v
596,eight,21,n
597,lake,21,n
598,quest,21,n
599,hase-hime,21,n
600,ancient,21,n
601,travel,21,n
602,sand,21,n
603,burst,21,n
604,tail,21,n
605,tide,21,n
606,married,21,a
607,frighten,21,n
608,peony,21,n
609,town,21,n
610,usual,21,a
611,dwell,21,n
612,huge,21,a
613,third,21,a
614,majesty,21,n
615,reason,21,n
616,person,21,n
617,reward,21,n
618,surprise,21,n
619,path,21,n
620,beat,21,n
621,second,21,a
622,centipede,21,n
623,fresh,21,a
624,shone,21,n
625,street,21,n
626,horrible,20,a
627,greatly,20,r
628,thanked,20,n
629,possible,20,a
630,bore,20,n
631,hako,20,n
632,eiko,20,n
633,enjoy,20,n
634,tsuna,20,n
635,band,20,n
636,many_year,20,n
637,perhaps,20,r
638,high_heaven,20,n
639,howbeit,20,n
640,search,20,n
641,tatewaki,20,n
642,business,20,n
643,book,20,n
644,shin,20,n
645,thee,20,n
646,beach,20,n
647,buddha,20,n
648,praise,20,n
649,half,20,n
650,ride,20,n
651,iron,20,n
652,quiet,20,a
653,notice,20,n
654,matsu,20,n
655,battle,20,n
656,valley,20,n
657,retainer,19,n
658,magic,19,n
659,farewell,19,n
660,depart,19,n
661,rode,19,n
662,silk-worms,19,n
663,deceive,19,n
664,thanks,19,n
665,bury,19,n
666,rejoice,19,n
667,late,19,r
668,safe,19,a
669,immediately,19,r
670,expect,19,v
671,glitter,19,n
672,terrible,19,a
673,swallow,19,n
674,duty,19,n
675,truth,19,n
676,forward,19,r
677,flow,19,n
678,fetch,19,n
679,around,19,n
680,mallet,19,n
681,sprang,19,n
682,slowly,19,r
683,gentle,19,n
684,wash,19,n
685,noise,19,n
686,companion,19,n
687,different,18,a
688,shadow,18,n
689,corner,18,n
690,mercy,18,n
691,tiny,18,a
692,comb,18,n
693,astonish,18,a
694,smooth,18,n
695,foolish,18,a
696,forgot,18,n
697,fond,18,n
698,beheld,18,n
699,wound,18,n
700,yamato_take,18,n
701,soldier,18,n
702,tamamo,18,n
703,faint,18,n
704,pine,18,n
705,skillful_fisher,18,n
706,command,18,n
707,lotus,18,n
708,short,18,a
709,straw,18,n
710,hurry,18,n
711,tremble,18,a
712,bell,18,n
713,shut,18,n
714,chance,18,n
715,living,18,n
716,green_willow,18,n
717,wisdom,18,n
718,murmur,18,n
719,least,18,a
720,pound,18,n
721,seventh,18,n
722,could_find,18,n
723,easily,18,r
724,middle,18,n
725,coral,18,a
726,cruel,17,n
727,arose,17,n
728,sure_enough,17,n
729,fugiwaka,17,n
730,delight,17,n
731,noble,17,a
732,drown,17,n
733,heavenly,17,r
734,take_care,17,n
735,human,17,n
736,cast,17,n
737,afterwards,17,n
738,precious,17,a
739,happiness,17,n
740,gather,17,n
741,ship,17,n
742,weather,17,n
743,suitor,17,n
744,fish-hook,17,n
745,past,17,n
746,serve,17,n
747,aloud,17,n
748,anxious,17,a
749,floor,17,n
750,almost,17,r
751,mine,17,n
752,others,17,n
753,remain,17,n
754,gradually,17,r
755,girdle,17,n
756,festival,17,n
757,game,17,n
758,burnt,17,n
759,monk,17,n
760,free,17,a
761,neck,17,n
762,darkness,17,n
763,whether,17,n
764,yuki,17,n
765,seed,17,n
766,danger,17,n
767,decide,17,n
768,skin,17,n
769,uraschimataro,17,n
770,arah,17,n
771,mouth,17,n
772,dare,17,n
773,helmet,17,n
774,brocade,17,n
775,gain,17,n
776,spear,16,n
777,sama,16,n
778,famous,16,a
779,to-day,16,n
780,beast,16,n
781,impossible,16,a
782,lantern,16,n
783,store,16,n
784,izanami,16,n
785,anchin,16,n
786,tall,16,n
787,honour,16,n
788,spent,16,n
789,picture,16,n
790,mighty,16,n
791,household,16,n
792,powerful,16,a
793,labour,16,n
794,nice,16,a
795,yamato,16,n
796,gallery,16,n
797,amongst,16,n
798,troubled,16,a
799,tengu,16,n
800,elixir_life,16,n
801,string,16,n
802,attack,16,n
803,courage,16,n
804,short_time,16,n
805,frog,16,n
806,tassel,16,n
807,anger,16,n
808,party,16,n
809,sooner,16,n
810,hearing,16,n
811,grave,16,n
812,beam,16,n
813,beside,16,n
814,played,16,n
815,bottom,15,n
816,champion,15,n
817,seek,15,n
818,certain,15,a
819,disappear,15,n
820,drink,15,n
821,star,15,n
822,smoke,15,n
823,forgive,15,a
824,token,15,n
825,stayed,15,n
826,wizard,15,n
827,existence,15,n
828,traveller,15,n
829,country-side,15,n
830,kotei,15,n
831,plum,15,n
832,wear,15,n
833,rule,15,n
834,jumped,15,n
835,pair,15,n
836,cunning,15,v
837,goddess,15,n
838,bearing,15,n
839,idea,15,n
840,good_fortune,15,n
841,brown,15,n
842,shook_head,15,n
843,ball,15,n
844,bent,15,n
845,although,15,n
846,cease,15,n
847,scratch,15,n
848,shikuyu,15,n
849,messenger,15,n
850,edge,15,n
851,return_home,15,n
852,request,15,n
853,marry,15,n
854,lump,15,n
855,burning,15,n
856,figure,15,n
857,invite,15,n
858,alive,15,a
859,sickness,15,n
860,staff,15,n
861,character,15,n
862,prove,15,n
863,hungry,15,n
864,lean,15,n
865,shuttlecock,15,n
866,slept,15,n
867,guest,15,n
868,early,15,r
869,sign,15,n
870,chin,14,n
871,breast,14,n
872,recover,14,n
873,skill,14,n
874,bundle,14,n
875,wore,14,n
876,softly,14,r
877,succeed,14,v
878,quick,14,n
879,pour,14,n
880,easy,14,a
881,descend,14,n
882,finger,14,n
883,push,14,n
884,yellow,14,n
885,understand,14,n
886,drank,14,n
887,either,14,n
888,hasunuma,14,n
889,shell,14,n
890,swiftly,14,r
891,surprised,14,a
892,outside,14,n
893,cool,14,n
894,subject,14,n
895,seat,14,n
896,beyond,14,n
897,ordinary,14,a
898,breath,14,n
899,swim,14,n
900,lacquer,14,n
901,crept,14,n
902,general,14,a
903,kago,14,n
904,blood,14,n
905,woodcutter,14,n
906,baby,14,n
907,knee,14,n
908,rage,14,n
909,kindness,14,n
910,climbed,14,n
911,mortal,14,n
912,belong,14,n
913,instant,14,n
914,supper,14,n
915,draw,14,n
916,sudden,14,a
917,exclaim,14,n
918,memory,14,n
919,kitchen,14,n
920,accord,14,n
921,shade,14,n
922,sick,14,n
923,thread,14,n
924,plant,14,n
925,reed_plain,14,n
926,float_bridge,14,n
927,lily,13,r
928,flutter,13,n
929,merry,13,n
930,mikoto,13,n
931,bone,13,n
932,troop,13,n
933,wrap,13,n
934,flung,13,n
935,quietly,13,r
936,flute,13,n
937,shape,13,n
938,suppose,13,n
939,force,13,n
940,golden_comb,13,n
941,stretch,13,n
942,agree,13,n
943,ototachibana,13,n
944,flee,13,n
945,rather,13,r
946,pillar,13,n
947,kwannon_merciful,13,n
948,else,13,r
949,prize,13,n
950,koma,13,n
951,forgotten,13,n
952,turtle,13,n
953,astonishment,13,n
954,jimmu,13,n
955,greet,13,n
956,stranger,13,n
957,march,13,n
958,wrong,13,a
959,starch,13,n
960,right_hand,13,n
961,safely,13,r
962,seashore,13,n
963,clever,13,n
964,osaka,13,n
965,sail,13,n
966,mourn,13,n
967,behold,13,n
968,flower_cherry,13,n
969,consider,13,v
970,bronze,13,n
971,hurt,13,n
972,geisha,13,n
973,loudly,13,r
974,discover,13,n
975,tengus,13,n
976,bower,13,n
977,biwa,13,n
978,pond,13,n
979,presence,13,n
980,rope,13,n
981,twilight,13,n
982,winter,13,n
983,join,13,n
984,trust,13,n
985,hard_task,13,n
986,week,12,n
987,wide,12,a
988,scale,12,n
989,despair,12,n
990,ballad-singer,12,n
991,loom,12,n
992,horn,12,n
993,frail,12,n
994,season,12,n
995,create,12,n
996,thine_augustness,12,n
997,shelter,12,n
998,toss,12,n
999,heaven_earth,12,n
1000,mist,12,n
1001,whatever,12,n
1002,gently,12,r
1003,worship,12,n
1004,realm,12,n
1005,whisper,12,n
1006,climb,12,n
1007,except,12,n
1008,shake,12,n
1009,courtier,12,n
1010,heat,12,n
1011,fold,12,n
1012,report,12,n
1013,declare,12,n
1014,blow,12,n
1015,raiko,12,n
1016,patience,12,n
1017,thrown,12,n
1018,quiver,12,n
1019,propose,12,n
1020,grove,12,n
1021,service,12,n
1022,prepared,12,a
1023,number,12,n
1024,inaba,12,n
1025,favorite,12,n
1026,envious,12,a
1027,hedge,12,n
1028,accompany,12,n
1029,daimyo,12,n
1030,firefly,12,n
1031,bitter,12,n
1032,throat,12,n
1033,persuade,12,n
1034,intention,12,n
1035,knelt,12,n
1036,shout,12,n
1037,poison,12,n
1038,news,12,n
1039,horaizan,12,n
1040,nearer_nearer,12,n
1041,perform,12,n
1042,imperial,12,a
1043,fare,12,n
1044,whenever,12,n
1045,respect,12,n
1046,understood,12,n
1047,father_mother,12,n
1048,mere,12,r
1049,could_hardly,12,r
1050,beaten,12,n
1051,howl,11,n
1052,rubbed,11,n
1053,earthly,11,r
1054,dinner,11,n
1055,wither,11,n
1056,flesh,11,n
1057,drag,11,n
1058,tend,11,n
1059,wise_woman,11,n
1060,weave,11,n
1061,sunset,11,n
1062,hasten,11,n
1063,takeru,11,n
1064,patron,11,n
1065,honourable,11,a
1066,armor,11,n
1067,filial_piety,11,n
1068,already,11,r
1069,aiko,11,n
1070,moan,11,n
1071,simple,11,n
1072,image,11,n
1073,bamboo-cutter,11,n
1074,stroke,11,n
1075,rosy,11,a
1076,cherry,11,n
1077,silent,11,n
1078,cord,11,n
1079,unkind,11,n
1080,space,11,n
1081,peep,11,n
1082,thin,11,n
1083,nearer,11,n
1084,aunt,11,n
1085,amuse,11,n
1086,leapt,11,n
1087,gold_piece,11,n
1088,boar,11,n
1089,grateful,11,n
1090,shriek,11,n
1091,vanished,11,n
1092,inside,11,n
1093,pardon,11,n
1094,jokwa,11,n
1095,sakura-ko,11,n
1096,nine,11,n
1097,daikoku,11,n
1098,scream,11,n
1099,gold_silver,11,n
1100,distant,11,n
1101,pretend,11,n
1102,fortune,11,n
1103,haunt,11,n
1104,ought,11,n
1105,less,11,r
1106,revenge,11,n
1107,yoshi-san,11,a
1108,urashima_taro,11,n
1109,silken,11,n
1110,incense,11,n
1111,nature,11,n
1112,guide,11,n
1113,avenge,11,n
1114,toil,11,n
1115,ambassador,11,n
1116,nevertheless,11,r
1117,count,11,n
1118,exchange,11,n
1119,fool,11,n
1120,pick,11,n
1121,glance,11,n
1122,letter,11,n
1123,reign,11,n
1124,attendant,11,n
1125,loose,11,a
1126,oblige,11,n
1127,bank,11,n
1128,dumpling,11,v
1129,being,11,v
1130,manage,11,n
1131,condition,11,n
1132,screen,11,n
1133,bimbo,11,n
1134,divine,10,n
1135,spare,10,n
1136,foam,10,n
1137,future,10,n
1138,chariot,10,n
1139,mystery,10,n
1140,schichi,10,n
1141,verse,10,n
1142,gown,10,n
1143,chest,10,n
1144,trunk,10,n
1145,innocent,10,n
1146,color,10,n
1147,yaoya,10,n
1148,marked,10,n
1149,whilst,10,n
1150,question,10,n
1151,rough,10,n
1152,false,10,a
1153,south,10,n
1154,swayed,10,n
1155,poet,10,n
1156,curious,10,a
1157,separate,10,a
1158,pride,10,n
1159,yasu,10,n
1160,blame,10,n
1161,kingdom,10,n
1162,twinkle,10,n
1163,summon,10,n
1164,imagine,10,n
1165,line,10,n
1166,opportunity,10,n
1167,swore,10,n
1168,resolve,10,n
1169,sought,10,n
1170,hunter,10,n
1171,difficulty,10,n
1172,fault,10,n
1173,adorn,10,n
1174,besides,10,n
1175,novice,10,n
1176,sadako,10,n
1177,cave,10,n
1178,asleep,10,n
1179,unable,10,a
1180,scatter,10,n
1181,overcome,10,n
1182,south_wind,10,n
1183,bought,10,n
1184,horror,10,n
1185,ugly,10,r
1186,hide,10,n
1187,loud,10,n
1188,elder_brother,10,n
1189,excuse,10,n
1190,hero,10,n
1191,handful,10,n
1192,midst,10,n
1193,bargain,10,n
1194,gild,10,n
1195,leader,10,n
1196,torrent,10,n
1197,sharp,10,a
1198,saito,10,n
1199,unhappy,10,a
1200,homewards,10,n
1201,empty,10,a
1202,spoken,10,n
1203,single,10,a
1204,rai-den,10,n
1205,east,10,n
1206,fashion,10,n
1207,left_behind,10,n
1208,unknown,10,a
1209,surface,10,n
1210,bough,10,n
1211,finally,10,r
1212,purpose,10,n
1213,content,10,n
1214,fierce,10,n
1215,unai,10,n
1216,purple,10,n
1217,careful,10,n
1218,dragon-flies,10,n
1219,quarrel,10,n
1220,junk,10,n
1221,moreover,10,n
1222,charcoal,10,n
1223,rescue,10,n
1224,earnestly,9,r
1225,miss,9,n
1226,wallet,9,n
1227,make_mind,9,n
1228,ashamed,9,v
1229,hundred_year,9,n
1230,window,9,n
1231,battledore,9,n
1232,ceremony,9,n
1233,appearance,9,n
1234,subdue,9,a
1235,handle,9,n
1236,claw,9,n
1237,mossy,9,n
1238,carriage,9,n
1239,prevent,9,n
1240,real,9,a
1241,millet,9,n
1242,cure,9,n
1243,vessel,9,n
1244,fade,9,n
1245,pilgrim,9,n
1246,yesterday,9,n
1247,taught,9,n
1248,saion,9,n
1249,eastern,9,a
1250,fain,9,n
1251,pocket,9,n
1252,fasten,9,n
1253,meant,9,n
1254,serpent,9,n
1255,borne,9,n
1256,wrath,9,n
1257,splendid,9,n
1258,rank,9,n
1259,silence,9,n
1260,flew_away,9,n
1261,needle,9,n
1262,dancer,9,n
1263,spade,9,n
1264,coin,9,n
1265,fate,9,n
1266,sort,9,n
1267,schippeitaro,9,n
1268,greedy,9,n
1269,zenji,9,n
1270,height,9,n
1271,counsel,9,n
1272,trail,9,n
1273,intend,9,n
1274,address,9,n
1275,case,9,n
1276,honest,9,n
1277,noto,9,n
1278,judge,9,n
1279,heard_sound,9,n
1280,cassia_tree,9,n
1281,farther,9,n
1282,steal,9,n
1283,next_morning,9,v
1284,inquire,9,n
1285,butcher,9,n
1286,fame,9,n
1287,harm,9,n
1288,difficult,9,a
1289,royal,9,n
1290,remembrance,9,n
1291,moth,9,n
1292,attempt,9,n
1293,punishment,9,n
1294,grieve,9,n
1295,fourth,9,a
1296,grant,9,n
1297,direction,9,n
1298,disappointment,9,n
1299,horai,9,n
1300,broad,9,a
1301,sorrowful,9,n
1302,swing,9,v
1303,grandmother,9,n
1304,kneel,9,n
1305,recognize,9,v
1306,wistaria,9,n
1307,punish,9,n
1308,meanwhile,9,r
1309,pine-tree,9,a
1310,fast_could,9,n
1311,host,9,n
1312,snatch,9,n
1313,salt,9,n
1314,transform,9,n
1315,aiyamé,9,n
1316,illusion,9,n
1317,afternoon,9,n
1318,attire,9,n
1319,train,9,n
1320,choose,9,n
1321,wrestle,9,n
1322,medicine,9,n
1323,whoever,9,n
1324,occasion,9,n
1325,amaterasu,9,n
1326,cherry_tree,9,n
1327,altogether,9,r
1328,draw_water,8,n
1329,forthwith,8,n
1330,rice-field,8,n
1331,metal,8,n
1332,truly,8,r
1333,told_story,8,n
1334,preserve,8,n
1335,clean,8,n
1336,queer,8,n
1337,pink,8,n
1338,state,8,n
1339,white_snow,8,n
1340,cupboard,8,n
1341,vapour,8,n
1342,attention,8,n
1343,flight,8,n
1344,step-daughter,8,n
1345,long_journey,8,n
1346,meal,8,n
1347,reflection,8,n
1348,bosom,8,n
1349,perpetual,8,a
1350,plead,8,n
1351,thick,8,n
1352,publish,8,n
1353,bold,8,n
1354,three_hundred,8,v
1355,conquer,8,n
1356,swam,8,n
1357,sadly,8,r
1358,chinese,8,a
1359,forever,8,r
1360,humble,8,a
1361,fifteen_year,8,n
1362,every_morning,8,v
1363,charge,8,n
1364,kite,8,n
1365,bite,8,n
1366,mile,8,n
1367,ocean,8,n
1368,weight,8,n
1369,necessary,8,a
1370,doubt,8,n
1371,invitation,8,n
1372,green_grass,8,n
1373,slid,8,n
1374,misfortune,8,n
1375,require,8,n
1376,poem,8,n
1377,mend,8,n
1378,scent,8,n
1379,gold_coin,8,n
1380,later,8,r
1381,wipe,8,n
1382,agony,8,n
1383,teeth,8,n
1384,board,8,n
1385,entrance,8,n
1386,hardly,8,r
1387,aside,8,r
1388,paid,8,n
1389,quantity,8,n
1390,stork,8,n
1391,toyonari,8,n
1392,loss,8,n
1393,climb_tree,8,n
1394,shoot,8,n
1395,interest,8,n
1396,meditation,8,n
1397,dish,8,n
1398,inhabit,8,n
1399,stupid,8,a
1400,shop,8,n
1401,plenty,8,n
1402,entertain,8,n
1403,smell,8,n
1404,solemnly,8,r
1405,pitiful,8,n
1406,devour,8,n
1407,platform,8,n
1408,hairy,8,n
1409,buddhist,8,n
1410,surround,8,n
1411,plight,8,n
1412,picked,8,n
1413,stir,8,n
1414,rice-dumpling,8,n
1415,good-by,8,n
1416,gentleman,8,n
1417,shower,8,n
1418,hakama,8,n
1419,across_path,8,n
1420,bridegroom,8,n
1421,betroth,8,n
1422,price,8,n
1423,strike,8,n
1424,heap,8,n
1425,governor,8,n
1426,goblin,8,n
1427,doll,8,n
1428,ceiling,8,n
1429,curiosity,8,n
1430,congratulate,8,n
1431,ruler,8,n
1432,bewilder,8,n
1433,increase,8,n
1434,useless,8,n
1435,obtain,8,v
1436,trick,8,n
1437,sport,8,n
1438,herd,8,n
1439,graf,8,n
