,lemma,count,pos
966,noise,15,n
967,whirl,15,n
968,comfort,15,n
969,procession,15,n
970,pity,15,n
971,yesterday,15,n
972,string,15,n
973,suit,15,n
974,obtain,15,v
975,accompany,15,n
976,spark,15,n
977,vain,15,n
978,refresh,15,n
979,knight,15,n
980,courtyard,15,n
981,barn,15,n
982,cease,15,n
983,race,15,n
984,transparent,15,n
985,gather,15,n
986,quit,15,n
987,plenty,15,n
988,kingdom,15,n
989,huge,15,a
990,bless,15,n
991,march,15,n
992,sought,15,n
993,offer,15,n
994,finland,15,n
995,dove,15,n
996,smell,15,n
997,flung,15,n
998,hardly,15,r
999,milk,15,n
1000,flock,15,n
1001,kjöge,15,n
1002,narrow,15,n
1003,express,15,n
1004,driven,15,n
1005,account,15,n
1006,humble,15,a
1007,copper,15,n
1008,difficult,14,a
1009,cake,14,n
1010,reflect,14,n
1011,catch,14,n
1012,hungry,14,n
1013,tumble,14,n
1014,peasant,14,n
1015,school,14,n
1016,quick-ear,14,a
1017,perfect,14,n
1018,difference,14,n
1019,fence,14,n
1020,marriage,14,n
1021,certain,14,a
1022,engage,14,n
1023,pipe,14,n
1024,seimke,14,n
1025,spectre,14,n
1026,reign,14,n
1027,temper,14,n
1028,thrust,14,n
1029,reason,14,n
1030,explain,14,n
1031,honor,14,n
1032,knowledge,14,n
1033,party,14,n
1034,norway,14,r
1035,harm,14,n
1036,invite,14,n
1037,chicken,14,n
1038,summon,14,n
1039,loose,14,a
1040,beat,14,n
1041,drag,14,n
1042,gentleman,14,n
1043,börglum,14,n
1044,bellissima,14,n
1045,drift,14,n
1046,alive,14,a
1047,wind_blew,14,n
1048,scene,14,n
1049,larsen,14,n
1050,lonely,14,r
1051,seek,14,n
1052,wisdom,14,n
1053,boot,14,n
1054,velvet,14,n
1055,amid,14,n
1056,theatre,14,n
1057,embrace,14,n
1058,flax,14,n
1059,plank,14,n
1060,denmark,14,n
1061,egypt,14,n
1062,plainly,14,r
1063,danish,14,n
1064,apple_tree,14,n
1065,salt,14,n
1066,mark,14,n
1067,trial,14,n
1068,coffin,14,n
1069,praise,14,n
1070,candle,14,n
1071,couple,14,n
1072,fountain,14,n
1073,prepare,14,n
1074,pretend,14,n
1075,churchyard,14,n
1076,public,14,n
1077,thorodd,14,n
1078,garment,14,n
1079,strand,14,n
1080,poet,14,n
1081,rosebush,14,n
1082,rank,14,n
1083,manor,14,n
1084,grows,14,n
1085,fade,14,n
1086,betroth,14,n
1087,misfortune,14,n
1088,thin,14,n
1089,nose,13,r
1090,portuguese,13,a
1091,ancient,13,n
1092,shake,13,n
1093,struggle,13,n
1094,fenrir,13,n
1095,stalk,13,n
1096,possess,13,n
1097,effect,13,n
1098,sing_bird,13,n
1099,produce,13,n
1100,descend,13,n
1101,five,13,n
1102,open_door,13,n
1103,loosen,13,n
1104,dune,13,n
1105,opinion,13,n
1106,beauteous,13,a
1107,nice,13,a
1108,depth,13,n
1109,fast_could,13,n
1110,flap_wing,13,v
1111,loud,13,n
1112,brings,13,n
1113,aloud,13,n
1114,veil,13,n
1115,clara,13,n
1116,wake,13,n
1117,wrap,13,n
1118,heap,13,n
1119,shepherd,13,n
1120,frey,13,n
1121,worth,13,n
1122,stupid,13,a
1123,swineherd,13,n
1124,enemy,13,n
1125,swanwhite,13,n
1126,bread,13,n
1127,beer,13,n
1128,chimney,13,n
1129,admit,13,n
1130,natural,13,a
1131,necklace,13,n
1132,mead,13,n
1133,goose,13,n
1134,labour,13,n
1135,gray,13,n
1136,forgot,13,n
1137,convent,13,n
1138,fairy_tale,13,n
1139,statue,13,n
1140,youngster,13,n
1141,sharp,13,a
1142,brick,13,n
1143,mamma,13,n
1144,century,13,n
1145,funeral,13,a
1146,whoever,13,n
1147,swam,13,n
1148,ornament,13,n
1149,stroke,13,n
1150,enjoy,13,n
1151,position,13,n
1152,secret,13,n
1153,wheel,13,n
1154,cellar,13,n
1155,lump,13,n
1156,sunny,13,n
1157,tightly,13,r
1158,willing,13,a
1159,twig,13,n
1160,chest,13,n
1161,door_open,13,v
1162,sweetly,13,r
1163,amuse,13,n
1164,prepared,13,a
1165,knock,13,n
1166,preserve,13,n
1167,passing,13,n
1168,band,13,n
1169,breeze,13,n
1170,mass,13,n
1171,booth,13,n
1172,royal,13,n
1173,copenhagen,13,n
1174,lover,13,n
1175,couch,13,n
1176,everywhere,13,r
1177,warn,12,n
1178,stepmother,12,n
1179,properly,12,r
1180,carve,12,n
1181,turn_round,12,n
1182,wrong,12,a
1183,flag,12,n
1184,mourn,12,n
1185,handle,12,n
1186,frame,12,n
1187,temple,12,n
1188,voyage,12,n
1189,dollar,12,n
1190,melody,12,n
1191,paid,12,n
1192,many_year,12,n
1193,calm,12,n
1194,friendly,12,r
1195,tone,12,n
1196,fashion,12,n
1197,image,12,n
1198,fourth,12,a
1199,stage,12,n
1200,grief,12,n
1201,loft,12,n
1202,prayed,12,n
1203,sink,12,n
1204,sung,12,n
1205,nile,12,n
1206,pillar,12,n
1207,property,12,n
1208,journeyman,12,n
1209,highly,12,r
1210,cork,12,n
1211,valley,12,n
1212,train,12,n
1213,underground,12,n
1214,bark,12,n
1215,german,12,a
1216,roar,12,n
1217,boil,12,n
1218,building,12,n
1219,slender,12,n
1220,farm,12,n
1221,stuck,12,n
1222,fate,12,n
1223,completely,12,r
1224,terror,12,n
1225,onward,12,n
1226,sack,12,n
1227,battle,12,n
1228,fight,12,n
1229,mast,12,n
1230,weave,12,n
1231,firm,12,n
1232,bought,12,n
1233,lock,12,n
1234,shine,12,n
1235,mine,12,n
1236,group,12,n
1237,provide,12,n
1238,accomplish,12,n
1239,waggon,12,n
1240,great_hall,12,n
1241,whole_world,12,n
1242,visible,12,a
1243,delighted,12,a
1244,sits,12,n
1245,dish,12,n
1246,happiest,12,n
1247,roast,12,n
1248,drunk,12,n
1249,golden_shoe,12,n
1250,solitary,12,a
1251,west,12,n
1252,held_fast,12,n
1253,sooner,12,n
1254,swung,11,n
1255,command,11,n
1256,chair,11,n
1257,sunlight,11,n
1258,instantly,11,r
1259,gold_silver,11,n
1260,occasion,11,n
1261,ostrich,11,n
1262,brightly,11,r
1263,weathercock,11,n
1264,mansion,11,n
1265,view,11,n
1266,resemble,11,a
1267,penetrate,11,n
1268,build,11,n
1269,oven,11,r
1270,worn,11,n
1271,attempt,11,n
1272,polished,11,n
1273,tirfing,11,v
1274,fail,11,n
1275,glow,11,n
1276,wool,11,n
1277,favourite,11,n
1278,gently,11,r
1279,blast,11,n
1280,crush,11,n
1281,open_window,11,n
1282,early,11,r
1283,lion,11,n
1284,caravan,11,n
1285,arose,11,n
1286,cheerful,11,n
1287,frothi,11,n
1288,poetry,11,n
1289,spent,11,n
1290,despise,11,n
1291,device,11,n
1292,father_mother,11,n
1293,carefully,11,r
1294,hunt,11,n
1295,swept,11,n
1296,delight,11,n
1297,sorry,11,n
1298,remains,11,n
1299,game,11,n
1300,chief,11,n
1301,cunning,11,v
1302,swan_plumage,11,n
1303,boathouse,11,n
1304,dinner,11,n
1305,month,11,n
1306,monster,11,n
1307,refuse,11,n
1308,garret,11,n
1309,inhabitant,11,n
1310,lively,11,r
1311,office,11,n
1312,apple_branch,11,n
