,lemma,count,pos
145,athens,70,n
146,lift,69,n
147,always,69,r
148,lead,68,n
149,return,68,n
150,jupiter,67,n
151,speak,66,n
152,town,66,n
153,fire,65,n
154,food,64,n
155,sent,64,n
156,poor,64,a
157,wish,64,n
158,bird,63,n
159,laugh,63,n
160,gold,63,n
161,voice,63,n
162,pass,62,n
163,moment,61,n
164,right,61,n
165,promise,60,n
166,reach,60,n
167,sword,60,n
168,wind,59,n
169,fear,59,n
170,country,59,n
171,field,59,n
172,hair,57,n
173,think,57,n
174,sleep,56,n
175,held,56,n
176,wonder,56,n
177,next,56,a
178,medeia,56,n
179,flee,56,n
180,beneath,55,n
181,seem,55,n
182,thee,55,n
183,fall,55,n
184,walk,55,n
185,song,55,n
186,toward,54,n
187,around,54,n
188,noble,54,a
189,spring,53,n
190,threw,53,n
191,happen,53,v
192,wing,53,v
193,full,53,a
194,enough,52,r
195,sail,52,n
196,flower,52,n
197,stranger,52,n
198,high,52,a
199,strong,52,a
200,stream,52,n
201,part,52,n
202,leave,52,v
203,dead,52,a
204,others,51,n
205,cloud,51,n
206,rush,50,n
207,shepherd,50,n
208,wolf,50,n
209,fill,50,n
210,move,50,n
211,alone,50,r
212,seize,49,n
213,stand,49,n
214,fight,49,n
215,cave,49,n
216,hear,49,n
217,pity,48,n
218,cast,48,n
219,wall,48,n
220,afraid,48,n
221,escape,48,n
222,eagle,48,n
223,sheep,47,n
224,girl,47,n
225,cliff,47,n
226,keep,47,v
227,along,47,n
228,towards,47,n
229,evil,46,n
230,forest,46,n
231,hunt,46,n
232,road,46,n
233,minos,46,n
234,body,45,n
235,gift,45,n
236,island,45,n
237,wander,45,n
238,bade,45,n
239,mouse,44,n
240,ready,44,a
241,behind,44,n
242,wept,44,n
243,smile,44,n
244,bear,44,n
245,dark,44,n
246,kind,44,n
247,seven,44,n
248,rich,44,a
249,ring,43,n
250,wave,43,n
251,monster,43,n
252,light,43,n
253,kept,43,n
254,hall,43,n
255,past,43,n
256,dare,42,n
257,goat,42,n
258,listen,42,n
259,wine,42,n
260,serpent,42,n
261,appear,42,v
262,happy,42,a
263,music,41,n
264,robber,41,n
265,bull,41,n
266,enemy,41,n
267,open,41,a
268,guest,41,n
269,leap,41,n
270,care,41,n
271,hold,41,n
272,talk,41,n
273,blue,40,n
274,often,40,r
275,fish,40,n
276,door,40,n
277,close,40,r
278,whose,40,n
279,leapt,39,n
280,however,39,r
281,order,39,n
282,brother,39,n
283,cheiron,39,n
284,sound,39,n
285,terrible,38,a
286,dragon,38,n
287,pelias,38,n
288,stay,38,n
289,instead,38,r
290,shout,38,n
291,peace,38,n
292,sing,37,v
293,temple,37,n
294,mean,37,n
295,flew,37,n
296,shoulder,37,n
297,river,37,n
298,rule,37,n
299,best,37,a
300,cruel,37,n
301,start,37,n
302,something,36,n
303,touch,36,n
304,mouth,36,n
305,change,36,n
306,bright,36,n
307,cadmus,36,n
308,petros,36,n
309,weep,36,n
310,apple,36,n
311,surely,36,r
312,room,36,n
313,wise,36,n
314,meet,36,n
315,learn,36,n
316,save,36,v
317,also,36,r
318,tremble,35,a
319,play,35,n
320,remember,35,v
321,magic,35,n
322,need,35,n
323,sprang,35,n
324,draken,35,n
325,creature,35,n
326,drove,34,n
327,felt,34,n
328,search,34,n
329,kingdom,34,n
330,màro,34,n
331,demetros,34,n
332,within,34,n
333,strength,34,n
334,star,33,n
335,suddenly,33,r
336,aegeus,33,n
337,feast,33,n
338,anasto,33,n
339,mortal,33,n
340,built,33,n
341,sandal,33,n
342,whisper,33,n
343,immortal,33,n
344,free,33,a
345,laid,33,n
346,village,33,n
347,forward,32,r
348,brave,32,n
349,shoe,32,n
350,true,32,a
351,beyond,32,n
352,large,32,a
353,forth,32,n
354,struck,32,n
355,blow,32,n
356,step,32,n
357,half,32,n
358,thus,32,r
359,guard,32,n
360,course,32,n
361,teeth,31,n
362,flock,31,n
363,storm,31,n
364,golden_fleece,31,n
365,husband,31,n
366,club,31,n
367,tear,31,n
368,pleasant,31,n
369,athena,31,n
370,crete,31,n
371,bound,31,n
372,mine,31,n
373,snow,31,n
374,hung,30,n
375,giant,30,n
376,hard,30,a
377,janni,30,n
378,kiss,30,n
379,ægeus,30,n
380,anything,30,n
381,danger,30,n
382,hour,30,n
383,sang,30,n
384,prometheus,30,n
385,perhaps,29,r
386,almost,29,r
387,hunter,29,n
388,fine,29,n
389,slave,29,n
390,battle,29,n
391,drop,29,n
392,tall,29,n
393,wash,29,n
394,letiko,29,n
395,dear,29,n
396,small,29,a
397,indeed,28,r
398,admetus,28,n
399,argo,28,n
400,tail,28,n
401,hare,28,n
402,safe,28,a
403,notice,28,n
404,hope,28,n
405,leaf,28,n
406,morning,28,n
407,castle,28,n
408,chain,28,n
409,cold,28,n
410,summer,28,n
411,orpheus,28,n
412,path,28,n
413,point,28,n
414,huge,28,a
415,fellow,28,n
416,sight,28,n
417,forever,28,r
418,feed,28,n
419,story,27,n
420,slain,27,n
421,drink,27,n
422,fast,27,n
423,deep,27,n
424,beside,27,n
425,offer,27,n
426,harm,27,n
427,glen,27,n
428,beauty,27,n
429,played,27,n
430,frog,27,n
431,third,27,a
432,silver,27,n
433,fruit,27,n
434,whether,27,n
435,table,27,n
436,float,26,n
437,believe,26,v
438,garment,26,n
439,remain,26,n
440,approach,26,n
441,sigh,26,n
442,silent,26,n
443,whole,26,a
444,neither,26,n
445,crab,26,n
446,desire,26,n
447,welcome,26,n
448,blood,26,n
449,able,26,a
450,none,25,n
451,mount,25,n
452,peak,25,n
453,form,25,n
454,lazarus,25,n
455,troezen,25,n
456,sure,25,n
457,roll,25,n
458,fought,25,n
459,tortoise,25,n
460,darkness,25,n
461,raise,25,n
462,servant,25,n
463,aietes,25,n
464,heracles,25,n
465,nymph,25,n
466,wound,25,n
467,alcinous,24,a
468,weary,24,a
469,bone,24,n
470,procrustes,24,n
471,cover,24,n
472,matter,24,n
473,narrow,24,n
474,deed,24,n
475,journey,24,n
476,therefore,24,r
477,wonderful,24,n
478,green,24,a
479,animal,23,n
480,horn,23,n
481,gate,23,n
482,angry,23,a
483,broke,23,n
484,dress,23,n
485,dream,23,n
486,cunning,23,v
487,longer,23,n
488,golden_hair,23,n
489,since,23,n
490,lake,23,n
491,twelve,23,n
492,drew,23,n
493,slept,23,n
494,thousand,23,n
495,hound,23,n
496,dreadful,22,n
497,apollo,22,n
498,daedalus,22,n
499,feather,22,n
500,skin,22,n
501,warn,22,n
502,chamber,22,n
503,flame,22,n
504,zeus,22,n
505,roar,22,n
506,fierce,22,n
507,plant,22,n
508,stick,22,n
509,terror,22,n
510,honour,22,n
511,stag,22,n
512,isle,22,n
513,fleece,22,n
514,noon,22,n
515,presently,22,r
516,fetch,22,n
517,grandmother,22,n
518,farmer,22,n
519,send,22,n
520,nassos,22,n
521,neck,21,n
522,bank,21,n
523,hidden,21,n
524,quickly,21,r
525,mind,21,n
526,bore,21,n
527,wisdom,21,n
528,cock,21,n
529,dawn,21,n
530,brass,21,n
531,sand,21,n
532,minotaur,21,n
533,wear,21,n
534,quite,21,r
535,determine,21,n
536,force,21,n
537,loose,21,a
538,treasure,21,n
539,glad,21,n
540,hurry,21,n
541,edge,21,n
542,warrior,21,n
543,sciron,21,n
544,cure,21,n
545,arrow,21,n
546,prayed,21,n
547,number,20,n
548,dwelt,20,n
549,power,20,n
550,whenever,20,n
551,straight,20,n
552,honey,20,n
553,sweet,20,n
554,wedding,20,n
555,gray,20,n
556,catch,20,n
557,trouble,20,n
558,strike,20,n
559,slowly,20,r
560,soul,20,n
561,jewel,20,n
562,everybody,20,n
563,atalanta,20,n
564,groan,20,n
565,hurl,20,n
566,winter,20,n
567,serve,20,n
568,roof,20,n
569,crown,20,n
570,lonely,20,r
571,spot,20,n
572,race,20,n
573,fisherman,20,n
574,sailor,20,n
575,visit,20,n
576,silence,20,n
577,branch,20,n
578,lady,20,n
579,vanished,20,n
580,east,20,n
581,throw,20,n
582,soft,19,a
583,shriek,19,n
584,yianko,19,n
585,hide,19,n
586,receive,19,n
587,foolish,19,a
588,villager,19,n
589,kapetanakis,19,n
590,babe,19,n
591,plain,19,n
592,shadow,19,n
593,advice,19,n
594,least,19,a
595,agree,19,n
596,plan,19,n
597,desert,19,n
598,proud,19,n
599,awhile,19,n
600,slew,19,n
601,minuai,19,n
602,kostas,19,n
603,stretch,19,n
604,devour,19,n
605,chest,19,n
606,refuse,19,n
607,knee,19,n
608,spread,19,n
609,breath,19,n
610,join,19,n
611,clear,19,a
612,priest,19,n
613,chance,18,n
614,cause,18,n
615,draw,18,n
616,clothes,18,n
617,grief,18,n
618,sometimes,18,r
619,wrestle,18,n
620,toil,18,n
621,lovely,18,r
622,eleusis,18,n
623,titan,18,n
624,royal,18,n
625,living,18,n
626,burn,18,n
627,comb,18,n
628,taught,18,n
629,fell_upon,18,n
630,crowd,18,n
631,reward,18,n
632,month,18,n
633,waste,18,n
634,fail,18,n
635,foam,18,n
636,arose,18,n
637,shin,18,n
638,manage,18,n
639,present,18,n
640,tribute,18,n
641,game,18,n
642,tale,18,n
643,gorgon,18,n
644,family,18,n
645,long_time,18,n
646,cross,18,n
647,sorrow,18,n
648,married,18,a
649,glitter,18,n
650,already,18,r
651,spear,18,n
652,swift,18,n
653,certain,18,a
654,sooner,18,n
655,rowed,18,n
656,stir,18,n
657,forty,18,n
658,hole,18,n
659,immediately,18,r
660,sank,18,n
661,pine,18,n
662,drive,17,n
663,window,17,n
664,bride,17,n
665,grass,17,n
666,warm,17,n
667,soldier,17,n
668,meleager,17,n
669,swiftly,17,r
670,monkey,17,n
671,second,17,a
672,neighbour,17,n
673,prize,17,n
674,climbed,17,n
675,sinis,17,n
676,limb,17,n
677,front,17,n
678,disappear,17,n
679,europa,17,n
680,pray,17,n
681,travel,17,n
682,monk,17,n
683,forgot,17,n
684,perish,17,n
685,altar,16,n
686,money,16,n
687,swallow,16,n
688,crow,16,n
689,cloak,16,n
690,dolphin,16,n
691,greece,16,n
692,pleased,16,a
693,drown,16,n
694,to-day,16,n
695,inside,16,n
696,gentle,16,n
697,wealth,16,n
698,claw,16,n
699,struggle,16,n
700,traveller,16,n
701,thou_hast,16,n
702,break,16,n
703,build,16,n
704,frighten,16,n
705,come_hither,16,n
706,lamb,16,n
707,heaven,16,n
708,flash,16,n
709,sharp,16,a
710,pain,16,n
711,fifty,15,n
712,elder,15,n
713,sunball,15,n
714,hungry,15,n
715,swept,15,n
716,spirit,15,n
717,distance,15,n
718,pull,15,n
719,amid,15,n
720,anger,15,n
721,labyrinth,15,n
722,chase,15,n
723,many_year,15,n
724,whatever,15,n
725,fancy,15,n
726,statue,15,n
727,boar,15,n
728,wild_boar,15,n
729,forget,15,n
730,pool,15,n
731,sell,15,n
732,folk,15,n
733,easy,15,a
734,nobody,15,n
735,circle,15,n
736,company,15,n
737,mercury,15,n
738,slay,15,n
739,gaze,15,n
740,secret,15,n
741,scream,15,n
742,unknown,15,a
743,meal,15,n
744,merchant,15,n
745,tasoula,15,n
746,seek,15,n
747,gain,15,n
748,marry,15,n
749,rope,15,n
750,asleep,15,n
751,spoken,15,n
752,cousin,15,n
753,passing,15,n
754,short,15,a
755,uncle,15,n
756,arrive,15,a
757,fate,15,n
758,boldly,15,r
759,kerkuon,15,n
760,condition,15,n
761,straw,14,n
762,woke,14,n
763,early,14,r
764,beach,14,n
765,milk,14,n
766,punish,14,n
767,afterwards,14,n
768,share,14,n
769,empty,14,a
770,herald,14,n
771,underneath,14,n
772,mankind,14,n
773,rocky,14,n
774,grown,14,n
775,companion,14,n
776,forgotten,14,n
777,chariot,14,n
778,meat,14,n
779,root,14,n
780,son-in-law,14,n
781,rang,14,n
782,aloft,14,r
783,mist,14,n
784,bent,14,n
785,bury,14,n
786,famous,14,a
787,weapon,14,n
788,hundred,14,v
789,else,14,r
790,invite,14,n
791,slip,14,n
792,coast,14,n
793,four,14,n
794,quarrel,14,n
795,iron,14,n
796,distant,14,n
797,ariadne,14,n
798,æson,14,n
799,pick,14,n
800,prisoner,14,n
801,everything,14,n
802,wild_beast,14,n
803,alive,14,a
804,vine,14,n
805,enter,14,n
806,hera,14,n
807,wake,14,n
808,harp,14,n
809,gather,14,n
810,nephew,14,n
811,please,14,n
812,danae,14,n
813,sake,14,n
814,acrisius,14,n
815,alcestis,14,n
816,olympus,14,n
817,baby,14,n
818,reed,14,n
819,thrust,13,n
820,meant,13,n
821,hellas,13,n
822,herd,13,n
823,vineyard,13,n
824,wrong,13,a
825,traveler,13,n
826,ocean,13,n
827,news,13,n
828,fearful,13,n
829,unhappy,13,a
830,bold,13,n
831,neighbor,13,n
832,crag,13,n
833,grain,13,n
834,charge,13,n
835,question,13,n
836,grape,13,n
837,drakos,13,n
838,snake,13,n
839,exclaim,13,n
840,discover,13,n
841,content,13,n
842,flesh,13,n
843,herb,13,n
844,reason,13,n
845,breeze,13,n
846,greek,13,n
847,meadow,13,n
848,deucalion,13,n
849,phrixus,13,n
850,fountain,13,n
851,health,13,n
852,single,13,a
853,pile,13,n
854,tower,13,n
855,destroyed,13,n
856,picture,13,n
857,thrown,13,n
858,midst,13,n
859,vessel,13,n
860,pelion,13,n
861,blind,13,n
862,ball,13,n
863,marble,13,n
864,burning,13,n
865,valley,13,n
866,overtake,13,n
867,prison,13,n
868,nest,13,a
869,fame,13,n
870,flood,13,n
871,meilanion,12,n
872,grave,12,n
873,figure,12,n
874,gorgon_head,12,n
875,return_home,12,n
876,several,12,a
877,really,12,r
878,pine_tree,12,n
879,lyre,12,n
880,dreary,12,a
881,iolcos,12,n
882,olive,12,a
883,sting,12,v
884,broken,12,n
885,drank,12,n
886,grove,12,n
887,aethra,12,n
888,bell,12,n
889,dart,12,n
890,purpose,12,n
891,plot,12,n
892,piece,12,n
893,cavern,12,n
894,ruin,12,n
895,finish,12,n
896,throne,12,n
897,calydon,12,n
898,weight,12,n
899,sadly,12,r
900,miss,12,n
901,oeneus,12,n
902,centaur,12,n
903,ride,12,n
904,steal,12,n
905,late,12,r
906,opening,12,n
907,anyone,12,n
908,oath,12,n
909,handkerchief,12,n
910,climb,12,n
911,treat,12,n
912,feel,12,n
913,loud,12,n
914,cercyon,12,n
915,burden,12,n
916,conquer,12,n
917,dwell,12,n
918,allow,12,v
919,andromeda,12,n
920,stable,12,a
921,aside,12,r
922,crane,12,n
923,voyage,12,n
924,wicked,12,v
925,galanis,12,n
926,vasilis,12,n
927,west,12,n
928,hasten,12,n
929,wondrous,12,a
930,tasso,12,n
931,smoke,12,n
932,rather,12,r
933,tire,12,n
934,rage,12,n
935,except,12,n
936,wide,12,a
937,street,12,n
938,fasten,12,n
939,neptune,11,n
940,lord,11,n
941,ancient,11,n
942,among_rock,11,n
943,heat,11,n
944,unable,11,a
945,unless,11,n
946,hang,11,n
947,weak,11,a
948,heir,11,n
949,host,11,n
950,praise,11,n
951,cattle,11,n
952,cage,11,n
953,helmet,11,n
954,courage,11,n
955,shone,11,n
956,bramble,11,a
957,kindly,11,r
958,thanked,11,n
959,drinking,11,n
960,finger,11,n
961,declare,11,n
962,thou_wilt,11,n
963,gently,11,r
964,sunshine,11,n
965,enjoy,11,n
966,veil,11,n
967,shook,11,n
968,strain,11,n
969,swell,11,n
970,suffer,11,n
971,heavy,11,a
972,seat,11,n
973,althea,11,n
974,jumped,11,n
975,athené,11,n
976,moon,11,n
977,grandfather,11,n
978,either,11,n
979,bosom,11,n
980,robe,11,n
981,shield,11,n
982,north,11,n
983,thirst,11,n
984,poison,11,n
985,brazen,11,n
986,handsome,11,n
987,spell,11,n
988,expect,11,v
989,fury,11,n
990,dinner,11,n
991,advise,11,n
992,waterfall,11,n
993,trœzene,11,n
994,shut,11,n
995,katena,11,n
996,bless,11,n
997,spent,11,n
998,adventure,11,n
999,misery,11,n
1000,load,11,n
1001,trick,11,n
1002,butcher,11,n
1003,awoke,11,n
1004,tore,11,n
1005,settle,11,v
1006,calm,11,n
1007,descend,11,n
1008,toss,11,n
1009,prove,11,n
1010,burst,11,n
1011,continued,10,a
1012,match,10,n
1013,agnoste,10,n
1014,drag,10,n
1015,pair,10,n
1016,golden_apple,10,n
1017,wretched,10,v
1018,siren,10,n
1019,choose,10,n
1020,steep,10,n
1021,kyroula,10,n
1022,useful,10,a
1023,beware,10,n
1024,flow,10,n
1025,whirl,10,n
1026,yard,10,n
1027,labour,10,n
1028,skill,10,n
1029,right_hand,10,n
1030,howl,10,n
1031,oracle,10,n
1032,rejoice,10,n
1033,crew,10,n
1034,brain,10,n
1035,foul,10,n
1036,swiftness,10,n
1037,spin,10,n
1038,envy,10,n
1039,depart,10,n
1040,stroke,10,n
1041,born,10,n
1042,passage,10,n
1043,comrade,10,n
1044,gleam,10,n
1045,murmur,10,n
1046,fast_could,10,n
1047,faint,10,n
1048,lock,10,n
1049,driven,10,n
1050,thicket,10,n
1051,nearly,10,r
1052,poseidon,10,n
1053,custom,10,n
1054,curse,10,n
1055,pale,10,n
1056,grand,10,a
1057,loudly,10,r
1058,jealous,10,a
1059,hurt,10,n
1060,outside,10,n
1061,breast,10,n
1062,consent,10,n
1063,decide,10,n
1064,bread,10,n
1065,manner,10,n
1066,plenty,10,n
1067,throat,10,n
1068,eastward,10,n
1069,hercules,10,n
1070,round_round,10,n
1071,pitcher,10,n
1072,publish,10,n
1073,pretend,10,n
1074,tame,10,n
1075,delight,10,n
1076,ship_sail,10,n
1077,vain,10,n
1078,fairest,10,n
1079,misfortune,10,n
1080,attack,10,n
1081,vale,10,n
1082,moan,10,n
1083,sick,10,n
1084,shelter,10,n
1085,slope,10,n
1086,broad,10,a
1087,shook_head,10,n
1088,caucasus,10,n
1089,pillar,10,n
1090,doctor,10,n
1091,person,10,n
1092,luck,10,n
1093,pebble,10,a
1094,persuade,9,n
1095,starve,9,n
1096,apart,9,r
1097,meanwhile,9,r
1098,hire,9,n
1099,wand,9,n
1100,pyrrha,9,n
1101,picked,9,n
1102,ought,9,n
1103,disgust,9,n
1104,hundred_year,9,n
1105,avenge,9,n
1106,brush,9,n
1107,pythia,9,n
1108,drew_sword,9,n
1109,stork,9,n
1110,worthy,9,n
1111,snatch,9,n
1112,pretty,9,r
1113,bath,9,n
1114,arcadia,9,n
1115,cheek,9,n
1116,neraidokoretso,9,n
1117,ashore,9,n
1118,wore,9,n
1119,deer,9,n
1120,sacred,9,v
1121,comfort,9,n
1122,vein,9,n
1123,noise,9,n
1124,destroy,9,n
1125,phineus,9,n
1126,plough,9,n
1127,hearing,9,n
1128,afar,9,n
1129,sacrifice,9,n
1130,spite,9,n
1131,charm,9,n
1132,open_door,9,n
1133,rain,9,n
1134,clothing,9,n
1135,command,9,n
1136,easily,9,r
1137,sorry,9,n
1138,chant,9,n
1139,presence,9,n
1140,sorceress,9,n
1141,hardly,9,r
1142,seed,9,n
1143,false,9,a
1144,despair,9,n
1145,laughter,9,n
1146,grandson,9,n
1147,doleful,9,n
1148,selena,9,n
1149,sail_away,9,n
1150,gallant,9,n
1151,revenge,9,n
1152,center,9,n
1153,onward,9,n
1154,flit,9,n
1155,business,9,n
1156,human,9,n
1157,hollow,9,n
1158,safety,9,n
1159,bend,9,n
1160,full_moon,9,n
1161,pursue,9,n
1162,useless,9,n
1163,quiet,9,a
1164,westward,9,n
1165,southward,9,n
1166,ashamed,9,v
1167,stole,9,n
1168,sort,9,n
1169,northward,9,r
1170,speed,9,n
1171,shade,9,n
1172,quick,9,n
1173,understand,9,n
1174,guide,9,n
1175,besides,9,n
1176,south,9,n
1177,capture,9,n
1178,fool,9,n
1179,color,9,n
1180,thread,9,n
1181,majesty,9,n
1182,gulf,9,n
1183,magician,9,n
1184,possible,9,a
1185,strode,9,n
1186,carpenter,9,n
1187,weather,9,n
1188,marsh,9,n
1189,case,9,n
1190,cord,9,n
1191,hillside,9,n
1192,parent,9,n
1193,spider,9,n
1194,next_morning,9,v
1195,venture,9,n
1196,memory,9,n
1197,errand,9,n
1198,gathering,9,n
1199,shame,9,n
1200,wait_till,9,n
1201,flute,9,n
1202,pride,9,n
1203,purple,9,n
1204,illustration,8,n
1205,dread,8,n
1206,partridge,8,n
1207,tiphys,8,n
1208,mountain_peak,8,n
1209,schoolmaster,8,n
1210,shepherdess,8,n
1211,saint,8,n
1212,fell_ground,8,n
1213,elephant,8,n
1214,polydectes,8,n
1215,sits,8,n
1216,growl,8,n
1217,moonlight,8,n
1218,milo,8,n
1219,torrent,8,n
1220,heavily,8,r
1221,midnight,8,n
1222,swam,8,n
1223,goatherd,8,n
1224,torment,8,n
1225,precious,8,a
1226,weasel,8,n
1227,talon,8,n
1228,different,8,a
1229,nail,8,n
1230,contain,8,n
1231,nightingale,8,n
1232,glory,8,n
1233,countryman,8,n
1234,arete,8,n
1235,thick,8,n
1236,silvery,8,n
1237,bravest,8,n
1238,disguise,8,n
1239,inquire,8,n
1240,stately,8,r
1241,obeyed,8,n
1242,latter,8,n
1243,suppose,8,n
1244,pasture,8,n
1245,usual,8,a
1246,woodman,8,n
1247,androcles,8,n
1248,anxious,8,a
1249,blew,8,n
1250,bitter,8,n
1251,melt,8,n
1252,witch-maiden,8,a
1253,beard,8,n
1254,whip,8,n
1255,bough,8,n
1256,circe,8,n
1257,adamis,8,n
1258,recognise,8,n
1259,helmsman,8,n
1260,father-in-law,8,n
1261,instant,8,n
1262,line,8,n
1263,sunset,8,n
1264,accordingly,8,r
1265,wheat,8,n
1266,observe,8,n
1267,suit,8,n
1268,boat,8,n
1269,rank,8,n
1270,delphi,8,n
1271,repent,8,n
1272,pyrgos,8,n
1273,dash,8,n
1274,short_time,8,n
1275,deck,8,n
1276,fulfil,8,n
1277,grey,8,n
1278,mere,8,r
1279,nearer,8,n
1280,fond,8,n
1281,ruler,8,n
1282,captain,8,n
1283,fault,8,n
1284,beat,8,n
1285,gardener,8,n
1286,athenian,8,a
1287,consider,8,v
1288,market,8,n
1289,good_news,8,n
1290,recover,8,n
1291,donkey,8,n
1292,attempt,8,n
1293,thank,8,n
1294,plow,8,n
1295,unto,8,n
1296,church,8,n
1297,third_time,8,n
1298,dine,8,n
1299,lament,8,n
1300,to-morrow,8,n
1301,chalciope,8,n
1302,train,8,n
1303,dive,8,n
1304,trikkala,8,n
1305,thief,8,n
1306,left_alone,8,n
1307,belong,8,n
1308,knelt,8,n
1309,bidding,8,n
1310,slow,8,v
1311,cepheus,8,n
1312,harbour,8,n
1313,blessing,8,n
1314,wrap,8,n
1315,worn,8,n
1316,glide,8,n
1317,embrace,8,n
1318,pallas,8,n
1319,succeed,8,v
1320,fold,8,n
1321,corn,8,n
1322,clasped,8,n
1323,shoot,8,n
1324,thing_happen,8,v
1325,shell,8,n
1326,teach,8,n
1327,beloved,8,v
1328,deceive,8,n
1329,noble_deed,8,n
1330,owner,8,n
1331,board,8,n
1332,prey,8,n
1333,behold,8,n
1334,court,8,n
1335,ripple,8,n
1336,haste,8,n
1337,victim,8,n
1338,hunger,8,n
1339,tongue,8,n
1340,torn,8,n
1341,fleet,8,n
1342,vassos,8,n
1343,moss,8,n
1344,wrestler,8,n
1345,pleasure,8,n
1346,mare,8,n
1347,surprised,7,a
1348,terrify,7,n
1349,helmos,7,n
1350,would_rather,7,n
1351,lance,7,n
1352,appoint,7,n
1353,furrow,7,n
1354,farther,7,n
1355,freed,7,n
1356,learnt,7,n
1357,rose,7,v
1358,lick,7,n
1359,shortly_afterwards,7,n
1360,bundle,7,n
1361,yellow,7,n
1362,worth,7,n
1363,perfume,7,n
1364,reign,7,n
1365,movement,7,n
1366,wiser,7,n
1367,frown,7,n
1368,middle,7,n
1369,favour,7,n
1370,borne,7,n
1371,sicily,7,r
1372,crystal,7,n
1373,finally,7,r
1374,market_place,7,n
1375,asks,7,n
1376,twice,7,r
1377,quoth,7,n
1378,meeting,7,n
1379,fresh,7,a
1380,embroider,7,n
1381,nine,7,n
1382,pirate,7,n
1383,hither,7,n
1384,surprise,7,n
1385,release,7,n
1386,caught_sight,7,n
1387,endure,7,n
1388,nothing_else,7,r
1389,trade,7,n
1390,loss,7,n
1391,lazy,7,n
1392,take_care,7,n
1393,suck,7,n
1394,athamas,7,n
1395,account,7,n
1396,sunlight,7,n
1397,prayer,7,n
1398,shimmer,7,n
1399,spend,7,n
1400,turn_round,7,n
1401,honor,7,n
1402,perdix,7,n
1403,leader,7,n
1404,letter,7,n
1405,graceful,7,n
1406,glance,7,n
1407,invent,7,n
1408,scarcely,7,r
1409,colchi,7,n
1410,cretan,7,n
1411,shape,7,n
1412,crept,7,n
1413,karave,7,v
1414,satyr,7,n
1415,strong_enough,7,n
1416,beggar,7,n
1417,rate,7,n
1418,happily,7,r
1419,vase,7,n
1420,cheat,7,n
1421,fist,7,n
1422,jump,7,n
1423,certainly,7,r
1424,neraidovreshe,7,n
1425,long_journey,7,n
1426,headlong,7,n
1427,trap,7,n
1428,staff,7,n
1429,could_find,7,n
1430,pearl,7,n
1431,nation,7,n
1432,coward,7,n
1433,trace,7,n
1434,androgeos,7,n
1435,befall,7,n
1436,sport,7,n
1437,goblet,7,n
1438,pear,7,n
1439,closer,7,n
1440,whistle,7,n
1441,fortune,7,n
1442,daidalos,7,n
1443,armour,7,n
1444,trust,7,n
1445,friendship,7,n
1446,thanks,7,n
1447,euxine,7,n
1448,saddle,7,n
