,lemma,count,pos
360,tire,82,n
361,beast,82,n
362,guest,82,n
363,blow,82,n
364,branch,82,n
365,farmer,81,n
366,asleep,81,n
367,hill,81,n
368,straight,81,n
369,long_time,81,n
370,thereupon,80,n
371,learn,80,n
372,seek,80,n
373,sack,80,n
374,perhaps,80,r
375,church,80,n
376,mind,80,n
377,inside,80,n
378,form,79,n
379,mouse,79,n
380,thyself,79,n
381,feather,78,n
382,warm,78,n
383,hardly,78,r
384,hedgehog,78,n
385,continued,78,a
386,seven_year,77,n
387,royal,77,n
388,sound,77,n
389,silver,76,n
390,glass,76,n
391,chamber,76,n
392,shoe,76,n
393,spot,76,n
394,throw,75,n
395,hurry,75,n
396,carriage,75,n
397,open_door,75,n
398,neither,75,n
399,within,75,n
400,norah,74,n
401,among,74,n
402,snow-white,74,a
403,peace,74,n
404,heavy,74,a
405,skin,73,n
406,meet,73,n
407,held,73,n
408,sick,73,n
409,drop,73,n
410,course,73,n
411,search,73,n
412,kitchen,73,n
413,drive,72,n
414,care,72,n
415,whose,72,n
416,angry,72,a
417,matter,72,n
418,distance,72,n
419,break,72,n
420,dinner,72,n
421,shoulder,72,n
422,along,72,n
423,bound,72,n
424,frighten,71,n
425,musician,71,n
426,ought,71,n
427,hard,71,a
428,host,71,n
429,wonderful,71,n
430,hunt,71,n
431,stream,71,n
432,knock,70,n
433,star,70,n
434,court,69,n
435,tower,69,n
436,rejoice,68,n
437,cart,68,n
438,straw,68,n
439,delighted,68,a
440,deliver,68,n
441,mine,68,n
442,shudder,68,n
443,often,68,r
444,wonder,67,n
445,kiss,67,n
446,perceive,67,n
447,lake,67,n
448,stick,67,n
449,cellar,67,n
450,scream,67,n
451,else,67,r
452,lift,66,n
453,disappear,66,n
454,broke,66,n
455,instead,66,r
456,point,66,n
457,spring,65,n
458,bade,65,n
459,stretch,65,n
460,onwards,65,n
461,wept,64,n
462,serve,64,n
463,oblige,64,n
464,glad,64,n
465,roll,64,n
466,coat,64,n
467,robber,63,n
468,rather,63,r
469,steal,63,n
470,manage,63,n
471,stir,63,n
472,parent,63,n
473,blood,63,n
474,deep,63,n
475,gate,63,n
476,goose,62,n
477,afterwards,62,n
478,taste,62,n
479,notice,62,n
480,helmut,62,n
481,offer,62,n
482,wash,62,n
483,take_care,62,n
484,crept,62,n
485,raven,62,n
486,fritz,62,n
487,sell,61,n
488,cross,61,n
489,satisfied,61,a
490,reward,61,n
491,jumped,61,n
492,thief,61,n
493,guard,61,n
494,brother_lustig,61,n
495,stayed,60,n
496,slept,60,n
497,hung,60,n
498,merry,60,n
499,belong,60,n
500,companion,60,n
501,learnt,60,n
502,escape,60,n
503,discover,59,n
504,dare,59,n
505,shepherd,59,n
506,river,59,n
507,meantime,59,n
508,herb,59,n
509,vain,59,n
510,remember,59,v
511,sought,59,n
512,slip,59,n
513,could_find,59,n
514,quiet,58,a
515,meadow,58,n
516,instantly,58,r
517,cold,58,n
518,fancy,58,n
519,vanished,58,n
520,trudel,58,n
521,stable,58,a
522,almost,57,r
523,push,57,n
524,hall,57,n
525,clean,57,n
526,hungry,57,n
527,dost_thou,57,n
528,magic,56,n
529,finish,56,n
530,clear,56,a
531,save,56,v
532,path,56,n
533,moon,56,n
534,approach,56,n
535,observe,56,n
536,wicked,56,v
537,visit,55,n
538,midst,55,n
539,coffin,55,n
540,virgilius,55,n
541,thither,55,n
542,rush,55,n
543,command,55,n
544,simon,55,n
545,since,55,n
546,carefully,55,r
547,evil,55,n
548,played,55,n
549,music,55,n
550,boat,54,n
551,enjoy,54,n
552,knight,54,n
553,lovely,54,r
554,bright,54,n
555,bury,54,n
556,tall,54,n
557,comfort,53,n
558,sword,53,n
559,whatever,53,n
560,hunger,53,n
561,exactly,53,r
562,hansi,53,n
563,fell_asleep,53,n
564,bridegroom,53,n
565,around,52,n
566,talk,52,n
567,frog,52,n
568,heap,52,n
569,whether,52,n
570,nose,52,r
571,walter,52,n
572,cottage,52,n
573,sang,52,n
574,thou_canst,52,n
575,maid,52,n
576,behold,51,n
577,harm,51,n
578,knife,51,n
579,drank,51,n
580,meat,51,n
581,fresh,51,a
582,root,51,n
583,climbed,51,n
584,write,51,n
585,neighbour,51,n
586,handsome,51,n
587,beard,51,n
588,terrify,51,n
589,raise,51,n
590,cake,51,n
591,thee_thou,51,n
592,either,51,n
593,beauty,50,n
594,neck,50,n
595,agree,50,n
596,folk,50,n
597,company,50,n
598,nearly,50,r
599,pity,50,n
600,possible,50,a
601,unicorn,50,a
602,real,49,a
603,catch,49,n
