,lemma,count,pos
691,meet,6,n
692,board,6,n
693,strong,6,a
694,invite,6,n
695,rush,6,n
696,neighbourhood,6,n
697,provide,6,n
698,consent,6,n
699,accord,6,n
700,melancholy,6,n
701,certainly,6,r
702,render,6,n
703,express,6,n
704,tail,6,n
705,wide,6,a
706,hung,6,n
707,uttered,6,a
708,lean,6,n
709,supper,6,n
710,sought,6,n
711,thread,6,n
712,regard,6,n
713,unless,6,n
714,fearful,6,n
715,dinna,6,n
716,straight,6,n
717,weight,6,n
718,damsel,6,n
719,awoke,6,n
720,legend,6,n
721,instead,6,r
722,superstition,6,n
723,terror,6,n
724,passing,6,n
725,result,6,n
726,latter,6,n
727,offering,6,n
728,stuck,6,n
729,mysterious,6,a
730,disease,6,n
731,thick,6,n
732,page-boy,6,n
733,ford,6,n
734,wound,6,n
735,bonny,6,n
736,week,6,n
737,weary,6,a
738,blawhooly,6,n
739,cheek,6,n
740,lochbuy,6,n
741,normand,6,n
742,shot,6,n
743,direct,6,a
744,sailor,6,n
745,less,6,r
746,safe,6,a
747,spring,6,n
748,cavern,6,n
749,news,6,n
750,situation,6,n
751,dangerous,6,a
752,read,6,n
753,vision,6,n
754,slain,6,n
755,front,6,n
756,recover,6,n
757,space,6,n
758,offer,6,n
759,residence,6,n
760,ruin,6,n
761,dublin,6,n
762,pick,6,n
763,dinner,6,n
764,market,6,n
765,nearly,6,r
766,whatever,6,n
767,instant,6,n
768,played,6,n
769,care,6,n
770,shriek,6,n
771,dash,6,n
772,none,6,n
773,kirk,6,n
774,price,6,n
775,fisher,6,n
776,estate,6,n
777,astonishment,6,n
778,fairly,6,r
779,colour,6,n
780,mount,6,n
781,shroud,6,n
782,formerly,6,r
783,slip,6,n
784,prevent,6,n
785,seal-killer,6,n
786,robbed,6,n
787,natural,6,a
788,weapon,6,n
789,enchant,6,n
790,whence,6,n
791,supply,6,n
792,procure,6,n
793,assume,6,v
794,midnight,6,n
795,employment,6,n
796,welcome,6,n
797,flew,6,n
798,pretty,6,r
799,amusement,5,n
800,queer,5,n
801,cypress_tree,5,n
802,gentle,5,n
803,contrary,5,a
804,maritime,5,n
805,general,5,a
806,star,5,n
807,wedding,5,n
808,sick,5,n
809,beam,5,n
810,village,5,n
811,bogandoran,5,n
812,idea,5,n
813,opinion,5,n
814,acknowledge,5,n
815,desert,5,n
816,prophet,5,n
817,combat,5,n
818,gate,5,n
819,vera,5,n
820,punishment,5,n
821,clear,5,a
822,grass,5,n
823,chamberlain,5,n
824,earnestly,5,r
825,guest,5,n
826,moat,5,n
827,charm,5,n
828,comfort,5,n
829,degree,5,n
830,precipice,5,n
831,jedburgh,5,n
832,image,5,n
833,whistle,5,n
834,cheer,5,n
835,toil,5,n
836,storm,5,n
837,suspicion,5,n
838,stretch,5,n
839,long_time,5,n
840,poison,5,n
841,plunge,5,n
842,attendant,5,n
843,silence,5,n
844,character,5,n
845,griffin,5,n
846,comply,5,n
847,swift,5,n
848,flood,5,n
849,interest,5,n
850,crew,5,n
851,feather,5,n
852,craig,5,n
853,everyone,5,n
854,duty,5,n
855,resort,5,n
856,threaten,5,n
857,plain,5,n
858,size,5,n
859,wonderful,5,n
860,terrible,5,a
861,hundred,5,v
862,crack,5,n
863,cease,5,n
864,shetlander,5,n
865,to-night,5,n
866,bread,5,n
867,bake,5,n
868,court,5,n
869,breast,5,n
870,extremely,5,r
871,smoke,5,n
872,reside,5,n
873,copper,5,n
874,wear,5,n
875,stole,5,n
876,manage,5,n
877,plaid,5,n
878,advance,5,n
879,prodigal,5,n
880,alight,5,n
881,magic,5,n
882,attack,5,n
883,brave,5,n
884,speed,5,n
885,blow,5,n
886,terrify,5,n
887,encounter,5,n
888,hamlet,5,n
889,entertainment,5,n
890,spendthrift,5,n
891,considerable,5,a
892,surely,5,r
893,wall,5,n
894,opening,5,n
895,monro,5,n
896,living,5,n
897,case,5,n
898,remove,5,v
899,loss,5,n
900,twelve_month,5,n
901,wake,5,n
902,dish,5,n
903,desperate,5,n
904,event,5,n
905,pull,5,n
906,labour,5,n
907,knee,5,n
908,witness,5,n
909,ance,5,n
910,powerful,5,a
911,employ,5,n
912,murmur,5,n
913,devil,5,n
914,cailon,5,n
915,gather,5,n
916,flight,5,n
917,depth,5,n
918,gold,5,n
919,parent,5,n
920,described,5,n
921,talk,5,n
922,asleep,5,n
923,presence,5,n
924,prove,5,n
925,impossible,5,a
926,similar,5,a
927,motion,5,n
928,flee,5,n
929,loft,5,n
930,curious,5,a
931,fact,5,n
932,conceal,5,n
933,despair,5,n
934,himsel,5,n
935,camp-del-more,5,n
936,equal,5,a
937,swept,5,n
938,kelpie,5,n
939,infernal,5,a
940,betwixt,5,n
941,whenever,5,n
942,surround,5,n
943,announce,5,n
944,disappear,5,n
945,repeat,5,n
946,morrow,5,n
947,glassy,5,n
948,passage,5,n
949,centre,5,n
950,seek,5,n
951,hulk,5,n
952,twinkle,5,n
953,resume,5,n
954,stable,5,a
955,could_find,5,n
956,aneath,5,n
957,wreck,5,n
958,fury,5,n
959,turf,5,n
960,shrill,5,n
961,fail,5,n
962,deck,5,n
963,longer,5,n
964,cure,5,n
965,sank,5,n
966,intend,5,n
967,frightful,5,n
968,early,5,r
969,sing,5,v
970,roast,5,n
971,chamber,5,n
972,examine,5,n
973,revenge,5,n
974,broke,5,n
975,determine,5,n
976,flock,5,n
977,being,5,v
978,already,5,r
979,secure,5,n
980,waken,5,n
981,quoth,5,n
982,true,5,a
983,holy,5,n
984,influence,5,n
985,remember,5,v
986,hare,4,n
987,vaunt,4,n
