,nation,title,text,lemmas,phrased,language_family,sid
0,japanese,Momotaro,"If you’ll believe me there was a time when the fairies were none so shy as they are now. That was the time when beasts talked to men, when there were spells and enchantments and magic every day, when there was great store of hidden treasure to be dug up, and adventures for the asking.At that time, you must know, an old man and an old woman lived alone by themselves. They were good and they were poor and they had no children at all.One fine day, “What are you doing this morning, good man?” says the old woman.“Oh,” says the old man, “I’m off to the mountains with my billhook to gather a faggot of sticks for our fire. And what are you doing, good wife?”“Oh,” says the old woman, “I’m off to the stream to wash clothes. It’s my washing day,” she adds.So the old man went to the mountains and the old woman went to the stream.Now, while she was washing the clothes, what should she see but a fine ripe peach that came floating down the stream? The peach was big enough, and rosy red on both sides.“I’m in luck this morning,” said the dame, and she pulled the peach to shore with a split bamboo stick.By-and-by, when her good man came home from the hills, she set the peach before him. “Eat, good man,” she said; “this is a lucky peach I found in the stream and brought home for you.”But the old man never got a taste of the peach. And why did he not?All of a sudden the peach burst in two and there was no stone to it, but a fine boy baby where the stone should have been.“Mercy me!” says the old woman.“Mercy me!” says the old man.The boy baby first ate up one half of the peach and then he ate up the other half. When he had done this he was finer and stronger than ever.“Momotaro! Momotaro!” cries the old man; “the eldest son of the peach.”“Truth it is indeed,” says the old woman; “he was born in a peach.”Both of them took such good care of Momotaro that soon he was the stoutest and bravest boy of all that country-side. He was a credit to them, you may believe. The neighbours nodded their heads and they said, “Momotaro is the fine young man!”“Mother,” says Momotaro one day to the old woman, “make me a good store of kimi-dango” (which is the way that they call millet dumplings in those parts).“What for do you want kimi-dango?” says his mother.“Why,” says Momotaro, “I’m going on a journey, or as you may say, an adventure, and I shall be needing the kimi-dango on the way.”“Where are you going, Momotaro?” says his mother.“I’m off to the Ogres’ Island,” says Momotaro, “to get their treasure, and I should be obliged if you’d let me have the kimi-dango as soon as may be,” he says.So they made him the kimi-dango, and he put them in a wallet, and he tied the wallet to his girdle and off he set.“Sayonara, and good luck to you, Momotaro!” cried the old man and the old woman.“Sayonara! Sayonara!” cried Momotaro.He hadn’t gone far when he fell in with a monkey.“Kia! Kia!” says the monkey. “Where are you off to, Momotaro?”Says Momotaro, “I’m off to the Ogres’ Island for an adventure.”“What have you got in the wallet hanging at your girdle?”“Now you’re asking me something,” says Momotaro; “sure, I’ve some of the best millet dumplings in all Japan.”“Give me one,” says the monkey, “and I will go with you.”So Momotaro gave a millet dumpling to the monkey, and the two of them jogged on together. They hadn’t gone far when they fell in with a pheasant.“Ken! Ken!” said the pheasant. “Where are you off to, Momotaro?”Says Momotaro, “I’m off to the Ogres’ Island for an adventure.”“What have you got in your wallet, Momotaro?”“I’ve got some of the best millet dumplings in all Japan.”“Give me one,” says the pheasant, “and I will go with you.”So Momotaro gave a millet dumpling to the pheasant, and the three of them jogged on together.They hadn’t gone far when they fell in with a dog.“Bow! Wow! Wow!” says the dog. “Where are you off to, Momotaro?”Says Momotaro, “I’m off to the Ogres’ Island.”“What have you got in your wallet, Momotaro?”“I’ve got some of the best millet dumplings in all Japan.”“Give me one,” says the dog, “and I will go with you.”So Momotaro gave a millet dumpling to the dog, and the four of them jogged on together. By-and-by they came to the Ogres’ Island.“Now, brothers,” says Momotaro, “listen to my plan. The pheasant must fly over the castle gate and peck the Ogres. The monkey must climb over the castle wall and pinch the Ogres. The dog and I will break the bolts and bars. He will bite the Ogres, and I will fight the Ogres.”Then there was the great battle.Japanese Fairy tale Series, 1 of 16. Griffiin, Farran and Co. Unknown author and illustrator. Published around the 1890’s.The pheasant flew over the castle gate: “Ken! Ken! Ken!”Momotaro broke the bolts and bars, and the dog leapt into the castle courtyard. “Bow! Wow! Wow!”The brave companions fought till sundown and overcame the Ogres. Those that were left alive they took prisoners and bound with cords—a wicked lot they were.“Now, brothers,” says Momotaro, “bring out the Ogres’ treasure.”So they did.The treasure was worth having, indeed. There were magic jewels there, and caps and coats to make you invisible. There was gold and silver, and jade and coral, and amber and tortoise-shell and mother-of-pearl.“Here’s riches for all,” says Momotaro. “Choose, brothers, and take your fill.”“Kia! Kia!” says the monkey. “Thanks, my Lord Momotaro.”“Ken! Ken!” says the pheasant. “Thanks, my Lord Momotaro.”“Bow! Wow! Wow!” says the dog. “Thanks, my dear Lord Momotaro.”","['believe', 'time', 'fairy', 'none', 'time', 'beast', 'talk', 'spell', 'enchantment', 'magic', 'every', 'great', 'store', 'hidden', 'treasure', 'adventure', 'time', 'must', 'know', 'woman', 'live', 'alone', 'good', 'poor', 'child', 'fine', 'morning', 'good', 'woman', 'mountain', 'billhook', 'gather', 'faggot', 'stick', 'fire', 'good', 'wife', 'woman', 'stream', 'wash', 'clothes', 'wash', 'mountain', 'woman', 'stream', 'wash', 'clothes', 'fine', 'ripe', 'peach', 'come', 'float', 'stream', 'peach', 'enough', 'rosy', 'side', 'luck', 'morning', 'dame', 'pull', 'peach', 'shore', 'split', 'bamboo', 'stick', 'by-and-by', 'good', 'come', 'home', 'hill', 'peach', 'good', 'lucky', 'peach', 'found', 'stream', 'brought', 'home', 'never', 'taste', 'peach', 'sudden', 'peach', 'burst', 'stone', 'fine', 'baby', 'stone', 'mercy', 'woman', 'mercy', 'baby', 'first', 'half', 'peach', 'half', 'finer', 'strong', 'ever', 'momotaro', 'momotaro', 'eldest', 'peach', 'truth', 'indeed', 'woman', 'born', 'peach', 'take', 'good', 'care', 'momotaro', 'soon', 'stoutest', 'bravest', 'country-side', 'credit', 'believe', 'neighbour', 'head', 'momotaro', 'fine', 'young', 'mother', 'momotaro', 'woman', 'make', 'good', 'store', 'kimi-dango', 'call', 'millet', 'dumpling', 'part', 'want', 'kimi-dango', 'mother', 'momotaro', 'journey', 'adventure', 'shall', 'need', 'kimi-dango', 'momotaro', 'mother', 'ogre', 'island', 'momotaro', 'treasure', 'oblige', 'kimi-dango', 'soon', 'make', 'kimi-dango', 'wallet', 'wallet', 'girdle', 'sayonara', 'good', 'luck', 'momotaro', 'woman', 'sayonara', 'sayonara', 'momotaro', 'fell', 'monkey', 'monkey', 'momotaro', 'momotaro', 'ogre', 'island', 'adventure', 'wallet', 'hang', 'girdle', 'something', 'momotaro', 'sure', 'best', 'millet', 'dumpling', 'japan', 'give', 'monkey', 'momotaro', 'give', 'millet', 'dumpling', 'monkey', 'jogged', 'together', 'fell', 'pheasant', 'pheasant', 'momotaro', 'momotaro', 'ogre', 'island', 'adventure', 'wallet', 'momotaro', 'best', 'millet', 'dumpling', 'japan', 'give', 'pheasant', 'momotaro', 'give', 'millet', 'dumpling', 'pheasant', 'three', 'jogged', 'together', 'fell', 'momotaro', 'momotaro', 'ogre', 'island', 'wallet', 'momotaro', 'best', 'millet', 'dumpling', 'japan', 'give', 'momotaro', 'give', 'millet', 'dumpling', 'four', 'jogged', 'together', 'by-and-by', 'come', 'ogre', 'island', 'brother', 'momotaro', 'listen', 'plan', 'pheasant', 'must', 'castle', 'gate', 'peck', 'ogre', 'monkey', 'must', 'climb', 'castle', 'wall', 'pinch', 'ogre', 'break', 'bolt', 'bite', 'ogre', 'fight', 'ogre', 'great', 'battle', 'japanese', 'fairy', 'tale', 'series', 'griffiin', 'farran', 'unknown', 'author', 'illustrator', 'publish', 'around', '1890', 'pheasant', 'flew', 'castle', 'gate', 'momotaro', 'broke', 'bolt', 'leapt', 'castle', 'courtyard', 'brave', 'companion', 'fought', 'till', 'sundown', 'overcame', 'ogre', 'left', 'alive', 'take', 'prisoner', 'bound', 'cord', 'wicked', 'brother', 'momotaro', 'bring', 'ogre', 'treasure', 'treasure', 'worth', 'indeed', 'magic', 'jewel', 'coat', 'make', 'invisible', 'gold', 'silver', 'jade', 'coral', 'amber', 'tortoise-shell', 'mother-of-pearl', 'rich', 'momotaro', 'choose', 'brother', 'take', 'fill', 'monkey', 'thanks', 'lord', 'momotaro', 'pheasant', 'thanks', 'lord', 'momotaro', 'thanks', 'dear', 'lord', 'momotaro']","['believe', 'time', 'fairy', 'none', 'time', 'beast', 'talk', 'spell_enchantment', 'magic', 'every', 'great', 'store', 'hidden_treasure', 'adventure', 'time', 'must', 'know', 'woman', 'live', 'alone', 'good', 'poor', 'child', 'fine', 'morning', 'good', 'woman', 'mountain', 'billhook', 'gather', 'faggot', 'stick', 'fire', 'good', 'wife', 'woman', 'stream', 'wash_clothes', 'wash', 'mountain', 'woman', 'stream', 'wash_clothes', 'fine', 'ripe', 'peach', 'come', 'float_stream', 'peach', 'enough', 'rosy', 'side', 'luck', 'morning', 'dame', 'pull', 'peach', 'shore', 'split', 'bamboo', 'stick', 'by-and-by', 'good', 'come', 'home', 'hill', 'peach', 'good', 'lucky', 'peach', 'found', 'stream', 'brought', 'home', 'never', 'taste', 'peach', 'sudden', 'peach', 'burst', 'stone', 'fine', 'baby', 'stone', 'mercy', 'woman', 'mercy', 'baby', 'first', 'half', 'peach', 'half', 'finer', 'strong', 'ever', 'momotaro', 'momotaro', 'eldest', 'peach', 'truth', 'indeed', 'woman', 'born', 'peach', 'take', 'good', 'care', 'momotaro', 'soon', 'stoutest', 'bravest', 'country-side', 'credit', 'believe', 'neighbour', 'head', 'momotaro', 'fine', 'young', 'mother', 'momotaro', 'woman', 'make', 'good', 'store', 'kimi-dango', 'call', 'millet', 'dumpling', 'part', 'want', 'kimi-dango', 'mother', 'momotaro', 'journey', 'adventure', 'shall', 'need', 'kimi-dango', 'momotaro', 'mother', 'ogre', 'island', 'momotaro', 'treasure', 'oblige', 'kimi-dango', 'soon', 'make', 'kimi-dango', 'wallet', 'wallet', 'girdle', 'sayonara', 'good_luck', 'momotaro', 'woman', 'sayonara', 'sayonara', 'momotaro', 'fell', 'monkey_monkey', 'momotaro', 'momotaro', 'ogre', 'island', 'adventure', 'wallet', 'hang', 'girdle', 'something', 'momotaro', 'sure', 'best', 'millet', 'dumpling', 'japan', 'give', 'monkey', 'momotaro', 'give', 'millet', 'dumpling', 'monkey', 'jogged', 'together', 'fell', 'pheasant', 'pheasant', 'momotaro', 'momotaro', 'ogre', 'island', 'adventure', 'wallet', 'momotaro', 'best', 'millet', 'dumpling', 'japan', 'give', 'pheasant', 'momotaro', 'give', 'millet', 'dumpling', 'pheasant', 'three', 'jogged', 'together', 'fell', 'momotaro', 'momotaro', 'ogre', 'island', 'wallet', 'momotaro', 'best', 'millet', 'dumpling', 'japan', 'give', 'momotaro', 'give', 'millet', 'dumpling', 'four', 'jogged', 'together', 'by-and-by', 'come', 'ogre', 'island', 'brother', 'momotaro', 'listen', 'plan', 'pheasant', 'must', 'castle', 'gate', 'peck', 'ogre', 'monkey', 'must', 'climb', 'castle', 'wall', 'pinch', 'ogre', 'break', 'bolt', 'bite', 'ogre', 'fight', 'ogre', 'great', 'battle', 'japanese', 'fairy_tale', 'series', 'griffiin', 'farran', 'unknown', 'author', 'illustrator', 'publish', 'around', '1890', 'pheasant', 'flew', 'castle', 'gate', 'momotaro', 'broke', 'bolt', 'leapt', 'castle', 'courtyard', 'brave_companion', 'fought', 'till', 'sundown', 'overcame', 'ogre', 'left', 'alive', 'take', 'prisoner', 'bound', 'cord', 'wicked', 'brother', 'momotaro', 'bring', 'ogre', 'treasure', 'treasure', 'worth', 'indeed', 'magic', 'jewel', 'coat', 'make', 'invisible', 'gold_silver', 'jade', 'coral', 'amber', 'tortoise-shell', 'mother-of-pearl', 'rich', 'momotaro', 'choose', 'brother', 'take', 'fill', 'monkey', 'thanks', 'lord', 'momotaro', 'pheasant', 'thanks', 'lord', 'momotaro', 'thanks', 'dear', 'lord', 'momotaro']",east_asia,sid0
65,japanese,The Filial Girl,"A girl once lived in the province of Echigo, who from her earliest years tended her parents with all filial piety. Her mother, when, after a long illness she lay at the point of death, took out a mirror that she had for many years concealed, and giving it to her daughter, spoke thus, “when I have ceased to exist, take this mirror in thy hand night and morning, and looking at it, fancy that ’tis I thou seest.”With these last words she expired, and the girl, full of grief, and faithful to her mother’s commands, used to take out the mirror night and morning, and gazing in it, saw there in a face like to the face of her mother. Delighted thereat (for the village was situated in a remote country district among the mountains, and a mirror was a thing the girl had never heard of), she daily worshipped her reflected face. She bowed before it till her forehead touched the mat, as if this image had been in very truth her mother’s own self.Her father one day, astonished to see her thus occupied, inquired the reason, which she directly told him. But he burst out laughing, and exclaimed, “Why! ’tis only thine own face, so like to thy mother’s, that is reflected. It is not thy mother’s at all!”This revelation distressed the girl. Yet she replied: “Even if the face be not my mother’s, it is the face of one who belonged to my mother, and therefore my respectfully saluting it twice every day is the same as respectfully saluting her very self.” And so she continued to worship the mirror more and more while tending her father with all filial piety—at least so the story goes, for even to-day, as great poverty and ignorance prevail in some parts of Echigo, the peasantry know as little of mirrors as did this little girl.","['girl', 'live', 'province', 'echigo', 'early', 'year', 'tend', 'parent', 'filial', 'piety', 'mother', 'long', 'illness', 'point', 'death', 'take', 'mirror', 'many', 'year', 'conceal', 'give', 'daughter', 'spoke', 'thus', 'cease', 'exist', 'take', 'mirror', 'hand', 'night', 'morning', 'look', 'fancy', 'thou', 'seest', 'last', 'word', 'expire', 'girl', 'full', 'grief', 'faithful', 'mother', 'command', 'take', 'mirror', 'night', 'morning', 'gaze', 'face', 'like', 'face', 'mother', 'delighted', 'thereat', 'village', 'situate', 'remote', 'country', 'district', 'among', 'mountain', 'mirror', 'thing', 'girl', 'never', 'heard', 'daily', 'worship', 'reflect', 'face', 'till', 'forehead', 'touch', 'image', 'truth', 'mother', 'self', 'father', 'astonish', 'thus', 'occupy', 'inquire', 'reason', 'directly', 'told', 'burst', 'laugh', 'exclaim', 'thine', 'face', 'like', 'mother', 'reflect', 'mother', 'revelation', 'distressed', 'girl', 'reply', 'even', 'face', 'mother', 'face', 'belong', 'mother', 'therefore', 'respectfully', 'salute', 'twice', 'every', 'respectfully', 'salute', 'self', 'continued', 'worship', 'mirror', 'tend', 'father', 'filial', 'piety', 'least', 'story', 'even', 'to-day', 'great', 'poverty', 'ignorance', 'prevail', 'part', 'echigo', 'peasantry', 'know', 'little', 'mirror', 'little', 'girl']","['girl', 'live', 'province', 'echigo', 'early', 'year', 'tend', 'parent', 'filial_piety', 'mother', 'long', 'illness', 'point', 'death', 'take', 'mirror', 'many_year', 'conceal', 'give', 'daughter', 'spoke', 'thus', 'cease', 'exist', 'take', 'mirror', 'hand', 'night', 'morning', 'look', 'fancy', 'thou_seest', 'last', 'word', 'expire', 'girl', 'full', 'grief', 'faithful', 'mother', 'command', 'take', 'mirror', 'night', 'morning', 'gaze', 'face', 'like', 'face', 'mother', 'delighted', 'thereat', 'village', 'situate', 'remote', 'country', 'district', 'among', 'mountain', 'mirror', 'thing', 'girl', 'never', 'heard', 'daily', 'worship', 'reflect', 'face', 'till', 'forehead', 'touch', 'image', 'truth', 'mother', 'self', 'father', 'astonish', 'thus', 'occupy', 'inquire', 'reason', 'directly', 'told', 'burst_laugh', 'exclaim', 'thine', 'face', 'like', 'mother', 'reflect', 'mother', 'revelation', 'distressed', 'girl', 'reply', 'even', 'face', 'mother', 'face', 'belong', 'mother', 'therefore', 'respectfully', 'salute', 'twice', 'every', 'respectfully', 'salute', 'self', 'continued', 'worship', 'mirror', 'tend', 'father', 'filial_piety', 'least', 'story', 'even', 'to-day', 'great', 'poverty', 'ignorance', 'prevail', 'part', 'echigo', 'peasantry', 'know', 'little', 'mirror', 'little', 'girl']",east_asia,sid65
109,japanese,The Tongue-Cut Sparrow,"Once upon a time there was an old man who lived all alone. And there was an old woman who lived all alone. The old man was merry and kind and gentle, with a good word and a smile for all the world. The old woman was sour and sad, as cross a patch as could be found in all the country-side. She grumbled and growled for ever, and would not so much as pass the time of day with respectable folk.The old man had a pet sparrow that he kept as the apple of his eye. The sparrow could talk and sing and dance and do all manner of tricks, and was very good company. So the old man found when he came home from his work at night. There would be the sparrow twittering on the doorstep, and “Welcome home, master,” he would say, his head on one side, as pert and pretty as you please.One day the old man went off to cut wood in the mountains. The old woman, she stayed at home for it was her washing day. She made some good starch in a bowl and she put it outside her door to cool.“It will be all ready when I want it,” she said to herself. But that’s just where she made a mistake. The little sparrow flew over the bamboo fence and lighted on the edge of the starch bowl. And he pecked at the starch with his little beak. He pecked and he pecked till all the starch was gone, and a good meal he made, to be sure.Then out came the old woman for the starch to starch her clothes.You may believe she was angry. She caught the little sparrow roughly in her hand, and, alas and alack! she took a sharp, sharp scissors and cut his little tongue. Then she let him go.Away and away flew the little sparrow, over hill and over dale.“And a good riddance, too!” said the cruel old woman.When the old man came home from the mountains he found his pet sparrow gone. And before long he knew all the tale. He lost no time, the good old man; he set out at once on foot, calling “Sparrow, sparrow, where are you, my tongue-cut sparrow?”Over hill and over dale he went, calling “Sparrow, sparrow, where are you, my tongue-cut sparrow?”At last and at length he came to the sparrow’s house, and the sparrow flew out to greet his master. Then there was a twittering, to be sure. The sparrow called his brothers and sisters and his children and his wife and his mother-in-law and his mother and his grandmother. And they all flew out to do the old man honour. They brought him into the house and they set him down upon mats of silk. Then they spread a great feast; red rice and daikon and fish, and who knows what all besides, and the very best saké to drink. The sparrow waited upon the good old man, and his brothers and sisters and his children and his wife and his mother-in-law and his mother and his grandmother with him.After supper the sparrow danced, whilst his grandmother played the samisen and the good old man beat time.It was a merry evening.At last, “All good things come to an end,” says the old man; “I fear ’tis late and high time I was getting home.”“Not without a little present,” says the sparrow.“Ah, sparrow dear,” says the old man, “I’d sooner have yourself than any present.”But the sparrow shook his head.Presently they brought in two wicker baskets.“One of them is heavy,” says the sparrow, “and the other is light. Say, master, will you take the heavy basket or the light?”“I’m not so young as I once was,” says the good old man. “Thanking you kindly, I’d sooner have the light basket; it will suit me better to carry—that is, if it’s the same to you,” he says.So he went home with the light basket. When he opened it, wonderful to tell, it was full of gold and silver and tortoise-shell and coral and jade and fine rolls of silk. So the good old man was rich for life.Now, when the bad old woman heard tell of all this, she tied on her sandals and kilted her skirts and took a stout stick in her hand. Over hill and over dale she went, and took the straight road to the sparrow’s house. There was the sparrow, and there were his brothers and sisters and children and his wife and his mother and his mother-in-law and his grandmother. They were not too pleased to see the bad old woman, but they couldn’t do less than ask her in as she’d come so far. They gave her red rice and white rice and daikon and fish, and who knows what besides, and she gobbled it up in a twinkling, and drank a good cup of saké. Then up she got. “I can’t waste any more time here,” she says, “so you’d best bring out your presents.”They brought in two wicker baskets.“One of them is heavy,” says the sparrow, “and the other is light. Say, mistress, will you take the heavy basket or the light?”“I’ll take the heavy one,” says the old woman, quick as a thought. So she heaved it up on her back and off she set. Sure enough it was as heavy as lead.When she was gone, Lord! how the sparrows did laugh!No sooner did she reach home than she undid the cords of the basket.“Now for the gold and silver,” she said, and smiled—though she hadn’t smiled for a twelve-month. And she lifted up the lid.“Ai! Ai! Kowai! Obaké da! Obaké!” she screeched.The basket was full of ugly imps and elves and pixies and demons and devils. Out they came to tease the old woman, to pull her and to poke her, to push her and to pinch her. She had the fine fright of her life, I warrant you.","['upon', 'time', 'live', 'alone', 'woman', 'live', 'alone', 'merry', 'kind', 'gentle', 'good', 'word', 'smile', 'world', 'woman', 'sour', 'cross', 'patch', 'could', 'found', 'country-side', 'grumble', 'growl', 'ever', 'would', 'much', 'time', 'respectable', 'folk', 'sparrow', 'kept', 'apple', 'sparrow', 'could', 'talk', 'sing', 'dance', 'manner', 'trick', 'good', 'company', 'found', 'come', 'home', 'work', 'night', 'would', 'sparrow', 'twitter', 'doorstep', 'welcome', 'home', 'master', 'would', 'head', 'side', 'pert', 'pretty', 'please', 'wood', 'mountain', 'woman', 'stayed', 'home', 'wash', 'make', 'good', 'starch', 'bowl', 'outside', 'door', 'cool', 'ready', 'want', 'make', 'mistake', 'little', 'sparrow', 'flew', 'bamboo', 'fence', 'light', 'edge', 'starch', 'bowl', 'pecked', 'starch', 'little', 'beak', 'pecked', 'pecked', 'till', 'starch', 'good', 'meal', 'make', 'sure', 'come', 'woman', 'starch', 'starch', 'clothes', 'believe', 'angry', 'caught', 'little', 'sparrow', 'roughly', 'hand', 'alack', 'take', 'sharp', 'sharp', 'scissors', 'little', 'tongue', 'away', 'away', 'flew', 'little', 'sparrow', 'hill', 'dale', 'good', 'riddance', 'cruel', 'woman', 'come', 'home', 'mountain', 'found', 'sparrow', 'long', 'knew', 'tale', 'lose', 'time', 'good', 'foot', 'call', 'sparrow', 'sparrow', 'tongue-cut', 'sparrow', 'hill', 'dale', 'call', 'sparrow', 'sparrow', 'tongue-cut', 'sparrow', 'last', 'length', 'come', 'sparrow', 'house', 'sparrow', 'flew', 'greet', 'master', 'twitter', 'sure', 'sparrow', 'call', 'brother', 'sister', 'child', 'wife', 'mother-in-law', 'mother', 'grandmother', 'flew', 'honour', 'brought', 'house', 'upon', 'silk', 'spread', 'great', 'feast', 'rice', 'daikon', 'fish', 'know', 'besides', 'best', 'saké', 'drink', 'sparrow', 'wait', 'upon', 'good', 'brother', 'sister', 'child', 'wife', 'mother-in-law', 'mother', 'grandmother', 'supper', 'sparrow', 'dance', 'whilst', 'grandmother', 'played', 'samisen', 'good', 'beat', 'time', 'merry', 'even', 'last', 'good', 'thing', 'come', 'fear', 'late', 'high', 'time', 'home', 'without', 'little', 'present', 'sparrow', 'sparrow', 'dear', 'sooner', 'present', 'sparrow', 'shook', 'head', 'presently', 'brought', 'wicker', 'basket', 'heavy', 'sparrow', 'light', 'master', 'take', 'heavy', 'basket', 'light', 'young', 'good', 'thank', 'kindly', 'sooner', 'light', 'basket', 'suit', 'well', 'carry', 'home', 'light', 'basket', 'open', 'wonderful', 'tell', 'full', 'gold', 'silver', 'tortoise-shell', 'coral', 'jade', 'fine', 'roll', 'silk', 'good', 'rich', 'life', 'woman', 'heard', 'tell', 'sandal', 'kilted', 'skirt', 'take', 'stout', 'stick', 'hand', 'hill', 'dale', 'take', 'straight', 'road', 'sparrow', 'house', 'sparrow', 'brother', 'sister', 'child', 'wife', 'mother', 'mother-in-law', 'grandmother', 'pleased', 'woman', 'less', 'come', 'give', 'rice', 'white', 'rice', 'daikon', 'fish', 'know', 'besides', 'gobble', 'twinkle', 'drank', 'good', 'saké', 'waste', 'time', 'best', 'bring', 'present', 'brought', 'wicker', 'basket', 'heavy', 'sparrow', 'light', 'mistress', 'take', 'heavy', 'basket', 'light', 'take', 'heavy', 'woman', 'quick', 'thought', 'heave', 'back', 'sure', 'enough', 'heavy', 'lead', 'lord', 'sparrow', 'laugh', 'sooner', 'reach', 'home', 'undid', 'cord', 'basket', 'gold', 'silver', 'smile', 'though', 'smile', 'twelve-month', 'lift', 'kowai', 'obaké', 'obaké', 'screech', 'basket', 'full', 'ugly', 'pixy', 'demon', 'devil', 'come', 'tease', 'woman', 'pull', 'poke', 'push', 'pinch', 'fine', 'fright', 'life', 'warrant']","['upon', 'time', 'live', 'alone', 'woman', 'live', 'alone', 'merry', 'kind', 'gentle', 'good', 'word', 'smile', 'world', 'woman', 'sour', 'cross', 'patch', 'could', 'found', 'country-side', 'grumble', 'growl', 'ever', 'would', 'much', 'time', 'respectable', 'folk', 'sparrow', 'kept', 'apple', 'sparrow', 'could', 'talk', 'sing', 'dance', 'manner', 'trick', 'good', 'company', 'found', 'come', 'home', 'work', 'night', 'would', 'sparrow', 'twitter', 'doorstep', 'welcome', 'home', 'master', 'would', 'head', 'side', 'pert', 'pretty', 'please', 'wood', 'mountain', 'woman', 'stayed_home', 'wash', 'make', 'good', 'starch', 'bowl', 'outside_door', 'cool', 'ready', 'want', 'make_mistake', 'little', 'sparrow_flew', 'bamboo_fence', 'light', 'edge', 'starch', 'bowl', 'pecked', 'starch', 'little', 'beak', 'pecked', 'pecked', 'till', 'starch', 'good_meal', 'make', 'sure', 'come', 'woman', 'starch', 'starch', 'clothes', 'believe', 'angry', 'caught', 'little', 'sparrow', 'roughly', 'hand', 'alack', 'take', 'sharp', 'sharp', 'scissors', 'little', 'tongue', 'away', 'away', 'flew', 'little', 'sparrow', 'hill_dale', 'good', 'riddance', 'cruel', 'woman', 'come', 'home', 'mountain', 'found', 'sparrow', 'long', 'knew', 'tale', 'lose', 'time', 'good', 'foot', 'call', 'sparrow', 'sparrow', 'tongue-cut', 'sparrow', 'hill_dale', 'call', 'sparrow', 'sparrow', 'tongue-cut', 'sparrow', 'last', 'length', 'come', 'sparrow', 'house', 'sparrow_flew', 'greet', 'master', 'twitter', 'sure', 'sparrow', 'call', 'brother', 'sister', 'child', 'wife', 'mother-in-law', 'mother', 'grandmother', 'flew', 'honour', 'brought', 'house', 'upon', 'silk', 'spread', 'great_feast', 'rice', 'daikon', 'fish', 'know', 'besides', 'best', 'saké', 'drink', 'sparrow', 'wait', 'upon', 'good', 'brother', 'sister', 'child', 'wife', 'mother-in-law', 'mother', 'grandmother', 'supper', 'sparrow', 'dance', 'whilst', 'grandmother', 'played', 'samisen', 'good', 'beat', 'time', 'merry', 'even', 'last', 'good', 'thing', 'come', 'fear', 'late', 'high', 'time', 'home', 'without', 'little', 'present', 'sparrow', 'sparrow', 'dear', 'sooner', 'present', 'sparrow', 'shook_head', 'presently', 'brought', 'wicker', 'basket', 'heavy', 'sparrow', 'light', 'master', 'take', 'heavy', 'basket', 'light', 'young', 'good', 'thank_kindly', 'sooner', 'light', 'basket', 'suit', 'well', 'carry', 'home', 'light', 'basket', 'open', 'wonderful', 'tell', 'full_gold', 'silver', 'tortoise-shell', 'coral', 'jade', 'fine', 'roll', 'silk', 'good', 'rich', 'life', 'woman', 'heard', 'tell', 'sandal', 'kilted', 'skirt', 'take', 'stout', 'stick', 'hand', 'hill_dale', 'take', 'straight', 'road', 'sparrow', 'house', 'sparrow', 'brother', 'sister', 'child', 'wife', 'mother', 'mother-in-law', 'grandmother', 'pleased', 'woman', 'less', 'come', 'give', 'rice', 'white', 'rice', 'daikon', 'fish', 'know', 'besides', 'gobble', 'twinkle', 'drank', 'good', 'saké', 'waste_time', 'best', 'bring', 'present', 'brought', 'wicker', 'basket', 'heavy', 'sparrow', 'light', 'mistress', 'take', 'heavy', 'basket', 'light', 'take', 'heavy', 'woman', 'quick', 'thought', 'heave', 'back', 'sure_enough', 'heavy', 'lead', 'lord', 'sparrow', 'laugh', 'sooner', 'reach', 'home', 'undid', 'cord', 'basket', 'gold_silver', 'smile', 'though', 'smile', 'twelve-month', 'lift', 'kowai', 'obaké', 'obaké', 'screech', 'basket_full', 'ugly', 'pixy', 'demon', 'devil', 'come', 'tease', 'woman', 'pull', 'poke', 'push', 'pinch', 'fine', 'fright', 'life', 'warrant']",east_asia,sid109
