,nation,title,text,lemmas,phrased,language_family,sid
295,finnish,The Raspberry Worm,"‘Phew!’ cried Lisa.‘Ugh!’ cried Aina.‘What now?’ cried the big sister.‘A worm!’ cried Lisa.‘On the raspberry!’ cried Aina.‘Kill it!’ cried Otto.‘What a fuss over a poor little worm!’ said the big sister scornfully.‘Yes, when we had cleaned the raspberries so carefully,’ said Lisa.‘It crept out from that very large one,’ put in Aina.‘And supposing someone had eaten the raspberry,’ said Lisa.‘Then they would have eaten the worm, too,’ said Aina.‘Well, what harm?’ said Otto.‘Eat a worm!’ cried Lisa.‘And kill him with one bite!’ murmured Aina.‘Just think of it!’ said Otto laughing.‘Now it is crawling on the table,’ cried Aina again.‘Blow it away!’ said the big sister.‘Tramp on it!’ laughed Otto.But Lisa took a raspberry leaf, swept the worm carefully on to the leaf and carried it out into the yard. Then Aina noticed that a sparrow sitting on the fence was just ready to pounce on the poor little worm, so she took up the leaf, carried it out into the wood and hid it under a raspberry bush where the greedy sparrow could not find it. Yes, and what more is there to tell about a raspberry worm? Who would give three straws for such a miserable little thing? Yes, but who would not like to live in such a pretty home as it lives in; in such a fresh fragrant dark- red cottage, far away in the quiet wood among flowers and green leaves!Now it was just dinner time, so they all had a dinner of raspberries and cream. ‘Be careful with the sugar, Otto,’ said the big sister; but Otto’s plate was like a snowdrift in winter, with just a little red under the snow.Soon after dinner the big sister said: ‘Now we have eaten up the raspberries and we have none left to make preserve for the winter; it would be fine if we could get two baskets full of berries, then we could clean them this evening, and to-morrow we could cook them in the big preserving pan, and then we should have raspberry jam to eat on our bread!’‘Come, let us go to the wood and pick,’ said Lisa.‘Yes, let us,’ said Aina. ‘You take the yellow basket and I will take the green one.’‘Don’t get lost, and come back safely in the evening,’ said the big sister.‘Greetings to the raspberry worm,’ said Otto, mockingly. ‘Next time I meet him I shall do him the honour of eating him up.’So Aina and Lisa went off to the wood. Ah! how delightful it was there, how beautiful! It was certainly tiresome sometimes climbing over the fallen trees, and getting caught in the branches, and waging war with the juniper bushes and the midges, but what did that matter? The girls climbed well in their short dresses, and soon they were deep in the wood.There were plenty of bilberries and elder berries, but no raspberries. They wandered on and on, and at last they came … No, it could not be true! … they came to a large raspberry wood. The wood had been on fire once, and now raspberry bushes had grown up, and there were raspberry bushes and raspberry bushes as far as the eye could see. Every bush was weighted to the ground with the largest, dark red, ripe raspberries, such a wealth of berries as two little berry pickers had never found before!Lisa picked, Aina picked. Lisa ate, Aina ate, and in a little while their baskets were full.‘Now we shall go home,’ said Aina. ‘No, let us gather a few more,’ said Lisa. So they put the baskets down on the ground and began to fill their pinafores, and it was not long before their pinafores were full, too.‘Now we shall go home,’ said Lina. ‘Yes, now we shall go home,’ said Aina. Both girls took a basket in one hand and held up her apron in the other and then turned to go home. But that was easier said than done. They had never been so far in the great wood before, they could not find any road nor path, and soon the girls noticed that they had lost their way.The worst of it was that the shadows of the tress were becoming so long in the evening sunlight, the birds were beginning to fly home, and the day was closing in. At last the sun went down behind the pine tops, and it was cool and dusky in the great wood.The girls became anxious but went steadily on, expecting that the wood would soon end, and that they would see the smoke from the chimneys of their home.After they had wandered on for a long time it began to grow dark. At last they reached a great plain overgrown with bushes, and when they looked around them, they saw, as much as they could in the darkness, that they were among the same beautiful raspberry bushes from which they had picked their baskets and their aprons full. Then they were so tired that they sat down on a stone and began to cry.‘I am so hungry,’ said Lisa.‘Yes,’ said Aina, ‘if we had only two good meat sandwiches now.’As she said that, she felt something in her hand, and when she looked down, she saw a large sandwich of bread and chicken, and at the same time Lisa said: ‘How very queer! I have a sandwich in my hand.’‘And I, too,’ said Aina. ‘Will you dare to eat it?’‘Of course I will,’ said Lisa. ‘Ah, if we only had a good glass of milk now!’Just as she said that she felt a large glass of milk between her fingers, and at the same time Aina cried out, ‘Lisa! Lisa! I have a glass of milk in my hand! Isn’t it queer?’The girls, however, were very hungry, so they ate and drank with a good appetite. When they had finished Aina yawned, stretched out her arms and said: ‘Oh, if only we had a nice soft bed to sleep on now!’Scarcely had she spoken before she felt a nice soft bed by her side, and there beside Lisa was one too. This seemed to the girls more and more wonderful, but tired and sleepy as they were, they thought no more about it, but crept into the little beds, drew the coverlets over their heads and were soon asleep.When they awoke the sun was high in the heavens, the wood was beautiful in the summer morning, and the birds were flying about in the branches and the tree tops.At first the girls were filled with wonder when they saw that they had slept in the wood among the raspberry bushes. They looked at each other, they looked at their beds, which were of the finest flax covered over with leaves and moss. At last Lisa said: ‘Are you awake, Aina?’‘Yes,’ said Aina.‘But I am still dreaming,’ said Lisa.‘No,’ said Aina, ‘but there is certainly some good fairy living among these raspberry bushes. Ah, if we had only a hot cup of coffee now, and a nice piece of white bread to dip into it!’Scarcely had she finished speaking when she saw beside her a little silver tray with a gilt coffee-pot, two cups of rare porcelain, a sugar basin of fine crystal, silver sugar tongs, and some good fresh white bread. The girls poured out the beautiful coffee, put in the cream and sugar, and tasted it; never in their lives had they drunk such beautiful coffee.‘Now I should like to know very much who has given us all this,’ said Lisa gratefully.‘I have, my little girls,’ said a voice just then from the bushes.The children looked round wonderingly, and saw a little kind- looking old man, in a white coat and a red cap, limping out from among the bushes, for he was lame in his left foot; neither Lisa nor Aina could utter a word, they were so filled with surprise.‘Don’t be afraid, little girls,’ he said smiling kindly at them; he could not laugh properly because his mouth was crooked. ‘Welcome to my kingdom! Have you slept well and eaten well and drunk well?’ he asked.‘Yes, indeed we have,’ said both the girls, ‘but tell us …’ and they wanted to ask who the old man was, but were afraid to.‘I will tell you who I am,’ said the old man; ‘I am the raspberry king, who reigns over all this kingdom of raspberry bushes, and I have lived here for more than a thousand years. But the great spirit who rules over the woods, and the sea, and the sky, did not want me to become proud of my royal power and my long life. Therefore he decreed that one day in every hundred years I should change into a little raspberry worm, and live in that weak and helpless form from sunrise to sunset. During that time my life is dependent on the little worm’s life, so that a bird can eat me, a child can pick me with the berries and trample under foot my thousand years of life. Now yesterday was just my transformation day, and I was taken with the raspberry and would have been trampled to death if you had not saved my life. Until sunset I lay helpless in the grass, and when I was swept away from your table I twisted one of my feet, and my mouth became crooked with terror; but when evening came and I could take my own form again, I looked for you to thank you and reward you. Then I found you both here in my kingdom, and tried to meet you both as well as I could without frightening you. Now I will send a bird from my wood to show you the way home. Good-bye, little children, thank you for your kind hearts; the raspberry king can show that he is not ungrateful.’ The children shook hands with the old man and thanked him, feeling very glad that they had saved the little raspberry worm. They were just going when the old man turned round, smiled mischievously with his crooked mouth, and said: ‘Greetings to Otto from me, and tell him when I meet him again I shall do him the honour of eating him up.’‘Oh, please don’t do that,’ cried both the girls, very frightened.‘Well, for your sake I will forgive him,’ said the old man, ‘I am not revengeful. Greetings to Otto and tell him that he may expect a gift from me, too. Good-bye.’The two girls, light of heart, now took their berries and ran off through the wood after the bird; and soon it began to get lighter in the wood and they wondered how they could have lost their way yesterday, it seemed so easy and plain now.One can imagine what joy there was when the two reached home. Everyone had been looking for them, and the big sister had not been able to sleep, for she thought the wolves had eaten them up.Otto met them; he had a basket in his hand and said: ‘Look, here is something that an old man has just left for you.’When the girls looked into the basket they saw a pair of most beautiful bracelets of precious stones, dark red, and made in the shape of a ripe raspberry and with an inscription: ‘To Lisa and Aina’; beside them there was a diamond breast pin in the shape of a raspberry worm: on it was inscribed ‘Otto, never destroy the helpless!’Otto felt rather ashamed: he quite understood what it meant, but he thought that the old man’s revenge was a noble one.The raspberry king had also remembered the big sister, for when she went in to set the table for dinner, she found eleven big baskets of most beautiful raspberries, and no one knew how they had come there, but everyone guessed.And so there was such a jam-making as had never been seen before, and if you like to go and help in it, you might perhaps get a little, for they must surely be making jam still to this very day.","['phew', 'lisa', 'aina', 'sister', 'worm', 'lisa', 'raspberry', 'aina', 'kill', 'otto', 'fuss', 'poor', 'little', 'worm', 'sister', 'scornfully', 'clean', 'raspberry', 'carefully', 'lisa', 'crept', 'large', 'aina', 'suppose', 'someone', 'raspberry', 'lisa', 'would', 'worm', 'aina', 'well', 'harm', 'otto', 'worm', 'lisa', 'kill', 'bite', 'murmur', 'aina', 'think', 'otto', 'laugh', 'crawl', 'table', 'aina', 'blow', 'away', 'sister', 'tramp', 'laugh', 'otto', 'lisa', 'take', 'raspberry', 'leaf', 'swept', 'worm', 'carefully', 'leaf', 'carry', 'yard', 'aina', 'notice', 'sparrow', 'fence', 'ready', 'pounce', 'poor', 'little', 'worm', 'take', 'leaf', 'carry', 'wood', 'raspberry', 'bush', 'greedy', 'sparrow', 'could', 'find', 'tell', 'raspberry', 'worm', 'would', 'give', 'three', 'straw', 'miserable', 'little', 'thing', 'would', 'like', 'live', 'pretty', 'home', 'life', 'fresh', 'fragrant', 'dark-', 'cottage', 'away', 'quiet', 'wood', 'among', 'flower', 'green', 'leaf', 'dinner', 'time', 'dinner', 'raspberry', 'cream', 'careful', 'sugar', 'otto', 'sister', 'otto', 'plate', 'like', 'snowdrift', 'winter', 'little', 'snow', 'soon', 'dinner', 'sister', 'raspberry', 'none', 'left', 'make', 'preserve', 'winter', 'would', 'fine', 'could', 'basket', 'full', 'berry', 'could', 'clean', 'even', 'to-morrow', 'could', 'cook', 'preserve', 'raspberry', 'bread', 'come', 'wood', 'pick', 'lisa', 'aina', 'take', 'yellow', 'basket', 'take', 'green', 'lose', 'come', 'back', 'safely', 'even', 'sister', 'greeting', 'raspberry', 'worm', 'otto', 'mockingly', 'next', 'time', 'meet', 'shall', 'honour', 'aina', 'lisa', 'wood', 'delightful', 'beautiful', 'certainly', 'tiresome', 'sometimes', 'climb', 'fall', 'tree', 'caught', 'branch', 'juniper', 'bush', 'midge', 'matter', 'girl', 'climbed', 'well', 'short', 'dress', 'soon', 'deep', 'wood', 'plenty', 'bilberry', 'elder', 'berry', 'raspberry', 'wander', 'last', 'come', 'could', 'true', 'come', 'large', 'raspberry', 'wood', 'wood', 'fire', 'raspberry', 'bush', 'grown', 'raspberry', 'bush', 'raspberry', 'bush', 'could', 'every', 'bush', 'weight', 'ground', 'large', 'dark', 'ripe', 'raspberry', 'wealth', 'berry', 'little', 'berry', 'picker', 'never', 'found', 'lisa', 'picked', 'aina', 'picked', 'lisa', 'aina', 'little', 'basket', 'full', 'shall', 'home', 'aina', 'gather', 'lisa', 'basket', 'ground', 'begin', 'fill', 'pinafore', 'long', 'pinafore', 'full', 'shall', 'home', 'lina', 'shall', 'home', 'aina', 'girl', 'take', 'basket', 'hand', 'held', 'apron', 'turn', 'home', 'easy', 'never', 'great', 'wood', 'could', 'find', 'road', 'path', 'soon', 'girl', 'notice', 'lose', 'shadow', 'tress', 'become', 'long', 'even', 'sunlight', 'bird', 'begin', 'home', 'closing', 'last', 'behind', 'pine', 'cool', 'dusky', 'great', 'wood', 'girl', 'become', 'anxious', 'steadily', 'expect', 'wood', 'would', 'soon', 'would', 'smoke', 'chimney', 'home', 'wander', 'long', 'time', 'begin', 'grow', 'dark', 'last', 'reach', 'great', 'plain', 'overgrown', 'bush', 'look', 'around', 'much', 'could', 'darkness', 'among', 'beautiful', 'raspberry', 'bush', 'picked', 'basket', 'apron', 'full', 'tire', 'stone', 'begin', 'hungry', 'lisa', 'aina', 'good', 'meat', 'sandwich', 'felt', 'something', 'hand', 'look', 'large', 'sandwich', 'bread', 'chicken', 'time', 'lisa', 'queer', 'sandwich', 'hand', 'aina', 'dare', 'course', 'lisa', 'good', 'glass', 'milk', 'felt', 'large', 'glass', 'milk', 'finger', 'time', 'aina', 'lisa', 'lisa', 'glass', 'milk', 'hand', 'queer', 'girl', 'however', 'hungry', 'drank', 'good', 'appetite', 'finish', 'aina', 'yawn', 'stretch', 'nice', 'soft', 'sleep', 'scarcely', 'spoken', 'felt', 'nice', 'soft', 'side', 'beside', 'lisa', 'seem', 'girl', 'wonderful', 'tire', 'sleepy', 'thought', 'crept', 'little', 'drew', 'coverlet', 'head', 'soon', 'asleep', 'awoke', 'high', 'heaven', 'wood', 'beautiful', 'summer', 'morning', 'bird', 'branch', 'tree', 'first', 'girl', 'fill', 'wonder', 'slept', 'wood', 'among', 'raspberry', 'bush', 'look', 'look', 'fine', 'flax', 'cover', 'leaf', 'moss', 'last', 'lisa', 'awake', 'aina', 'aina', 'still', 'dream', 'lisa', 'aina', 'certainly', 'good', 'fairy', 'living', 'among', 'raspberry', 'bush', 'coffee', 'nice', 'piece', 'white', 'bread', 'scarcely', 'finish', 'speak', 'beside', 'little', 'silver', 'tray', 'gilt', 'coffee-pot', 'rare', 'porcelain', 'sugar', 'basin', 'fine', 'crystal', 'silver', 'sugar', 'tongs', 'good', 'fresh', 'white', 'bread', 'girl', 'pour', 'beautiful', 'coffee', 'cream', 'sugar', 'taste', 'never', 'life', 'drunk', 'beautiful', 'coffee', 'like', 'know', 'much', 'give', 'lisa', 'gratefully', 'little', 'girl', 'voice', 'bush', 'child', 'look', 'round', 'wonderingly', 'little', 'kind-', 'look', 'white', 'coat', 'limp', 'among', 'bush', 'lame', 'left', 'foot', 'neither', 'lisa', 'aina', 'could', 'utter', 'word', 'fill', 'surprise', 'afraid', 'little', 'girl', 'smile', 'kindly', 'could', 'laugh', 'properly', 'mouth', 'crooked', 'welcome', 'kingdom', 'slept', 'well', 'well', 'drunk', 'well', 'indeed', 'girl', 'tell', 'want', 'afraid', 'tell', 'raspberry', 'king', 'reign', 'kingdom', 'raspberry', 'bush', 'live', 'thousand', 'year', 'great', 'spirit', 'rule', 'wood', 'want', 'become', 'proud', 'royal', 'power', 'long', 'life', 'therefore', 'decreed', 'every', 'hundred', 'year', 'change', 'little', 'raspberry', 'worm', 'live', 'weak', 'helpless', 'form', 'sunrise', 'sunset', 'time', 'life', 'dependent', 'little', 'worm', 'life', 'bird', 'child', 'pick', 'berry', 'trample', 'foot', 'thousand', 'year', 'life', 'yesterday', 'transformation', 'take', 'raspberry', 'would', 'trample', 'death', 'save', 'life', 'sunset', 'helpless', 'grass', 'swept', 'away', 'table', 'twist', 'foot', 'mouth', 'become', 'crooked', 'terror', 'even', 'come', 'could', 'take', 'form', 'look', 'thank', 'reward', 'found', 'kingdom', 'meet', 'well', 'could', 'without', 'frighten', 'send', 'bird', 'wood', 'show', 'home', 'good-bye', 'little', 'child', 'thank', 'kind', 'heart', 'raspberry', 'king', 'show', 'ungrateful', 'child', 'shook', 'hand', 'thanked', 'feel', 'glad', 'save', 'little', 'raspberry', 'worm', 'turn', 'round', 'smile', 'mischievously', 'crooked', 'mouth', 'greeting', 'otto', 'tell', 'meet', 'shall', 'honour', 'please', 'girl', 'frighten', 'well', 'sake', 'forgive', 'revengeful', 'greeting', 'otto', 'tell', 'expect', 'gift', 'good-bye', 'girl', 'light', 'heart', 'take', 'berry', 'wood', 'bird', 'soon', 'begin', 'lighter', 'wood', 'wonder', 'could', 'lose', 'yesterday', 'seem', 'easy', 'plain', 'imagine', 'reach', 'home', 'everyone', 'look', 'sister', 'able', 'sleep', 'thought', 'wolf', 'otto', 'basket', 'hand', 'look', 'something', 'left', 'girl', 'look', 'basket', 'pair', 'beautiful', 'bracelet', 'precious', 'stone', 'dark', 'make', 'shape', 'ripe', 'raspberry', 'inscription', 'lisa', 'aina', 'beside', 'diamond', 'breast', 'shape', 'raspberry', 'worm', 'inscribed', 'otto', 'never', 'destroy', 'helpless', 'otto', 'felt', 'rather', 'ashamed', 'quite', 'understood', 'meant', 'thought', 'revenge', 'noble', 'raspberry', 'king', 'also', 'remember', 'sister', 'table', 'dinner', 'found', 'eleven', 'basket', 'beautiful', 'raspberry', 'knew', 'come', 'everyone', 'guess', 'jam-making', 'never', 'like', 'help', 'might', 'perhaps', 'little', 'must', 'surely', 'make', 'still']","['phew', 'lisa', 'aina', 'sister', 'worm', 'lisa', 'raspberry', 'aina', 'kill', 'otto', 'fuss', 'poor', 'little', 'worm', 'sister', 'scornfully', 'clean', 'raspberry', 'carefully', 'lisa', 'crept', 'large', 'aina', 'suppose', 'someone', 'raspberry', 'lisa', 'would', 'worm', 'aina', 'well', 'harm', 'otto', 'worm', 'lisa', 'kill', 'bite', 'murmur', 'aina', 'think', 'otto', 'laugh', 'crawl', 'table', 'aina', 'blow', 'away', 'sister', 'tramp', 'laugh', 'otto', 'lisa', 'take', 'raspberry', 'leaf', 'swept', 'worm', 'carefully', 'leaf', 'carry', 'yard', 'aina', 'notice', 'sparrow', 'fence', 'ready', 'pounce', 'poor', 'little', 'worm', 'take', 'leaf', 'carry', 'wood', 'raspberry', 'bush', 'greedy', 'sparrow', 'could_find', 'tell', 'raspberry', 'worm', 'would', 'give', 'three', 'straw', 'miserable', 'little', 'thing', 'would', 'like', 'live', 'pretty', 'home', 'life', 'fresh', 'fragrant', 'dark-', 'cottage', 'away', 'quiet', 'wood', 'among', 'flower', 'green_leaf', 'dinner', 'time', 'dinner', 'raspberry', 'cream', 'careful', 'sugar', 'otto', 'sister', 'otto', 'plate', 'like', 'snowdrift', 'winter', 'little', 'snow', 'soon', 'dinner', 'sister', 'raspberry', 'none', 'left', 'make', 'preserve', 'winter', 'would', 'fine', 'could', 'basket_full', 'berry', 'could', 'clean', 'even', 'to-morrow', 'could', 'cook', 'preserve', 'raspberry', 'bread', 'come', 'wood', 'pick', 'lisa', 'aina', 'take', 'yellow', 'basket', 'take', 'green', 'lose', 'come', 'back', 'safely', 'even', 'sister', 'greeting', 'raspberry', 'worm', 'otto', 'mockingly', 'next', 'time', 'meet', 'shall', 'honour', 'aina', 'lisa', 'wood', 'delightful', 'beautiful', 'certainly', 'tiresome', 'sometimes', 'climb', 'fall', 'tree', 'caught', 'branch', 'juniper', 'bush', 'midge', 'matter', 'girl', 'climbed', 'well', 'short', 'dress', 'soon', 'deep', 'wood', 'plenty', 'bilberry', 'elder', 'berry', 'raspberry', 'wander', 'last', 'come', 'could', 'true', 'come', 'large', 'raspberry', 'wood', 'wood', 'fire', 'raspberry', 'bush', 'grown', 'raspberry', 'bush', 'raspberry', 'bush', 'could', 'every', 'bush', 'weight', 'ground', 'large', 'dark', 'ripe', 'raspberry', 'wealth', 'berry', 'little', 'berry', 'picker', 'never', 'found', 'lisa', 'picked', 'aina', 'picked', 'lisa', 'aina', 'little', 'basket_full', 'shall', 'home', 'aina', 'gather', 'lisa', 'basket', 'ground', 'begin', 'fill', 'pinafore', 'long', 'pinafore', 'full', 'shall', 'home', 'lina', 'shall', 'home', 'aina', 'girl', 'take', 'basket', 'hand', 'held', 'apron', 'turn', 'home', 'easy', 'never', 'great', 'wood', 'could_find', 'road', 'path', 'soon', 'girl', 'notice', 'lose', 'shadow', 'tress', 'become', 'long', 'even', 'sunlight', 'bird', 'begin', 'home', 'closing', 'last', 'behind', 'pine', 'cool', 'dusky', 'great', 'wood', 'girl', 'become', 'anxious', 'steadily', 'expect', 'wood', 'would', 'soon', 'would', 'smoke', 'chimney', 'home', 'wander', 'long_time', 'begin', 'grow_dark', 'last', 'reach', 'great', 'plain', 'overgrown', 'bush', 'look_around', 'much', 'could', 'darkness', 'among', 'beautiful', 'raspberry', 'bush', 'picked', 'basket', 'apron', 'full', 'tire', 'stone', 'begin', 'hungry', 'lisa', 'aina', 'good', 'meat', 'sandwich', 'felt', 'something', 'hand', 'look', 'large', 'sandwich', 'bread', 'chicken', 'time', 'lisa', 'queer', 'sandwich', 'hand', 'aina', 'dare', 'course', 'lisa', 'good', 'glass', 'milk', 'felt', 'large', 'glass', 'milk', 'finger', 'time', 'aina', 'lisa', 'lisa', 'glass', 'milk', 'hand', 'queer', 'girl', 'however', 'hungry', 'drank', 'good', 'appetite', 'finish', 'aina', 'yawn', 'stretch', 'nice', 'soft', 'sleep', 'scarcely_spoken', 'felt', 'nice', 'soft', 'side', 'beside', 'lisa', 'seem', 'girl', 'wonderful', 'tire', 'sleepy', 'thought', 'crept', 'little', 'drew', 'coverlet', 'head', 'soon', 'asleep_awoke', 'high_heaven', 'wood', 'beautiful', 'summer', 'morning', 'bird', 'branch_tree', 'first', 'girl', 'fill', 'wonder', 'slept', 'wood', 'among', 'raspberry', 'bush', 'look', 'look', 'fine', 'flax', 'cover', 'leaf', 'moss', 'last', 'lisa', 'awake', 'aina', 'aina', 'still', 'dream', 'lisa', 'aina', 'certainly', 'good', 'fairy', 'living', 'among', 'raspberry', 'bush', 'coffee', 'nice', 'piece', 'white', 'bread', 'scarcely', 'finish_speak', 'beside', 'little', 'silver', 'tray', 'gilt', 'coffee-pot', 'rare', 'porcelain', 'sugar', 'basin', 'fine', 'crystal', 'silver', 'sugar', 'tongs', 'good', 'fresh', 'white', 'bread', 'girl', 'pour', 'beautiful', 'coffee', 'cream', 'sugar', 'taste', 'never', 'life', 'drunk', 'beautiful', 'coffee', 'like', 'know', 'much', 'give', 'lisa', 'gratefully', 'little', 'girl', 'voice', 'bush', 'child', 'look', 'round', 'wonderingly', 'little', 'kind-', 'look', 'white', 'coat', 'limp', 'among_bush', 'lame', 'left', 'foot', 'neither', 'lisa', 'aina', 'could', 'utter_word', 'fill', 'surprise', 'afraid', 'little', 'girl', 'smile', 'kindly', 'could', 'laugh', 'properly', 'mouth', 'crooked', 'welcome', 'kingdom', 'slept', 'well', 'well', 'drunk', 'well', 'indeed', 'girl', 'tell', 'want', 'afraid', 'tell', 'raspberry', 'king', 'reign', 'kingdom', 'raspberry', 'bush', 'live', 'thousand_year', 'great', 'spirit', 'rule', 'wood', 'want', 'become', 'proud', 'royal', 'power', 'long', 'life', 'therefore', 'decreed', 'every', 'hundred_year', 'change', 'little', 'raspberry', 'worm', 'live', 'weak', 'helpless', 'form', 'sunrise', 'sunset', 'time', 'life', 'dependent', 'little', 'worm', 'life', 'bird', 'child', 'pick_berry', 'trample', 'foot', 'thousand_year', 'life', 'yesterday', 'transformation', 'take', 'raspberry', 'would', 'trample', 'death', 'save_life', 'sunset', 'helpless', 'grass', 'swept_away', 'table', 'twist', 'foot', 'mouth', 'become', 'crooked', 'terror', 'even', 'come', 'could', 'take', 'form', 'look', 'thank', 'reward', 'found', 'kingdom', 'meet', 'well', 'could', 'without', 'frighten', 'send', 'bird', 'wood', 'show', 'home', 'good-bye', 'little', 'child', 'thank', 'kind', 'heart', 'raspberry', 'king', 'show', 'ungrateful', 'child', 'shook', 'hand', 'thanked', 'feel', 'glad', 'save', 'little', 'raspberry', 'worm', 'turn_round', 'smile', 'mischievously', 'crooked', 'mouth', 'greeting', 'otto', 'tell', 'meet', 'shall', 'honour', 'please', 'girl', 'frighten', 'well', 'sake', 'forgive', 'revengeful', 'greeting', 'otto', 'tell', 'expect', 'gift', 'good-bye', 'girl', 'light', 'heart', 'take', 'berry', 'wood', 'bird', 'soon', 'begin', 'lighter', 'wood', 'wonder', 'could', 'lose', 'yesterday', 'seem', 'easy', 'plain', 'imagine', 'reach', 'home', 'everyone', 'look', 'sister', 'able', 'sleep', 'thought', 'wolf', 'otto', 'basket', 'hand', 'look', 'something', 'left', 'girl', 'look', 'basket', 'pair', 'beautiful', 'bracelet', 'precious_stone', 'dark', 'make', 'shape', 'ripe', 'raspberry', 'inscription', 'lisa', 'aina', 'beside', 'diamond', 'breast', 'shape', 'raspberry', 'worm', 'inscribed', 'otto', 'never', 'destroy', 'helpless', 'otto', 'felt', 'rather', 'ashamed', 'quite', 'understood', 'meant', 'thought', 'revenge', 'noble', 'raspberry', 'king', 'also', 'remember', 'sister', 'table', 'dinner', 'found', 'eleven', 'basket', 'beautiful', 'raspberry', 'knew', 'come', 'everyone', 'guess', 'jam-making', 'never', 'like', 'help', 'might', 'perhaps', 'little', 'must', 'surely', 'make', 'still']",uralic,sid295
