,nation,title,text,lemmas,phrased,language_family,sid
292,turkish,The Fish-Peri,"There was once a fisherman of the name of Mahomet, who made a living by catching fish and selling them. One day, being seriously ill and having no hope of recovery, he requested that, after his death, his wife should never reveal to their son that their livelihood had been derived from the sale of fish.The fisherman died; and time passed away until the son reached an age when he should begin to think about an occupation. He tried many things, but in none did he succeed. Soon afterwards his mother also died, and the boy found himself alone in the world and destitute, without food or money. One day he ascended to the lumber-room of the house, hoping to find there something he might be able to sell.During his search he discovered his father’s old fishing-net. The sight of it convinced the youth that his father had been a fisherman; so he took the net and went to the sea. A modest success attended his efforts, for he caught two fish, one of which he sold, purchasing bread and coal with the money. The remaining fish he cooked over the coal he had bought, and having eaten it, he resolved that he would follow the occupation of a fisherman.It happened one day that he caught a fish so fine that it grieved him either to sell it or to eat it. So he took it home, dug a well, and put the fish therein. He went supperless to bed, and being hungry he got up early next morning to catch more fish.When he came home in the evening we may imagine his astonishment at finding that his house had been swept and put in order during his absence. Thinking, however, that he owed it to his neighbours’ kindness, he prayed for them and called down Allah’s blessing upon them.Next morning he rose as usual, cheered himself with a sight of the fish in the well, and went to his daily work. On returning in the evening he found that again everything in the house had been made beautifully clean and tidy. After amusing himself for some time by watching the fish, he went to a coffeehouse where he tried to think who it could be that had put his house in order. His reflective mood was noticed by one of his companions, who asked what he was thinking about. When the youth had told the story his companion inquired where the key was kept, and who remained at home during the fisherman’s absence. The youth informed him that he carried the key with him, and that there was no living creature about except the fish. The companion then advised him to remain at home next day and watch in secret.The youth accordingly went home, and next morning instead of going out, merely made a pretence of doing so. He opened the door and closed it again, then hid himself in the house. All at once he saw the fish jump out of the well and shake itself, when behold! it became a beautiful maiden. The youth quickly seized the fish’s skin, which it had shed, and cast it into the fire. “You should not have done that,” said the maiden reprovingly, “but as it cannot now be helped, it does not matter.”Being thus set free, the maiden consented to become the youth’s wife, and preparations were made for the wedding. All who saw the maiden were bewildered by her beauty and said she was worthy to become the bride of a Padishah. This news reaching the ears of the Padishah, he ordered her to be brought before him. When he saw her he fell in love with her instantly, and determined to marry her.Therefore he sent for the youth, and said to him: “If in forty days you can build me a palace of gold and diamonds in the middle of the sea, I will not deprive you of the girl; but if you fail, I shall take her away.” The youth went home very sadly and wept. “Why do you weep?” asked the maiden. He told her what the Padishah had commanded, but she said cheerfully: “Do not weep; we shall manage it. Go to the spot where you caught me as a fish and cast in a stone. An Arab will appear and utter the words ‘your command?’ Tell him the lady sends her compliments and requests a cushion. He will give you one take it, and cast it into the sea where the Padishah wishes his palace built. Then return home.”The youth followed all these instructions, and next day, when they looked toward the place where the cushion had been thrown into the sea, they saw a palace even more beautiful than that the Padishah had described. Rejoicing, they hastened to tell the monarch that his palace was an accomplished fact.Now the Padishah demanded a bridge of crystal. Again the youth went home and wept. When the maiden heard the cause of his new grief she said: “Go to the Arab as before, and ask him for a bolster. When you get it, cast it in the sea before the palace.” The youth did as he was counselled, and looking round, he saw a beautiful bridge of crystal. He went directly to the Padishah and told him that the task was fulfilled.As a third test, the Padishah now demanded that the youth should prepare such a feast that every one in the land might eat thereof and yet something should remain over. The young fisherman went home, and while he was absorbed in thought the maiden inquired what was the matter. On hearing of the new command she advised: “Go to the Arab and ask him for the coffee-mill, but take care not to turn it on the way.” The youth obtained the coffee-mill from the Arab without any difficulty. In bringing it home he began quite unconsciously to turn it, and seven or eight plates of food fell out. Picking them up, he proceeded homewards.On the appointed day every one in the land, in accordance with the Padishah’s invitation, repaired to the fisherman’s house to take part in the feast. Each guest ate as much as he wanted, and yet in the end a considerable portion of food remained over.Still obdurate, the Padishah ordered the youth to produce a mule from an egg. The youth described to the maiden his latest task, and she told him to fetch three eggs from the Arab and bring them home without breaking them. He ob tamed the eggs, but on his way back dropped one and broke it. Out of the egg sprang a great mule, which after running to and fro finally plunged into the sea and was seen no more.The youth arrived home safely with the two remaining eggs. “Where is the third?” asked the maiden. “It is broken,” replied the youth.“You ought to have been more careful,” said the maiden, “but as it is done it can’t be helped.” The youth carried the eggs to the Padishah, and asked permission to mount upon a bench. This being granted, he stood on the bench and threw up the egg. Instantly a mule sprang forth and fell upon the Padishah, who sought in vain to flee. The youth rescued the monarch from his danger, and the mule then ran away and plunged into the sea.In despair at his inability to find an impossible task for the youth, the Padishah now demanded an infant not more than a day old, who could both speak and walk. Still undaunted,, the maiden counselled the youth to go to the Arab with her compliments, and inform him that she wished to see his baby nephew. The youth accordingly summoned the Arab, and delivered the message. The Arab answered: “He is but an hour old: his mother may not wish to spare him. However, wait a bit, and I will do my best.”To be brief, the Arab went away and soon reappeared with a newly born infant. No sooner did it see the fisherman than it ran up to him and exclaimed: “We are going to Auntie’s, are we not?” The youth took the child home, and immediately it saw the maiden, with the word “Auntie!” it embraced her. On this the youth took the child to the Padishah.When the child was brought into the presence of the monarch, it stepped up to him, struck him on the face, and thus addressed him: “How is it possible to build a palace of gold and diamonds in forty days? To rear a crystal bridge also in the same time? For one man to feed all the people in the land? For a mule to be produced from an egg?” At every sentence the child struck him a fresh blow, until finally the Padishah cried to the youth that he might keep the maiden himself if only he would deliver him from the terrible infant. The youth then carried the child home. He wedded the maiden, and the rejoicings lasted forty days and forty nights.Three apples fell from the sky: one belongs to me, another to Husni, the third to the storyteller. Which belongs to me?","['fisherman', 'name', 'mahomet', 'make', 'living', 'catch', 'fish', 'sell', 'seriously', 'hope', 'recovery', 'request', 'death', 'wife', 'never', 'reveal', 'livelihood', 'derive', 'sale', 'fish', 'fisherman', 'time', 'pass', 'away', 'reach', 'begin', 'think', 'occupation', 'many', 'thing', 'none', 'succeed', 'soon', 'afterwards', 'mother', 'also', 'found', 'alone', 'world', 'destitute', 'without', 'food', 'money', 'ascend', 'lumber-room', 'house', 'find', 'something', 'might', 'able', 'sell', 'search', 'discover', 'father', 'fishing-net', 'sight', 'convince', 'youth', 'father', 'fisherman', 'take', 'modest', 'success', 'attend', 'effort', 'caught', 'fish', 'sell', 'purchasing', 'bread', 'coal', 'money', 'remain', 'fish', 'cooked', 'coal', 'bought', 'resolve', 'would', 'follow', 'occupation', 'fisherman', 'happen', 'caught', 'fish', 'fine', 'grieve', 'either', 'sell', 'take', 'home', 'well', 'fish', 'therein', 'supperless', 'hungry', 'early', 'next', 'morning', 'catch', 'fish', 'come', 'home', 'even', 'imagine', 'astonishment', 'find', 'house', 'swept', 'order', 'absence', 'think', 'however', 'neighbour', 'kindness', 'prayed', 'call', 'allah', 'blessing', 'upon', 'next', 'morning', 'rise', 'usual', 'cheer', 'sight', 'fish', 'well', 'daily', 'work', 'return', 'even', 'found', 'everything', 'house', 'make', 'beautifully', 'clean', 'tidy', 'amuse', 'time', 'watch', 'fish', 'coffeehouse', 'think', 'could', 'house', 'order', 'reflective', 'mood', 'notice', 'companion', 'think', 'youth', 'told', 'story', 'companion', 'inquire', 'kept', 'remain', 'home', 'fisherman', 'absence', 'youth', 'inform', 'carry', 'living', 'creature', 'except', 'fish', 'companion', 'advise', 'remain', 'home', 'next', 'watch', 'secret', 'youth', 'accordingly', 'home', 'next', 'morning', 'instead', 'merely', 'make', 'pretence', 'open', 'door', 'close', 'house', 'fish', 'jump', 'well', 'shake', 'behold', 'become', 'beautiful', 'maiden', 'youth', 'quickly', 'seize', 'fish', 'skin', 'shed', 'cast', 'fire', 'maiden', 'reprovingly', 'help', 'matter', 'thus', 'free', 'maiden', 'consent', 'become', 'youth', 'wife', 'preparation', 'make', 'wedding', 'maiden', 'bewilder', 'beauty', 'worthy', 'become', 'bride', 'padishah', 'news', 'reach', 'padishah', 'order', 'brought', 'fell', 'love', 'instantly', 'determine', 'marry', 'therefore', 'sent', 'youth', 'forty', 'build', 'palace', 'gold', 'diamond', 'middle', 'deprive', 'girl', 'fail', 'shall', 'take', 'away', 'youth', 'home', 'sadly', 'wept', 'weep', 'maiden', 'told', 'padishah', 'command', 'cheerfully', 'weep', 'shall', 'manage', 'spot', 'caught', 'fish', 'cast', 'stone', 'arab', 'appear', 'utter', 'word', 'command', 'tell', 'lady', 'sends', 'compliment', 'request', 'cushion', 'give', 'take', 'cast', 'padishah', 'wish', 'palace', 'built', 'return', 'home', 'youth', 'follow', 'instruction', 'next', 'look', 'toward', 'place', 'cushion', 'thrown', 'palace', 'even', 'beautiful', 'padishah', 'described', 'rejoice', 'hasten', 'tell', 'monarch', 'palace', 'accomplish', 'fact', 'padishah', 'demand', 'bridge', 'crystal', 'youth', 'home', 'wept', 'maiden', 'heard', 'cause', 'grief', 'arab', 'bolster', 'cast', 'palace', 'youth', 'counsel', 'look', 'round', 'beautiful', 'bridge', 'crystal', 'directly', 'padishah', 'told', 'task', 'fulfil', 'third', 'test', 'padishah', 'demand', 'youth', 'prepare', 'feast', 'every', 'land', 'might', 'thereof', 'something', 'remain', 'young', 'fisherman', 'home', 'absorbed', 'thought', 'maiden', 'inquire', 'matter', 'hearing', 'command', 'advise', 'arab', 'coffee-mill', 'take', 'care', 'turn', 'youth', 'obtain', 'coffee-mill', 'arab', 'without', 'difficulty', 'bring', 'home', 'begin', 'quite', 'unconsciously', 'turn', 'seven', 'eight', 'plate', 'food', 'fell', 'pick', 'proceed', 'homewards', 'appoint', 'every', 'land', 'accordance', 'padishah', 'invitation', 'repair', 'fisherman', 'house', 'take', 'part', 'feast', 'guest', 'much', 'want', 'considerable', 'portion', 'food', 'remain', 'still', 'obdurate', 'padishah', 'order', 'youth', 'produce', 'mule', 'youth', 'described', 'maiden', 'late', 'task', 'told', 'fetch', 'three', 'arab', 'bring', 'home', 'without', 'break', 'tame', 'back', 'drop', 'broke', 'sprang', 'great', 'mule', 'finally', 'plunge', 'youth', 'arrive', 'home', 'safely', 'remain', 'third', 'maiden', 'broken', 'reply', 'youth', 'ought', 'careful', 'maiden', 'help', 'youth', 'carry', 'padishah', 'permission', 'mount', 'upon', 'bench', 'grant', 'stood', 'bench', 'threw', 'instantly', 'mule', 'sprang', 'forth', 'fell', 'upon', 'padishah', 'sought', 'vain', 'flee', 'youth', 'rescue', 'monarch', 'danger', 'mule', 'away', 'plunge', 'despair', 'inability', 'find', 'impossible', 'task', 'youth', 'padishah', 'demand', 'infant', 'could', 'speak', 'walk', 'still', 'undaunted', 'maiden', 'counsel', 'youth', 'arab', 'compliment', 'inform', 'wish', 'baby', 'nephew', 'youth', 'accordingly', 'summon', 'arab', 'deliver', 'message', 'arab', 'answer', 'hour', 'mother', 'wish', 'spare', 'however', 'wait', 'best', 'brief', 'arab', 'away', 'soon', 'reappear', 'newly', 'born', 'infant', 'sooner', 'fisherman', 'exclaim', 'auntie', 'youth', 'take', 'child', 'home', 'immediately', 'maiden', 'word', 'auntie', 'embrace', 'youth', 'take', 'child', 'padishah', 'child', 'brought', 'presence', 'monarch', 'step', 'struck', 'face', 'thus', 'address', 'possible', 'build', 'palace', 'gold', 'diamond', 'forty', 'rear', 'crystal', 'bridge', 'also', 'time', 'feed', 'people', 'land', 'mule', 'produce', 'every', 'sentence', 'child', 'struck', 'fresh', 'blow', 'finally', 'padishah', 'youth', 'might', 'keep', 'maiden', 'would', 'deliver', 'terrible', 'infant', 'youth', 'carry', 'child', 'home', 'maiden', 'rejoicing', 'last', 'forty', 'forty', 'night', 'three', 'apple', 'fell', 'belongs', 'another', 'husni', 'third', 'storyteller', 'belongs']","['fisherman', 'name', 'mahomet', 'make', 'living', 'catch_fish', 'sell', 'seriously', 'hope', 'recovery', 'request', 'death', 'wife', 'never', 'reveal', 'livelihood', 'derive', 'sale', 'fish', 'fisherman', 'time', 'pass', 'away', 'reach', 'begin', 'think', 'occupation', 'many', 'thing', 'none', 'succeed', 'soon_afterwards', 'mother', 'also', 'found', 'alone', 'world', 'destitute', 'without', 'food', 'money', 'ascend', 'lumber-room', 'house', 'find', 'something', 'might', 'able', 'sell', 'search', 'discover', 'father', 'fishing-net', 'sight', 'convince', 'youth', 'father', 'fisherman', 'take', 'modest', 'success', 'attend', 'effort', 'caught', 'fish', 'sell', 'purchasing', 'bread', 'coal', 'money', 'remain', 'fish', 'cooked', 'coal', 'bought', 'resolve', 'would', 'follow', 'occupation', 'fisherman', 'happen', 'caught', 'fish', 'fine', 'grieve', 'either', 'sell', 'take', 'home', 'well', 'fish', 'therein', 'supperless', 'hungry', 'early_next', 'morning', 'catch_fish', 'come', 'home', 'even', 'imagine', 'astonishment', 'find', 'house', 'swept', 'order', 'absence', 'think', 'however', 'neighbour', 'kindness', 'prayed', 'call', 'allah', 'blessing', 'upon', 'next_morning', 'rise', 'usual', 'cheer', 'sight', 'fish', 'well', 'daily', 'work', 'return', 'even', 'found', 'everything', 'house', 'make', 'beautifully', 'clean', 'tidy', 'amuse', 'time', 'watch', 'fish', 'coffeehouse', 'think', 'could', 'house', 'order', 'reflective', 'mood', 'notice', 'companion', 'think', 'youth', 'told_story', 'companion', 'inquire', 'kept', 'remain', 'home', 'fisherman', 'absence', 'youth', 'inform', 'carry', 'living_creature', 'except', 'fish', 'companion', 'advise', 'remain', 'home', 'next', 'watch', 'secret', 'youth', 'accordingly', 'home', 'next_morning', 'instead', 'merely', 'make', 'pretence', 'open_door', 'close', 'house', 'fish', 'jump', 'well', 'shake', 'behold', 'become', 'beautiful_maiden', 'youth', 'quickly', 'seize', 'fish', 'skin', 'shed', 'cast', 'fire', 'maiden', 'reprovingly', 'help', 'matter', 'thus', 'free', 'maiden', 'consent', 'become', 'youth', 'wife', 'preparation_make', 'wedding', 'maiden', 'bewilder', 'beauty', 'worthy', 'become', 'bride', 'padishah', 'news', 'reach', 'padishah', 'order', 'brought', 'fell_love', 'instantly', 'determine', 'marry', 'therefore', 'sent', 'youth', 'forty', 'build', 'palace', 'gold', 'diamond', 'middle', 'deprive', 'girl', 'fail', 'shall', 'take', 'away', 'youth', 'home', 'sadly', 'wept', 'weep', 'maiden', 'told', 'padishah', 'command', 'cheerfully', 'weep', 'shall', 'manage', 'spot', 'caught', 'fish', 'cast', 'stone', 'arab', 'appear', 'utter_word', 'command', 'tell', 'lady', 'sends', 'compliment', 'request', 'cushion', 'give', 'take', 'cast', 'padishah', 'wish', 'palace', 'built', 'return_home', 'youth', 'follow', 'instruction', 'next', 'look', 'toward', 'place', 'cushion', 'thrown', 'palace', 'even', 'beautiful', 'padishah', 'described', 'rejoice', 'hasten', 'tell', 'monarch', 'palace', 'accomplish', 'fact', 'padishah', 'demand', 'bridge', 'crystal', 'youth', 'home', 'wept', 'maiden', 'heard', 'cause_grief', 'arab', 'bolster', 'cast', 'palace', 'youth', 'counsel', 'look', 'round', 'beautiful', 'bridge', 'crystal', 'directly', 'padishah', 'told', 'task', 'fulfil', 'third', 'test', 'padishah', 'demand', 'youth', 'prepare', 'feast', 'every', 'land', 'might', 'thereof', 'something', 'remain', 'young', 'fisherman', 'home', 'absorbed', 'thought', 'maiden', 'inquire', 'matter', 'hearing', 'command', 'advise', 'arab', 'coffee-mill', 'take_care', 'turn', 'youth', 'obtain', 'coffee-mill', 'arab', 'without_difficulty', 'bring', 'home', 'begin', 'quite', 'unconsciously', 'turn', 'seven', 'eight', 'plate', 'food', 'fell', 'pick', 'proceed', 'homewards', 'appoint', 'every', 'land', 'accordance', 'padishah', 'invitation', 'repair', 'fisherman', 'house', 'take', 'part', 'feast', 'guest', 'much', 'want', 'considerable', 'portion', 'food', 'remain', 'still', 'obdurate', 'padishah', 'order', 'youth', 'produce', 'mule', 'youth', 'described', 'maiden', 'late', 'task', 'told', 'fetch', 'three', 'arab', 'bring', 'home', 'without', 'break', 'tame', 'back', 'drop', 'broke', 'sprang', 'great', 'mule', 'finally', 'plunge', 'youth', 'arrive', 'home', 'safely', 'remain', 'third', 'maiden', 'broken', 'reply', 'youth', 'ought', 'careful', 'maiden', 'help', 'youth', 'carry', 'padishah', 'permission', 'mount', 'upon', 'bench', 'grant', 'stood', 'bench', 'threw', 'instantly', 'mule', 'sprang', 'forth', 'fell_upon', 'padishah', 'sought_vain', 'flee', 'youth', 'rescue', 'monarch', 'danger', 'mule', 'away', 'plunge', 'despair', 'inability', 'find', 'impossible', 'task', 'youth', 'padishah', 'demand', 'infant', 'could', 'speak', 'walk', 'still', 'undaunted', 'maiden', 'counsel', 'youth', 'arab', 'compliment', 'inform', 'wish', 'baby', 'nephew', 'youth', 'accordingly', 'summon', 'arab', 'deliver_message', 'arab', 'answer', 'hour', 'mother', 'wish', 'spare', 'however', 'wait', 'best', 'brief', 'arab', 'away', 'soon', 'reappear', 'newly', 'born', 'infant', 'sooner', 'fisherman', 'exclaim', 'auntie', 'youth', 'take', 'child', 'home', 'immediately', 'maiden', 'word', 'auntie', 'embrace', 'youth', 'take', 'child', 'padishah', 'child', 'brought', 'presence', 'monarch', 'step', 'struck', 'face', 'thus_address', 'possible', 'build', 'palace', 'gold', 'diamond', 'forty', 'rear', 'crystal', 'bridge', 'also', 'time', 'feed', 'people', 'land', 'mule', 'produce', 'every', 'sentence', 'child', 'struck', 'fresh', 'blow', 'finally', 'padishah', 'youth', 'might', 'keep', 'maiden', 'would', 'deliver', 'terrible', 'infant', 'youth', 'carry', 'child', 'home', 'maiden', 'rejoicing', 'last', 'forty_forty', 'night', 'three', 'apple', 'fell', 'belongs', 'another', 'husni', 'third', 'storyteller', 'belongs']",turkic,sid292
