lemma,japanese,serbian,german,french,north_american_native,brazilian,armenian,english,russian,greek,danish,canadian_native,ukrainian,indian,norwegian,welsh,scandinavian,polish,czechoslovak,scottish,celtic,portuguese,arabic,croatian,estonian,dutch,italian,nigerian,albanian,maori,nordic,irish,hungarian,south_african,slavic,australian_ethnic,chinese,tanzanian,swedish,icelandic,philippine,hawaiian,jewish,romanian,korean,turkish,finnish,belgian,spanish,cataloanian,bulgarian,bukovinian,new_zealand_native,sami,pakistani,lithuanian,zimbabwe,diff
wicked,0.011723329425556858,0.0,0.005741234365388558,0.010596026490066225,0.009029868025005789,0.0,0.0,0.007741935483870968,0.007268464243845252,0.0037429819089207735,0.00675219446320054,0.0,0.0,0.01590583744234134,0.0,0.0,0.007647208768799388,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057129254939300165,0.0,0.0,0.0,0.007862110674327185,0.0,0.0,0.0,0.00900562851782364,0.0,0.004622871046228711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
consider,0.0038100820633059787,0.0,0.0037933155628460118,0.005592347314201619,0.0,0.0,0.0,0.0,0.002579132473622509,0.0,0.00675219446320054,0.0,0.0,0.004135517735008748,0.0,0.0,0.004333418302319653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036665380162099574,0.0,0.0,0.0,0.0,0.00413625304136253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
sing,0.010550996483001172,0.0,0.008509329505843757,0.007799852832965416,0.018638573743922204,0.0,0.0,0.007741935483870968,0.01570926143024619,0.011540860885839051,0.02397029034436192,0.0,0.0,0.002863050739621441,0.0,0.0,0.014784603619678817,0.0,0.0062056737588652485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00238038562247084,0.0,0.0,0.0,0.01149077713940127,0.008490930142802007,0.0,0.0,0.013883677298311446,0.01092896174863388,0.00583941605839416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
wing,0.011430246189917937,0.0,0.0036907935206069303,0.006622516556291391,0.010419078490391294,0.0,0.0,0.0033548387096774194,0.010082063305978897,0.01653150343106675,0.015530047265361242,0.0,0.0,0.002385875616351201,0.0,0.0,0.017588580168238593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033325398714591763,0.0,0.0,0.0,0.009676443906864228,0.006754148977228869,0.0,0.0,0.00975609756097561,0.02185792349726776,0.0036496350364963502,0.0,0.0,0.0,0.009250693802035153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
expect,0.005568581477139508,0.0,0.004510969858519582,0.00986019131714496,0.004746469090067145,0.0,0.0,0.0,0.0032825322391559202,0.0034310667498440423,0.008102633355840648,0.0,0.0,0.008271035470017497,0.0,0.0,0.007647208768799388,0.0,0.00576241134751773,0.014218009478672985,0.0,0.0,0.0,0.0,0.0,0.0,0.007141156867412521,0.0,0.0,0.0,0.0030238887208950713,0.0032805866460825935,0.0,0.0,0.00450281425891182,0.0,0.0051094890510948905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
legging,0.0,0.0,0.0,0.0,0.0046307015512850195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
succeed,0.004103165298944901,0.0,0.005023580069714989,0.0051508462104488595,0.0045149340125028945,0.0,0.0,0.0,0.0,0.0,0.004051316677920324,0.0,0.0,0.004771751232702402,0.0,0.0,0.004588325261279633,0.0,0.00576241134751773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030945013092120925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00975609756097561,0.0,0.004622871046228711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
hundred,0.00615474794841735,0.0,0.003998359647324175,0.008094186902133923,0.004399166473720769,0.0,0.0,0.0064516129032258064,0.005158264947245018,0.004366812227074236,0.00675219446320054,0.0,0.0,0.006362334976936536,0.0,0.0,0.00637267397399949,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012139966674601285,0.0,0.0,0.0,0.0030238887208950713,0.0075260517174835975,0.0,0.0,0.00375234521575985,0.0,0.010218978102189781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
settle,0.0,0.0,0.0021529628870207095,0.0027961736571008094,0.004167631396156518,0.0,0.0,0.003870967741935484,0.003985932004689332,0.0034310667498440423,0.00337609723160027,0.0,0.0,0.0034992842373150947,0.0,0.0,0.0025490695895997962,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030945013092120925,0.0,0.0,0.0,0.0,0.002701659590891548,0.0,0.0,0.004127579737335835,0.0,0.0038929440389294406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
lightning,0.0,0.0,0.0014353085913471396,0.0,0.0032414910858995136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028564627469650082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031630170316301704,0.0,0.0,0.0,0.009250693802035153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
slow,0.0,0.0,0.0011277424646298955,0.0020603384841795438,0.0032414910858995136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
sled,0.0,0.0,0.0,0.0,0.0027784209307710117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
every_morning,0.0,0.0,0.002050440844781628,0.0,0.0026626533919888863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002863050739621441,0.0,0.0,0.0025490695895997962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026184241847179244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
sacred,0.006740914419695193,0.0,0.0,0.0,0.0024311183144246355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003976459360585335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030238887208950713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
cunning,0.004396248534583822,0.0,0.002460529013737954,0.002501839587932303,0.0023153507756425097,0.0,0.0,0.0,0.004689331770222743,0.007174048658764816,0.0,0.0,0.0,0.004135517735008748,0.0,0.0,0.002803976548559776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033325398714591763,0.0,0.0,0.0,0.008466888418506199,0.0,0.0,0.0,0.0,0.010018214936247723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
early_morning,0.0,0.0,0.002870617182694279,0.0,0.002083815698078259,0.0,0.0,0.0,0.003985932004689332,0.0,0.0,0.0,0.0,0.001590583744234134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
ashamed,0.0,0.0,0.0021529628870207095,0.002207505518763797,0.0018522806205140078,0.0,0.0,0.0025806451612903226,0.0,0.0,0.0,0.0,0.0,0.0025449339907746144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
kindred,0.0,0.0,0.0,0.0,0.0018522806205140078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
pudding,0.0,0.0,0.0,0.0,0.0018522806205140078,0.0,0.0,0.006193548387096774,0.0,0.0,0.0,0.0,0.0,0.0017496421186575474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
stocking,0.0,0.0,0.001025220422390814,0.0,0.0018522806205140078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
swing,0.0,0.0,0.0,0.0,0.0017365130817318824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004135517735008748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
door_open,0.0,0.0,0.0036907935206069303,0.0027961736571008094,0.0016207455429497568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003313790466479735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021227325357005018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
shed,0.0,0.0,0.001025220422390814,0.0,0.0016207455429497568,0.0,0.0,0.0,0.0032825322391559202,0.0,0.0,0.0,0.0,0.002067758867504374,0.0,0.0,0.0025490695895997962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030238887208950713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12771616471688807
