lemma,albanian,armenic,austronesian,bantu,celtic,chadic,east_asia,germanic,hellenic,hindustani,italic,native_american,native_cana,semitic,slavic,turkic,uralic,urgic
repeat,0.0,0.0,0.0,0.0,0.0,0.0,9.127712809936667e-05,0.00014204848243544,0.0,0.0001566160901106,0.00010309517961234999,0.0001963982272925,0.0,0.0,6.799721067374443e-05,0.0,0.0,0.0
stir,0.0,0.0,0.0,0.0,0.0001162308011623,0.0,0.0,0.00015669964267494,0.0003998578283277,0.0,6.856254983586251e-05,0.0001963982272925,0.0,0.0,3.42055755088e-05,0.0,0.0,0.0
otter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25905160906e-05,0.0,0.0,0.0,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
whincher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
descend,0.0,0.0,0.0,0.0,4.9813200498125e-05,0.0,0.00020325491157580002,4.379984613338e-05,0.0002443575617558,6.264643604425e-05,3.303919973975e-05,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
spite,0.0,0.0,0.0,0.0,4.15110004151e-05,0.0,0.0002639522731054333,1.295284355393e-05,0.0,0.00016288073371505,0.0001642346766081875,0.0001963982272925,0.0,0.0,4.4466042236377784e-05,0.0,0.0,0.0
spoil,0.0,0.0,0.0,0.0,7.88709007887e-05,0.0,0.0,0.0,0.0,8.770501046195e-05,2.45534009188375e-05,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
strong_desire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
hopped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8024453732020285e-05,0.0,0.0,0.0,0.0001963982272925,0.0,0.0,3.7687779360655554e-05,0.0,0.0,0.0
hudson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
aunt,0.0,0.0,0.0,0.0,0.0,0.0,0.00016123435704653333,1.99644632554e-05,0.0,8.770501046195e-05,1.63689339458875e-05,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
whale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.722087892841e-05,0.0,0.0,0.0,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
mighty,0.0,0.0,0.0,0.0,8.7173100871725e-05,0.0,0.00025453533352263335,0.0002964522488017,0.0015772169895148,0.0001816746645283,1.50048561170625e-05,0.0001963982272925,0.0,0.0,0.00013244853436582222,0.0,0.0,0.0
deed,0.0,0.0,0.0,0.0,0.0,0.0,0.00013960031356376667,6.493068121705999e-05,0.0005331437711036,0.0,1.50048561170625e-05,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
motion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
koumongoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
fruit,0.0,0.0,0.00036317169950904,0.0,4.9813200498125e-05,0.0,0.00027173352228176663,0.00014743804681364,0.0005997867424915,0.00093343189705935,0.0001401119597452125,0.0001963982272925,0.0,0.0,0.00019668154477751112,0.0,0.0,0.0
vessel,0.0,0.0,0.0,0.0,0.0002678793334726,0.0,6.44309139525e-05,8.801072716586235e-05,0.0002887862093477,0.000250585744177,5.1332247778237505e-05,0.0001963982272925,0.0,0.0,4.750774376222222e-05,0.0,0.0,0.0
belt,0.0,0.0,0.0,0.0,0.000247164873509725,0.0,0.0,6.366418170989e-05,0.0,0.0,0.0,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
twenty,0.0,0.0,0.0,0.0,0.000112079701120775,0.0,0.0,3.890664578595e-05,0.0,8.770501046195e-05,3.00097122341375e-05,0.0001963982272925,0.0,0.0,3.2305265758311106e-05,0.0,0.0,0.0
heat,0.0,0.0,0.0,0.0,6.226650062265e-05,0.0,0.00013586676114086667,3.730403993976e-05,0.0002443575617558,8.770501046195e-05,4.58759364629375e-05,0.0001963982272925,0.0,0.0,5.711684799321112e-05,0.0,0.0,0.0
intend,0.0,0.0,0.0,0.0,0.0,0.0,7.516939961126667e-05,8.39815140641e-05,0.0,0.0001503514465062,4.6378646180025e-05,0.0001963982272925,0.0,0.0,3.811375048832222e-05,0.0,0.0,0.0
make_mind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.691019946041e-05,0.0,0.00016914537731945,8.4070115670025e-05,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
railroad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
absent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
coast,0.0,0.0,0.0,0.0,0.00014539110206455,0.0,0.0,3.41369052457e-05,0.0003110005331437,0.0,0.0,0.0001963982272925,0.0,0.0,0.0,0.0,0.0,0.0
boil,0.0,0.0,0.0,0.0,9.1324200913225e-05,0.0,5.906167112313333e-05,9.557394128117001e-05,0.0,8.770501046195e-05,0.0,0.0001878591739319,0.0,0.0,6.049149636652222e-05,0.0,0.0,0.0
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9429265330900002e-05,0.0,0.0,0.0,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
pour,0.0,0.0,0.0,0.0,4.56621004566e-05,0.0,0.00019788566874643333,0.00011241029637058999,0.0,0.0,2.31893230900125e-05,0.0001878591739319,0.0,0.0,0.00010210726148781112,0.0,0.0,0.0
mortal,0.0,0.0,0.0,0.0,0.00034883604434325004,0.0,0.0002301011257227,8.075944833299e-05,0.0007330726852674,0.0,3.13737900629625e-05,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
advice,0.0,0.0,0.0,0.0,7.0568700705675e-05,0.0,8.590788527000001e-05,2.428658166363e-05,0.0004220721521236,0.00026311503138585,9.48533860927125e-05,0.0001878591739319,0.0,0.0,0.00014271395378866669,0.0,0.0,0.0
anyone,0.0,0.0,0.0,0.0,9.547530095475e-05,0.0,7.516939961126667e-05,9.165603480541e-05,0.0002665718855518,0.00013782215929735,9.13932145312375e-05,0.0001878591739319,0.0,0.0,3.9906504760266666e-05,0.0,0.0,0.0
gold_buckskin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
offering,0.0,0.0,0.0,0.0,0.0,0.0,5.369242829373334e-05,0.0,0.0,8.770501046195e-05,1.63689339458875e-05,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
vest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
struggle,0.0,0.0,0.0001345080368552,0.0,7.0568700705675e-05,0.0,0.0001073848565875,7.472430125048999e-05,0.0003554291807357,9.396965406635e-05,2.04611674323625e-05,0.0001878591739319,0.0,0.0,6.406922491312222e-05,0.0,0.0,0.0
prepare,0.0,0.0,0.00018831125159728,0.0,0.0,0.0,9.127712809936667e-05,6.775169078835e-05,0.0,0.00016288073371505,7.82977733922375e-05,0.0001878591739319,0.0,0.0,2.4704026756355557e-05,0.0,0.0,0.0
test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052418538757e-05,0.0,6.891107964865e-05,0.0,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
mischief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.053683280964e-05,0.0,9.396965406635e-05,5.36870459267e-05,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
guide,0.0,0.0,0.0,0.0,0.0001890084326839,0.0,7.532647177653333e-05,6.15721756327513e-05,0.0,6.891107964865e-05,2.45534009188375e-05,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
temper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.272240008586e-05,0.0,0.0,3.00097122341375e-05,0.0001878591739319,0.0,0.0,3.176145874026666e-05,0.0,0.0,0.0
avoid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14403668575e-05,1.77330117747125e-05,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
bore,0.0,0.0,0.0,0.0,4.9813200498125e-05,0.0,0.00013695722141186668,0.00012922714162544001,0.0004665007997156,0.0001064989412752,7.24107780210625e-05,0.0001878591739319,0.0,0.0,4.128989636235555e-05,0.0,0.0,0.0
occur,0.0,0.0,0.0,0.0,0.0,0.0,0.00012349258507563332,3.1637170884910005e-05,0.0,0.00011902822848405,2.04611674323625e-05,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
crooked,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8869543198731307e-05,0.0,0.0,0.0,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
many_year,0.0,0.0,0.00020176205528279998,0.0,5.3964300539625e-05,0.0,0.00021212662102313332,8.187075455164e-05,0.0003332148569397,8.14403668575e-05,2.7956245933625e-05,0.0001878591739319,0.0,0.0,2.850464625733333e-05,0.0,0.0,0.0
baboon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
iron,0.0,0.0,0.0,0.0,0.0003071814030718,0.0,0.00026581904931686665,0.0002621053057218,0.0003110005331437,7.51757232531e-05,7.82404468455375e-05,0.0001878591739319,0.0,0.0,0.0001643468897350222,0.0,0.0,0.0
bokwewa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
overtake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002887862093477,0.0,0.0,0.0001878591739319,0.0,0.0,6.726975924224444e-05,0.0,0.0,0.0
squash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
inuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
capture,0.0,0.0,0.0,0.0,0.0,0.0,5.906167112313333e-05,0.0,0.0,0.0,0.0,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
claw,0.0,0.0,0.0,0.0,4.9813200498125e-05,0.0,6.44309139525e-05,3.8584175864180005e-05,0.0003554291807357,9.396965406635e-05,5.36870459267e-05,0.0001878591739319,0.0,0.0,1.900309750488889e-05,0.0,0.0,0.0
terror,0.0,0.0,0.0,0.0,0.0,0.0,0.00020940047034566668,7.535918498851e-05,0.0004887151235116,9.396965406635e-05,9.6404142676125e-05,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
weight,0.0,0.0,0.0,0.0,4.56621004566e-05,0.0,0.0,6.435018994236028e-05,0.0002665718855518,0.0001064989412752,2.59174787476625e-05,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
weapon,0.0,0.0,0.00036399272014558,0.0,5.3964300539625e-05,0.0,9.127712809936667e-05,0.0,0.0003110005331437,0.0001315575156929,0.0,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
york,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
rage,0.0,0.0,0.0,0.0,4.15110004151e-05,0.0,0.0002086241544052,0.0001292100055119,0.0002665718855518,0.0002819089621991,0.00011753999946563749,0.0001878591739319,0.0,0.0,0.00011760339166446665,0.0,0.0,0.0
cistern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
nyagwaihe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
génonskwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001878591739319,0.0,0.0,0.0,0.0,0.0,0.0
hurl,0.0,0.0,0.0,0.0,4.15110004151e-05,0.0,0.0,4.518103218121e-05,0.0004442864759196,0.0,0.0,0.0001793201205714,0.0,0.0,0.0,0.0,0.0,0.0
cool,0.0,0.0,0.0,0.0,6.226650062265e-05,0.0,0.00016567021177016667,4.333175027785e-05,0.0,6.264643604425e-05,0.0,0.0001793201205714,0.0,0.0,2.0903407255377777e-05,0.0,0.0,0.0
glide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.876700749386e-05,0.0,0.0,0.0,0.0001793201205714,0.0,0.0,0.0,0.0,0.0,0.0
errand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6255669164620002e-05,0.0,6.264643604425e-05,0.0,0.0001793201205714,0.0,0.0,0.0,0.0,0.0,0.0
timber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001793201205714,0.0,0.0,0.0,0.0,0.0,0.0
sigh,0.0,0.0,0.0,0.0,0.0,0.0,0.0003117302284343333,0.00015107851909023,0.0005775724186955,0.00019420395173715,0.0001118396828490625,0.0001793201205714,0.0,0.0,0.0001415286896645889,0.0,0.0,0.0
forgotten,0.0,0.0,0.0,0.0,4.56621004566e-05,0.0,0.00017493007918770002,0.00021029959927473,0.0003110005331437,0.00011902822848405,5.59271909818e-05,0.0001793201205714,0.0,0.0,3.9906504760266666e-05,0.0,0.0,0.0
determine,0.0,0.0,0.0005232066990915,0.0,0.0,0.0,0.00042113893339856665,0.00011833944027395998,0.0004665007997156,0.0006452582912558,0.00011178235630238749,0.0001793201205714,0.0,0.0,8.377496223933334e-05,0.0,0.0,0.0
smell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012261361321174,0.0,0.0001816746645283,2.45534009188375e-05,0.0001793201205714,0.0,0.0,8.690478348390001e-05,0.0,0.0,0.0
entrance,0.0,0.0,0.0,0.0,0.0,0.0,5.906167112313333e-05,3.811359266188e-05,0.0,7.51757232531e-05,1.77330117747125e-05,0.0001793201205714,0.0,0.0,0.0,0.0,0.0,0.0
tone,0.0,0.0,0.0,0.0,0.0,0.0,0.000128861827905,6.982220064937999e-05,0.0,6.891107964865e-05,3.95582570359125e-05,0.0001793201205714,0.0,0.0,0.0,0.0,0.0,0.0
milk,0.0,0.0,0.0,0.0,0.0001162308011623,0.0,0.0,0.00022535167045547,0.0003110005331437,0.0003007028930124,6.8691902043775e-05,0.0001793201205714,0.0,0.0,0.00011190246241300001,0.0,0.0,0.0
harvest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001793201205714,0.0,0.0,0.0,0.0,0.0,0.0
provide,0.0,0.0,0.0,0.0,0.0,0.0,0.0001127540994169,7.155638121393e-05,0.0,0.00011276358487965,6.732782421495001e-05,0.0001793201205714,0.0,0.0,3.811375048832222e-05,0.0,0.0,0.0
nature,0.0,0.0,0.0,0.0,0.000261703983716175,0.0,0.0002095575425109333,0.00011829525838207029,0.0,0.00011276358487965,9.491071263939999e-05,0.0001793201205714,0.0,0.0,0.0,0.0,0.0,0.0
wooden,0.0,0.0,0.0,0.0,4.9813200498125e-05,0.0,0.0003459695337873,8.749267090653e-05,0.0,0.0,1.77330117747125e-05,0.0001793201205714,0.0,0.0,0.00010237402479091111,0.0,0.0,0.0
bring_back,0.0,0.0,0.0,0.0,8.7173100871725e-05,0.0,0.0,2.023881805302e-05,0.0,6.891107964865e-05,6.0134077561637496e-05,0.0001793201205714,0.0,0.0,0.00010115691910192223,0.0,0.0,0.0
demand,0.0,0.0,0.0,0.0,0.0,0.0,6.44309139525e-05,7.215204099395e-05,0.0,0.00016288073371505,6.99266276646875e-05,0.0001793201205714,0.0,0.0,0.00011816913485686665,0.0,0.0,0.0
account,0.0,0.0,0.0,0.0,0.000290741163884425,0.0,0.00013423107073439998,9.521598481654e-05,0.0,0.00011902822848405,0.00010855149092763749,0.0001793201205714,0.0,0.0,2.6604336506844445e-05,0.0,0.0,0.0
comfort,0.0,0.0,0.0,0.0,0.0,0.0,0.00037242758996396667,0.0001485986526628,0.0,0.0001566160901106,0.0001120263616036625,0.0001793201205714,0.0,0.0,6.616058405307777e-05,0.0,0.0,0.0
ticket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001793201205714,0.0,0.0,0.0,0.0,0.0,0.0
throat,0.0,0.0,0.0,0.0,4.15110004151e-05,0.0,8.217433284713334e-05,1.376239627605e-05,0.0002221432379598,0.00011902822848405,6.50303526131625e-05,0.0001793201205714,0.0,0.0,3.610588525928889e-05,0.0,0.0,0.0
count,0.0,0.0,0.0,0.0,0.0,0.0,0.0002793576992928,0.00017087348325435002,0.0,0.0,0.00011221304035825,0.0001793201205714,0.0,0.0,3.2305265758311106e-05,0.0,0.0,0.0
devour,0.0,0.0,0.0,0.0,0.0,0.0,0.00013960031356376667,8.185045384043e-05,0.0004220721521236,8.14403668575e-05,5.67885590935375e-05,0.0001793201205714,0.0,0.0,0.0,0.0,0.0,0.0
message,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001315575156929,2.31893230900125e-05,0.0001793201205714,0.0,0.0,2.280371700586667e-05,0.0,0.0,0.0
mutter,0.0,0.0,0.0,0.0,0.0,0.0,5.369242829373334e-05,1.6191054442420002e-05,0.0,6.264643604425e-05,1.50048561170625e-05,0.0001793201205714,0.0,0.0,0.0,0.0,0.0,0.0
miney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001793201205714,0.0,0.0,0.0,0.0,0.0,0.0
wedding,0.0,0.0,0.0,0.0,0.0001535907015359,0.0,0.0001127540994169,0.0001799573220038,0.0004442864759196,0.00021299788255045,0.000123685699252625,0.0001793201205714,0.0,0.0,0.00022549720170795555,0.0,0.0,0.0
right_hand,0.0,0.0,0.0,0.0,6.6417600664175e-05,0.0,8.90221939177e-05,8.09552722121028e-06,0.0002221432379598,6.264643604425e-05,0.0,0.0001793201205714,0.0,0.0,0.0,0.0,0.0,0.0
dancer,0.0,0.0,0.0,0.0,0.0,0.0,9.127712809936667e-05,0.0,0.0,0.0,0.0,0.0001793201205714,0.0,0.0,0.0,0.0,0.0,0.0
million,0.0,0.0,0.0,0.0,0.0,0.0,8.590788527000001e-05,0.0,0.0,0.0,0.0,0.0001793201205714,0.0,0.0,0.0,0.0,0.0,0.0
desert,0.0,0.0,0.0,0.0,4.56621004566e-05,0.0,6.44309139525e-05,9.354350657471e-05,0.0004220721521236,0.00021299788255045,3.00097122341375e-05,0.0001793201205714,0.0,0.0,6.281777724467778e-05,0.0,0.0,0.0
connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001793201205714,0.0,0.0,0.0,0.0,0.0,0.0
sing_song,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,2.280371700586667e-05,0.0,0.0,0.0
fancy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017665022693357,0.0003332148569397,6.264643604425e-05,0.000120641512632475,0.0001707810672108,0.0,0.0,2.280371700586667e-05,0.0,0.0,0.0
fence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2757936830460002e-05,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
thanked,0.0,0.0,0.0,0.0,0.0,0.0,0.0003141422347812667,9.306774544818e-05,0.0002443575617558,0.0,0.00013198481931893749,0.0001707810672108,0.0,0.0,0.00021609613034551112,0.0,0.0,0.0
fierce,0.0,0.0,0.00017486044791176,0.0,4.15110004151e-05,0.0,0.00012217103899966666,9.236414099461e-05,0.0004887151235116,9.396965406635e-05,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
delight,0.0,0.0,0.0,0.0,5.3964300539625e-05,0.0,0.00020232152347010002,7.235947246383e-05,0.0002221432379598,0.00013782215929735,9.8328256768725e-05,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
pleasure,0.0,0.0,0.0,0.0,9.547530095475e-05,0.0,0.00041795061111119994,0.0002170615145075,0.0,0.0001252928720885,0.0002033475504736875,0.0001707810672108,0.0,0.0,6.029299386724444e-05,0.0,0.0,0.0
stripe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
custom,0.0,0.0,0.0,0.0,0.0,0.0,0.00013960031356376667,0.0,0.0002221432379598,7.51757232531e-05,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
flutter,0.0,0.0,0.0,0.0,0.0,0.0,0.00014271462221143334,7.530414976918234e-05,0.0,6.891107964865e-05,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
tight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295284355393e-05,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
piegans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
pale,0.0,0.0,0.0,0.0,5.811540058115e-05,0.0,0.00015065294355306666,0.00012822321470805,0.0002221432379598,0.0,1.50048561170625e-05,0.0001707810672108,0.0,0.0,4.899411316885556e-05,0.0,0.0,0.0
haunt,0.0,0.0,0.0,0.0,0.000261703983716175,0.0,7.532647177653333e-05,1.052418538757e-05,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
pretend,0.0,0.0,0.0,0.0,0.0,0.0,0.00013438814289966667,9.871730578613999e-05,0.0002221432379598,0.00036961397266105,0.00010713008655213749,0.0001707810672108,0.0,0.0,0.00014901954588598888,0.0,0.0,0.0
neighborhood,0.0,0.0,0.0,0.0,0.0,0.0,7.516939961126667e-05,0.0,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
snap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0213025071100004e-05,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
scar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
cook,0.0,0.0,0.00016799664006717999,0.0,7.4719800747175e-05,0.0,8.053864244063333e-05,0.00023722679519950002,0.0,0.0002317918133637,0.00011914808259575,0.0001707810672108,0.0,0.0,0.00023532211880478886,0.0,0.0,0.0
read,0.0,0.0,0.0,0.0,5.811540058115e-05,0.0,0.00014496955639313334,0.00026906835584790997,0.0,0.0001566160901106,7.00559798726e-05,0.0001707810672108,0.0,0.0,4.1806814510755554e-05,0.0,0.0,0.0
advance,0.0,0.0,0.0,0.0,0.0,0.0,6.44309139525e-05,0.0,0.0,0.0,1.63689339458875e-05,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
dirt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
thun-tsay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
wrap,0.0,0.0,0.0,0.0,0.0,0.0,0.00015882235069956667,6.196762372799e-05,0.0,9.396965406635e-05,1.90970896035375e-05,0.0001707810672108,0.0,0.0,2.4704026756355557e-05,0.0,0.0,0.0
depart,0.0,0.0,0.0,0.0,0.0001890084326839,0.0,0.00028044815956380003,4.7879917105090004e-05,0.0002221432379598,0.0001064989412752,0.0001824983264176,0.0001707810672108,0.0,0.0,5.456517574613334e-05,0.0,0.0,0.0
pony_pony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
poo-wah-ka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.950680299754e-05,0.0002443575617558,6.264643604425e-05,1.36407782882375e-05,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
insist,0.0,0.0,0.0,0.0,0.0,0.0,0.0001073848565875,1.214329083181e-05,0.0,6.264643604425e-05,2.04611674323625e-05,0.0001707810672108,0.0,0.0,5.399447985846667e-05,0.0,0.0,0.0
spent,0.0,0.0,0.0,0.0,0.0001203819012038,0.0,0.0001095657771295,8.316192321615e-05,0.0002443575617558,0.00014408680290175,7.3157493039425e-05,0.0001707810672108,0.0,0.0,1.900309750488889e-05,0.0,0.0,0.0
twig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.321175428682e-05,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
poyeshaon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
sits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.397637156786e-05,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
surface,0.0,0.0,0.0,0.0,0.0,0.0,0.00013290952465843333,1.6255669164620002e-05,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,3.176145874026666e-05,0.0,0.0,0.0
claim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.264643604425e-05,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
camped,0.0,0.0,0.00018199636007278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
tide,0.0,0.0,0.0,0.0,0.000159930212271,0.0,0.00014380508248246668,0.0,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
turn_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012102236017362,0.0,0.0,1.36407782882375e-05,0.0001707810672108,0.0,0.0,7.107037874322223e-05,0.0,0.0,0.0
behold,0.0,0.0,0.0,0.0,0.0,0.0,8.90221939177e-05,0.00017056602371597,0.0,0.00016914537731945,0.00011350509252586249,0.0001707810672108,0.0,0.0,3.42055755088e-05,0.0,0.0,0.0
asks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
sunset,0.0,0.0,0.0,0.0,7.0568700705675e-05,0.0,7.532647177653333e-05,1.052418538757e-05,0.0,0.0,0.0,0.0001707810672108,0.0,0.0,0.0,0.0,0.0,0.0
