,X0,X1,Nation,language_family
1734,21.867514,-1.4844824,North_American_Native,native_american
1735,1.4664862,13.882327,Indian,hindustani
1736,-31.689444,-10.4503145,Arabic,semitic
1737,-15.060584,-4.804191,Russian,slavic
1738,-10.614714,-6.1143208,Indian,hindustani
1739,0.79149467,-16.541344,Czechoslovak,slavic
1740,-23.269997,22.993078,Australian_Ethnic,austronesian
1741,19.314816,-8.960296,North_American_Native,native_american
1742,-14.570986,-36.813538,Nordic,germanic
1743,30.107937,13.791604,Danish,germanic
1744,39.887367,-29.603825,South_African,bantu
1745,15.567266,17.244898,Chinese,east_asia
1746,15.842978,-9.284746,Greek,hellenic
1747,-21.73969,7.5484915,North_American_Native,native_american
1748,19.743393,-25.395742,Italian,italic
1749,-18.976784,24.278172,South_African,bantu
1750,-23.184319,21.139887,Australian_Ethnic,austronesian
1751,22.246002,34.9804,Portuguese,italic
1752,1.6267306,-19.907673,Russian,slavic
1753,-9.171981,0.7787131,Indian,hindustani
1754,21.526798,1.4512609,Italian,italic
1755,36.79138,-0.7425693,French,italic
1756,-21.66639,25.87573,Australian_Ethnic,austronesian
1757,10.860812,24.481539,French,italic
1758,-13.294382,-32.382526,Irish,celtic
1759,2.1798925,16.834929,Spanish,italic
1760,12.068009,-29.91802,German,germanic
1761,20.693401,3.2497218,Korean,east_asia
1762,13.553397,-3.7272844,Italian,italic
1763,9.652066,-5.4833803,North_American_Native,native_american
1764,-4.0343294,-6.450559,Chinese,east_asia
1765,14.798682,-2.1407928,Greek,hellenic
1766,13.825648,34.435677,English,germanic
1767,-19.950516,17.674984,North_American_Native,native_american
1768,-16.862202,10.992471,Australian_Ethnic,austronesian
1769,25.518536,14.978701,Italian,italic
1770,1.3629093,-3.200732,English,germanic
1771,-12.777904,15.554818,Philippine,austronesian
1772,23.540077,6.2236066,Japanese,east_asia
1773,-15.672386,-15.295775,Japanese,east_asia
1774,-22.865837,-27.30616,Greek,hellenic
1775,-5.0335875,-7.345015,Portuguese,italic
1776,-1.0675154,16.811295,Japanese,east_asia
1777,15.470859,-30.989082,Ukrainian,slavic
1778,-4.5931907,28.583649,North_American_Native,native_american
1779,-28.087337,-5.342985,German,germanic
1780,-6.0134797,7.683476,North_American_Native,native_american
1781,-5.7276793,-2.978885,Czechoslovak,slavic
1782,8.893691,-9.259227,Greek,hellenic
1783,34.517635,8.433186,French,italic
1784,-10.729139,-40.995327,Nordic,germanic
1785,3.2399156,23.560333,Welsh,celtic
1786,-26.888632,17.816189,North_American_Native,native_american
1787,0.18241635,34.857403,Dutch,germanic
1788,-30.233332,22.251133,North_American_Native,native_american
1789,7.875953,26.822863,Hungarian,urgic
1790,16.328484,-1.2051992,Greek,hellenic
1791,2.1550186,-7.6922994,Indian,hindustani
1792,6.2241163,-28.240137,Croatian,slavic
1793,14.69467,22.59231,Icelandic,germanic
1794,1.165304,3.7625437,Greek,hellenic
1795,-34.357727,3.6532235,Greek,hellenic
1796,6.1990905,23.814234,Irish,celtic
1797,5.449982,-10.804035,Greek,hellenic
1798,5.9600744,23.411123,Celtic,celtic
1799,23.39752,-16.886442,German,germanic
1800,5.667882,10.054821,Brazilian,italic
1801,-24.926445,21.472359,Australian_Ethnic,austronesian
1802,23.971018,27.701397,Irish,celtic
1803,-31.271894,6.6299562,Canadian_Native,native_cana
1804,-17.41979,-14.488492,Chinese,east_asia
1805,25.006044,-21.856033,Swedish,germanic
1806,7.249198,18.831772,Swedish,germanic
1807,11.421936,-1.0334138,Greek,hellenic
1808,-23.601654,-19.52655,Japanese,east_asia
1809,-32.739822,-4.188288,Chinese,east_asia
1810,-6.931743,-10.08183,Ukrainian,slavic
1811,-11.487562,31.2608,Portuguese,italic
1812,3.9221997,-18.836756,Greek,hellenic
1813,11.382264,11.07389,Philippine,austronesian
1814,0.9955521,-12.839107,Italian,italic
1815,30.043962,9.033976,Hungarian,urgic
1816,1.4071882,0.9955305,Greek,hellenic
1817,13.362635,6.9578896,Greek,hellenic
1818,-14.484058,-4.427305,Danish,germanic
1819,-7.955488,-2.6787646,Danish,germanic
1820,-21.395418,-35.696136,Irish,celtic
1821,-29.84446,-16.924837,Scandinavian,germanic
1822,13.840367,-1.9834863,Greek,hellenic
1823,-10.444519,15.880536,Nigerian,chadic
1824,19.957294,12.777722,Nigerian,chadic
1825,15.584825,-3.6542652,Greek,hellenic
1826,20.126434,2.8123574,French,italic
1827,-13.977601,6.1883974,Nordic,germanic
1828,26.243837,19.841528,Danish,germanic
1829,27.753782,8.304706,Icelandic,germanic
1830,10.71893,10.918915,Sami,uralic
1831,-22.359583,-1.8785521,North_American_Native,native_american
1832,-16.088509,19.04899,North_American_Native,native_american
1833,9.802784,-0.14710733,Greek,hellenic
1834,-1.7150434,5.4169865,Arabic,semitic
1835,4.845483,26.29202,German,germanic
1836,36.82678,-0.7518272,French,italic
1837,-8.595753,6.2025127,Chinese,east_asia
1838,-32.384815,-3.2506115,Chinese,east_asia
1839,11.416702,2.3133345,Greek,hellenic
1840,5.063987,19.28394,German,germanic
1841,8.684774,-32.11613,Turkish,turkic
1842,-19.424986,-6.792401,North_American_Native,native_american
1843,10.671182,21.285065,German,germanic
1844,0.9453731,7.1143928,Welsh,celtic
1845,40.476803,-29.96691,South_African,bantu
1846,7.873993,3.4354239,Welsh,celtic
1847,5.8512163,16.951973,Indian,hindustani
1848,15.467754,-8.757702,Greek,hellenic
1849,35.54825,9.256326,French,italic
1850,-20.868923,-33.527874,Irish,celtic
1851,-32.479534,-12.258835,Arabic,semitic
1852,18.54171,-28.685572,Norwegian,germanic
1853,-33.343655,-3.8874404,Chinese,east_asia
1854,-27.443579,19.114359,North_American_Native,native_american
1855,-18.136934,-29.124102,English,germanic
1856,28.802252,32.386677,Chinese,east_asia
1857,-10.478556,-34.30342,Brazilian,italic
1858,-3.814544,-13.78066,Portuguese,italic
1859,0.9924111,1.8981308,Greek,hellenic
1860,14.485794,-14.530041,Chinese,east_asia
1861,5.7873936,-0.020412484,Philippine,austronesian
1862,42.2116,7.547007,Slavic,slavic
1863,6.427129,-1.2172604,Greek,hellenic
1864,-5.2720757,5.8978453,Italian,italic
1865,-14.495562,18.613487,Philippine,austronesian
1866,-5.941155,25.477348,English,germanic
1867,35.64078,12.074332,French,italic
1868,-14.422425,-36.826366,Nordic,germanic
1869,-19.314148,34.54823,Indian,hindustani
1870,6.7075486,12.382538,German,germanic
1871,7.155009,15.345904,Japanese,east_asia
1872,20.614237,16.959534,Russian,slavic
1873,-1.1200113,-1.7122483,German,germanic
1874,12.012368,11.239516,Indian,hindustani
1875,-19.858156,-13.312993,Chinese,east_asia
1876,-10.894855,9.866959,Japanese,east_asia
1877,-9.056748,10.324493,Nordic,germanic
1878,-4.390749,29.257292,North_American_Native,native_american
1879,15.976418,-29.749369,Ukrainian,slavic
1880,5.0091786,-34.459335,Albanian,albanian
1881,8.612931,-2.3867846,French,italic
1882,6.065301,-4.863036,North_American_Native,native_american
1883,0.10475135,-3.0964825,English,germanic
1884,-4.0268316,-11.890345,French,italic
1885,22.35048,12.941483,Indian,hindustani
1886,32.57502,11.201143,French,italic
1887,-3.0719094,18.77818,Indian,hindustani
1888,31.02733,-10.262053,North_American_Native,native_american
1889,-5.0474467,1.8593674,Indian,hindustani
1890,11.917282,-10.742134,Greek,hellenic
1891,14.704316,-19.6693,Russian,slavic
1892,-2.1462593,3.7177064,Australian_Ethnic,austronesian
1893,10.413227,-1.7143503,Greek,hellenic
1894,-15.470601,-22.253515,Danish,germanic
1895,-9.511944,-4.0105424,German,germanic
1896,-2.4345894,33.284786,Brazilian,italic
1897,-4.27198,-29.403936,English,germanic
1898,29.37444,11.5913315,Portuguese,italic
1899,36.23659,-5.4676833,Japanese,east_asia
1900,3.559846,-18.834131,Czechoslovak,slavic
1901,23.571447,-7.129161,German,germanic
1902,7.859708,-8.521774,Armenian,armenic
1903,8.587949,1.3257209,Greek,hellenic
1904,6.2548933,-16.477415,French,italic
1905,-18.620619,-16.332315,Japanese,east_asia
1906,17.025726,-2.4476666,Greek,hellenic
1907,-4.814477,26.800234,North_American_Native,native_american
1908,1.1565648,1.3220236,Greek,hellenic
1909,-2.7664545,1.7064457,Japanese,east_asia
1910,-25.25129,4.1461263,North_American_Native,native_american
1911,-17.32801,11.520052,Australian_Ethnic,austronesian
1912,-27.163519,-22.478958,Japanese,east_asia
1913,17.471209,1.1887312,French,italic
1914,24.088291,30.16772,Scottish,celtic
1915,4.322572,22.284843,German,germanic
1916,-25.819706,-19.449598,Japanese,east_asia
1917,-30.313236,-32.550945,Slavic,slavic
1918,-21.331474,-15.844557,Chinese,east_asia
1919,-9.213673,-1.7066656,Polish,slavic
1920,6.2773547,-20.22452,German,germanic
1921,-6.0442114,-21.74821,Indian,hindustani
1922,3.8201988,-35.480236,Estonian,uralic
1923,5.849642,-12.638836,Indian,hindustani
1924,25.059008,15.446556,Danish,germanic
1925,-18.959171,-10.653472,Chinese,east_asia
1926,-6.020324,-8.533598,Armenian,armenic
1927,-26.992172,18.921686,North_American_Native,native_american
1928,-1.1817764,16.896736,Japanese,east_asia
1929,-26.273056,5.2946224,North_American_Native,native_american
1930,1.9084523,3.2702892,Greek,hellenic
1931,-5.909169,18.421152,English,germanic
1932,-13.669255,-6.430185,North_American_Native,native_american
1933,4.639416,0.0572507,Greek,hellenic
1934,-18.412542,-14.2349,Chinese,east_asia
1935,-0.22868788,-16.649954,German,germanic
1936,32.30678,5.4296784,French,italic
1937,-6.4759603,27.210697,North_American_Native,native_american
1938,7.3764625,26.146013,Hungarian,urgic
1939,-1.7798411,-5.530884,Serbian,slavic
1940,1.3348371,-45.172,Czechoslovak,slavic
1941,5.3747005,-32.0604,Albanian,albanian
1942,-21.543531,8.488228,North_American_Native,native_american
1943,-12.981679,2.4917798,German,germanic
1944,15.45693,10.085866,Scandinavian,germanic
1945,-11.0377445,14.603004,Nigerian,chadic
1946,5.139499,-4.319426,North_American_Native,native_american
1947,8.80202,-32.337395,Turkish,turkic
1948,-23.48392,20.736704,Australian_Ethnic,austronesian
1949,-13.352766,17.26877,Philippine,austronesian
1950,16.345358,29.684803,Ukrainian,slavic
1951,20.345266,-5.3063993,North_American_Native,native_american
1952,-13.689495,-37.651474,Nordic,germanic
1953,20.82657,24.20687,Bulgarian,slavic
1954,-19.120573,7.8180795,Japanese,east_asia
1955,-19.844076,22.02938,North_American_Native,native_american
1956,-13.781746,-31.699726,Celtic,celtic
1957,17.480246,-11.044713,Belgian,germanic
1958,-0.5152047,-2.6021948,Greek,hellenic
1959,-23.512297,-21.02873,Japanese,east_asia
1960,17.347723,-21.996714,German,germanic
1961,6.7786,-0.41602528,Greek,hellenic
1962,2.5055437,-10.9860525,German,germanic
1963,-0.756588,32.0382,New_Zealand_Native,austronesian
1964,-7.347942,0.6443458,Indian,hindustani
1965,31.345137,13.550737,Russian,slavic
1966,26.762846,17.961824,Indian,hindustani
1967,-0.41219798,-8.060326,Chinese,east_asia
1968,-21.51986,-27.499985,Celtic,celtic
1969,-18.27739,6.0977564,North_American_Native,native_american
1970,24.182735,-29.808668,Finnish,uralic
1971,23.367048,21.203577,French,italic
1972,-21.366037,3.9730492,Maori,austronesian
1973,3.5012774,-29.637327,Albanian,albanian
1974,-18.84149,-12.5852995,Chinese,east_asia
1975,8.080609,-34.770145,Albanian,albanian
1976,18.001667,14.121684,Portuguese,italic
1977,11.283878,5.1645103,French,italic
1978,-6.4236617,11.183566,Bulgarian,slavic
1979,-26.02139,-7.298314,Portuguese,italic
1980,-12.346602,20.85621,North_American_Native,native_american
1981,7.576859,13.316474,Finnish,uralic
1982,24.375353,-24.425709,French,italic
1983,13.44473,29.815754,Czechoslovak,slavic
1984,-4.63592,4.941811,Serbian,slavic
1985,11.655696,1.1254194,Greek,hellenic
1986,29.460016,-3.8132129,Spanish,italic
1987,22.31118,15.9500675,Italian,italic
1988,11.40145,-0.0038473592,Greek,hellenic
1989,-10.895844,-3.6145778,Italian,italic
1990,-0.083486244,-38.170246,Slavic,slavic
1991,5.895214,-0.5983854,Greek,hellenic
1992,20.316278,26.914722,German,germanic
1993,6.5641055,-24.363676,German,germanic
1994,-14.951261,-0.39150625,Portuguese,italic
1995,-17.547972,26.267282,Australian_Ethnic,austronesian
1996,-17.932945,-25.85782,Irish,celtic
1997,5.763584,-21.131237,Ukrainian,slavic
1998,4.469822,-26.624767,Japanese,east_asia
1999,0.344071,-14.744708,Italian,italic
2000,39.71458,-30.627579,South_African,bantu
2001,-27.132591,-0.3633246,Japanese,east_asia
2002,6.3853297,-22.19468,German,germanic
2003,-19.384443,16.78681,North_American_Native,native_american
2004,-5.6143246,8.610199,English,germanic
2005,7.333404,18.859735,German,germanic
2006,36.241627,-0.6134254,French,italic
2007,-0.92763567,4.214705,Greek,hellenic
2008,10.335626,-9.510379,Greek,hellenic
2009,-2.339755,-16.064934,Russian,slavic
2010,-21.160526,1.3360032,Canadian_Native,native_cana
2011,1.2461593,2.5301387,Greek,hellenic
2012,7.28908,15.491755,Philippine,austronesian
2013,40.20371,11.362646,French,italic
2014,-29.943422,-1.9991915,Arabic,semitic
2015,-1.2002497,-20.551418,Danish,germanic
2016,-27.40553,3.9044597,Scandinavian,germanic
2017,2.84346,-14.412066,German,germanic
2018,-23.284428,-2.0601046,North_American_Native,native_american
2019,25.133575,-20.693274,Czechoslovak,slavic
2020,29.840988,-3.721764,German,germanic
2021,4.654689,-13.45483,German,germanic
2022,-29.640764,-1.1158365,Arabic,semitic
2023,18.57214,-36.586857,Russian,slavic
2024,-35.937656,-15.403234,Arabic,semitic
2025,5.2091866,-18.393883,German,germanic
2026,2.761176,5.2770095,Greek,hellenic
2027,28.808168,25.176287,Italian,italic
2028,25.080221,21.889292,German,germanic
2029,10.61119,9.651504,Greek,hellenic
2030,22.411173,-19.237772,Polish,slavic
2031,7.9966288,-25.02255,German,germanic
2032,17.158564,-36.95128,Russian,slavic
2033,13.035324,31.777283,Russian,slavic
2034,-20.605684,-15.21248,Chinese,east_asia
2035,-30.237411,-32.50237,Armenian,armenic
2036,-8.462391,30.42469,North_American_Native,native_american
2037,6.9941473,8.228835,Greek,hellenic
2038,-5.810053,-18.695177,Irish,celtic
2039,-8.152193,1.1765686,Indian,hindustani
2040,-11.999454,11.590841,Philippine,austronesian
2041,10.532666,-2.740061,Greek,hellenic
2042,-26.459427,6.2782235,North_American_Native,native_american
2043,-12.558887,35.658623,Brazilian,italic
2044,-17.944557,2.035229,North_American_Native,native_american
2045,11.674875,-6.6238494,Greek,hellenic
2046,12.603751,-32.90686,Slavic,slavic
2047,22.95001,8.346553,Portuguese,italic
2048,9.635273,-4.02701,Greek,hellenic
2049,-22.148006,11.027995,Philippine,austronesian
2050,-18.9512,23.536098,North_American_Native,native_american
2051,-5.4161434,29.921274,North_American_Native,native_american
2052,-8.138582,1.4438224,Indian,hindustani
2053,24.780605,3.778012,English,germanic
2054,-25.967924,-16.017477,Danish,germanic
2055,-20.630447,22.629719,Philippine,austronesian
2056,-16.180315,-2.1273844,Chinese,east_asia
2057,-1.0418303,21.18691,German,germanic
2058,2.5730124,29.352308,German,germanic
2059,31.494127,9.66635,French,italic
2060,-16.49684,37.43976,Nigerian,chadic
2061,11.936244,-8.665584,Greek,hellenic
2062,-12.497317,2.1597083,Polish,slavic
2063,18.367886,38.830658,Czechoslovak,slavic
2064,14.588848,-20.073397,Russian,slavic
2065,-13.664049,-0.17952268,German,germanic
2066,-24.11016,10.804827,Greek,hellenic
2067,34.317463,3.2572942,German,germanic
2068,-15.980149,30.45415,South_African,bantu
2069,4.3933315,-11.189658,Turkish,turkic
2070,34.972847,-9.559287,Indian,hindustani
2071,-29.124517,7.481447,North_American_Native,native_american
2072,15.581966,24.665436,Sami,uralic
2073,-1.7081876,7.1635313,Scandinavian,germanic
2074,-15.481319,-28.555077,English,germanic
2075,-0.7668113,-2.567177,Indian,hindustani
2076,-21.395504,-5.3313017,German,germanic
2077,-12.410228,2.2888863,Polish,slavic
2078,33.68627,10.822923,French,italic
2079,-6.56746,38.247543,Irish,celtic
2080,10.887309,-1.9443251,Greek,hellenic
2081,-12.7919445,16.329288,Philippine,austronesian
2082,-22.939236,-27.400623,Greek,hellenic
2083,-1.0581566,-0.60648274,Swedish,germanic
2084,-35.24365,-14.356786,French,italic
2085,18.027891,6.4925685,Spanish,italic
2086,-30.23748,13.312101,North_American_Native,native_american
2087,-2.941034,4.558302,Greek,hellenic
2088,-11.418072,28.739548,South_African,bantu
2089,6.9847445,-39.818794,Albanian,albanian
2090,-27.082178,4.693502,North_American_Native,native_american
2091,22.209738,12.637383,Portuguese,italic
2092,11.270446,-22.04763,Ukrainian,slavic
2093,25.515335,-10.275425,Italian,italic
2094,31.427912,2.1820593,Italian,italic
2095,-7.4282293,4.753504,Scottish,celtic
2096,-9.334357,-41.584396,Nordic,germanic
2097,24.365782,-7.3019843,German,germanic
2098,26.18496,8.443972,Indian,hindustani
2099,9.562957,-0.49277428,Greek,hellenic
2100,-19.036572,20.365051,North_American_Native,native_american
2101,-4.5068774,-3.0036805,English,germanic
2102,8.154428,-27.199312,German,germanic
2103,-21.88067,-34.788467,Irish,celtic
2104,19.719624,9.943241,Italian,italic
2105,-36.365818,-18.14168,Arabic,semitic
2106,-27.217848,3.6276484,Dutch,germanic
2107,16.994213,4.9779534,French,italic
2108,-5.8165264,-18.671074,Russian,slavic
2109,-13.273766,15.674173,Philippine,austronesian
2110,-26.707268,27.392084,North_American_Native,native_american
2111,23.105389,-6.315609,Greek,hellenic
2112,-15.815946,-9.330655,North_American_Native,native_american
2113,13.641668,14.728563,Armenian,armenic
2114,5.993867,32.187786,Japanese,east_asia
2115,3.3413756,23.732298,Welsh,celtic
2116,12.558824,-9.249051,Greek,hellenic
2117,11.453992,-18.622025,German,germanic
2118,12.618765,-16.279171,Armenian,armenic
2119,-0.036081113,4.307901,Greek,hellenic
2120,-13.594773,-40.986053,Nordic,germanic
2121,24.478117,0.34428447,Japanese,east_asia
2122,1.0346894,-1.1719501,Arabic,semitic
2123,-20.419199,-10.538859,Chinese,east_asia
2124,10.88516,25.20182,French,italic
2125,18.804214,12.215836,Indian,hindustani
2126,14.125499,26.591105,Indian,hindustani
2127,35.819,12.044675,French,italic
2128,0.78034914,-8.712396,North_American_Native,native_american
2129,0.6826285,16.741255,Nigerian,chadic
2130,-12.088498,-28.024,Armenian,armenic
2131,-18.532547,-32.228313,Nordic,germanic
2132,-13.6792145,32.164135,English,germanic
2133,40.64942,-29.43821,South_African,bantu
2134,4.1655507,28.436192,German,germanic
2135,9.096963,7.365328,Portuguese,italic
2136,-15.332691,19.923086,North_American_Native,native_american
2137,-4.0170383,10.200067,English,germanic
2138,-13.234593,-19.893776,Armenian,armenic
2139,-4.313629,17.576906,North_American_Native,native_american
2140,-15.138642,-38.72871,Nordic,germanic
2141,26.350136,-3.1748502,Indian,hindustani
2142,3.62584,37.27921,Danish,germanic
2143,-12.651157,-40.301968,Nordic,germanic
2144,30.020811,21.573015,Brazilian,italic
2145,-35.49614,-8.79103,Indian,hindustani
2146,19.905952,9.740034,Romanian,italic
2147,14.774922,-8.656637,French,italic
2148,8.065641,-7.1502953,Chinese,east_asia
2149,2.5205398,-31.168507,Greek,hellenic
2150,14.869923,-17.724092,Serbian,slavic
2151,-15.984604,30.382736,South_African,bantu
2152,14.0677185,-9.754812,French,italic
2153,-17.172543,-0.11309055,Dutch,germanic
2154,-2.3636155,26.85291,North_American_Native,native_american
2155,-10.198923,-23.323114,Romanian,italic
2156,-19.114613,23.758911,North_American_Native,native_american
2157,0.58822614,0.09650283,North_American_Native,native_american
2158,5.4443855,-26.441204,Portuguese,italic
2159,-7.749442,-18.158638,Czechoslovak,slavic
2160,-12.165468,-39.040257,Nordic,germanic
2161,-8.603328,10.660868,Australian_Ethnic,austronesian
2162,2.4652271,31.041967,German,germanic
2163,22.990742,-28.39136,German,germanic
2164,17.05968,0.17120005,French,italic
2165,-14.06491,-9.653929,Portuguese,italic
2166,-12.825498,-1.432529,North_American_Native,native_american
2167,-24.704473,4.866748,North_American_Native,native_american
2168,-27.099968,22.070951,North_American_Native,native_american
2169,-27.429228,14.107386,North_American_Native,native_american
2170,-5.98256,6.397361,North_American_Native,native_american
2171,10.89107,-4.3268814,Greek,hellenic
2172,-28.444822,-10.377879,Arabic,semitic
2173,8.457294,11.333639,Greek,hellenic
2174,24.99918,-13.7941885,Slavic,slavic
2175,25.538042,22.804895,Italian,italic
2176,25.776594,-28.761625,Norwegian,germanic
2177,-34.44891,11.245771,North_American_Native,native_american
2178,-2.8350234,-1.5897106,English,germanic
2179,-13.939145,-18.95853,Arabic,semitic
2180,-17.179499,31.57625,English,germanic
2181,-24.401478,-6.5862284,Indian,hindustani
2182,0.63374233,-14.218062,Italian,italic
2183,9.794121,-22.489239,Scottish,celtic
2184,17.462187,8.459445,Japanese,east_asia
2185,-9.179753,1.0481937,Indian,hindustani
2186,24.903366,-13.855144,Bulgarian,slavic
2187,-15.164707,21.996828,Sami,uralic
2188,17.260246,12.185442,Brazilian,italic
2189,14.935406,12.191794,Armenian,armenic
2190,-17.948946,-2.8108559,Armenian,armenic
2191,-8.860083,-11.050681,North_American_Native,native_american
2192,-10.796935,13.187418,Nigerian,chadic
2193,-9.596597,-13.571897,Serbian,slavic
2194,24.190998,15.9060135,Japanese,east_asia
2195,28.606556,-1.5874394,Belgian,germanic
2196,-8.790813,19.925587,Tanzanian,bantu
2197,-7.9690866,-42.276413,Irish,celtic
2198,0.07743768,30.36468,New_Zealand_Native,austronesian
2199,17.429516,25.637918,Chinese,east_asia
2200,11.535873,-11.346008,North_American_Native,native_american
2201,1.1478001,4.5694065,Greek,hellenic
2202,-6.309883,2.4161935,Celtic,celtic
2203,-0.6046776,12.534747,German,germanic
2204,3.55457,-18.90815,Czechoslovak,slavic
2205,-39.606747,-10.590317,Indian,hindustani
2206,10.180171,-24.521015,German,germanic
2207,-0.7289301,32.713306,Dutch,germanic
2208,23.186037,-7.6237135,Czechoslovak,slavic
2209,21.310493,-20.971731,Greek,hellenic
2210,-1.5128706,-15.053358,German,germanic
2211,-11.812502,-28.587748,Armenian,armenic
2212,10.434443,-26.12011,German,germanic
2213,-0.9479753,30.15613,South_African,bantu
2214,-16.43715,-20.735334,South_African,bantu
2215,-12.446817,14.588408,Nigerian,chadic
2216,13.314646,2.825544,Belgian,germanic
2217,9.280118,7.513067,Greek,hellenic
2218,11.35651,36.29858,Russian,slavic
2219,-32.66176,-4.6949306,Chinese,east_asia
2220,-22.589685,-35.888065,Irish,celtic
2221,3.631522,-8.1535635,Scottish,celtic
2222,-20.735483,-33.575443,Irish,celtic
2223,-36.80467,1.7401514,Irish,celtic
2224,15.324219,0.48156524,Greek,hellenic
2225,-0.08132865,-38.171696,Serbian,slavic
2226,6.672494,-4.040233,English,germanic
2227,6.578294,29.632586,Czechoslovak,slavic
2228,-24.346434,-3.2481728,English,germanic
2229,-18.877335,16.680408,North_American_Native,native_american
2230,2.1767213,-6.5282664,Japanese,east_asia
2231,2.1913354,43.537178,German,germanic
2232,-13.925076,-0.47987175,North_American_Native,native_american
2233,29.502132,17.427736,Indian,hindustani
2234,24.156069,-21.095322,Swedish,germanic
2235,-17.120228,17.622665,Indian,hindustani
2236,27.403141,8.457993,German,germanic
2237,-17.818092,-8.353823,Scandinavian,germanic
2238,-29.481407,-6.9732423,Arabic,semitic
2239,-0.6842969,3.9511893,Greek,hellenic
2240,11.096349,-1.219975,Greek,hellenic
2241,-18.88798,13.483696,Philippine,austronesian
2242,10.191192,16.815834,Japanese,east_asia
2243,9.366493,-1.2273078,Greek,hellenic
2244,9.279723,9.912553,German,germanic
2245,-22.249475,-33.882847,Irish,celtic
2246,19.020086,-33.43871,Russian,slavic
2247,12.683726,42.136787,German,germanic
2248,-30.681732,-8.270401,Arabic,semitic
2249,6.615936,-13.129544,Indian,hindustani
2250,-10.24044,-8.823213,German,germanic
2251,2.8241386,11.04858,Slavic,slavic
2252,16.340986,-34.279343,Russian,slavic
2253,21.538519,-26.751417,Dutch,germanic
2254,-19.843777,-13.307266,Chinese,east_asia
2255,19.57068,-20.197731,German,germanic
2256,-8.697015,12.864046,Celtic,celtic
2257,16.217525,-15.377715,Portuguese,italic
2258,30.916897,12.240064,Sami,uralic
2259,4.3655496,18.295809,English,germanic
2260,-19.937487,-11.540603,Chinese,east_asia
2261,-15.701948,14.234835,North_American_Native,native_american
2262,13.79812,-21.643335,German,germanic
2263,1.3978328,8.833094,Slavic,slavic
2264,-5.8552265,-14.5106535,Italian,italic
2265,17.35295,33.30287,Czechoslovak,slavic
2266,35.25821,9.695141,French,italic
2267,6.2447104,-23.924232,German,germanic
2268,-4.6422706,-7.254829,Italian,italic
2269,-1.8121085,-18.633797,German,germanic
2270,14.319241,-8.9265175,Greek,hellenic
2271,-12.849955,19.46289,Australian_Ethnic,austronesian
2272,-26.26436,-4.537469,German,germanic
2273,-17.934273,3.4851713,Greek,hellenic
2274,30.005705,17.239737,Indian,hindustani
2275,-6.3873577,13.389012,Greek,hellenic
2276,17.815748,4.0971785,Greek,hellenic
2277,-7.172417,-13.202319,Serbian,slavic
2278,-20.319805,-11.2147875,Chinese,east_asia
2279,9.481407,5.1237583,Scottish,celtic
2280,-16.949257,3.6509504,German,germanic
2281,-3.2712896,5.5438933,Philippine,austronesian
2282,-26.74146,6.2924414,North_American_Native,native_american
2283,-7.099914,2.3675203,North_American_Native,native_american
2284,15.594371,8.098499,Chinese,east_asia
2285,-9.850693,-34.044964,Swedish,germanic
2286,-4.204929,18.942728,Indian,hindustani
2287,-14.995892,7.5893707,Danish,germanic
2288,-14.282722,18.108585,Philippine,austronesian
2289,-7.7478986,0.3671242,Pakistani,hindustani
2290,24.99129,24.869019,Swedish,germanic
2291,4.2031393,-16.146067,German,germanic
2292,-17.48083,-6.966209,Japanese,east_asia
2293,-15.091944,12.736105,Portuguese,italic
2294,1.336271,-45.169247,Slavic,slavic
2295,10.51856,-0.014600757,Greek,hellenic
2296,-26.685791,8.811605,Zimbabwe,bantu
2297,9.243683,0.55844814,Philippine,austronesian
2298,14.912649,-5.019153,French,italic
2299,-10.22082,-21.808826,Russian,slavic
2300,-11.264267,-37.139744,Nordic,germanic
2301,-14.658068,35.923733,Brazilian,italic
2302,6.631424,-13.489689,Indian,hindustani
2303,-17.133455,-22.069263,Celtic,celtic
2304,-5.2270403,2.8470442,German,germanic
2305,19.411324,-22.312426,English,germanic
2306,11.9706335,-2.5558631,Greek,hellenic
2307,7.962599,8.7698965,Greek,hellenic
2308,-11.161195,8.209245,Jewish,semitic
2309,-6.126689,-19.756462,Finnish,uralic
2310,-7.6116652,28.156834,North_American_Native,native_american
2311,-22.521,-12.939517,Philippine,austronesian
2312,-1.8845888,-1.1630428,Russian,slavic
2313,2.9234083,-16.907827,Portuguese,italic
2314,1.8945329,6.4395876,Greek,hellenic
2315,10.182858,-33.280106,Armenian,armenic
2316,24.1016,-19.533684,Polish,slavic
2317,-2.8427317,-11.794876,German,germanic
2318,-11.085254,14.891829,Nigerian,chadic
2319,18.524122,38.633087,German,germanic
2320,3.092434,6.7778316,French,italic
2321,-27.161661,5.8427362,North_American_Native,native_american
2322,33.558037,6.6137495,French,italic
2323,-15.481879,-4.9939747,Swedish,germanic
2324,31.865204,4.076845,Italian,italic
2325,6.471775,-20.090544,German,germanic
2326,-6.701558,-33.321968,German,germanic
2327,-19.063684,2.7085555,North_American_Native,native_american
2328,-4.392048,36.719955,Irish,celtic
2329,-2.6956909,15.840781,Philippine,austronesian
2330,-6.313186,-5.854679,Italian,italic
2331,-16.083292,1.1012182,North_American_Native,native_american
2332,7.1505876,3.8760307,French,italic
2333,10.07082,6.9251323,Greek,hellenic
