,lemma,portuguese,north_american_native,english,german,scottish,danish,french,italian,greek,irish,nordic,scandinavian,russian,slavic,czechoslovak,japanese,chinese,indian,philippine,australian_ethnic,diff
865,skyscraper,0.0,0.00026471065417687796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
866,clean,0.0,0.00026471065417687796,0.0007786140669608098,0.000461445051608986,0.0,0.0006246674224371283,0.00013095147156716173,0.00022364996746909564,0.0,0.0006143628061436281,0.0,0.00027634637579855976,0.000495980844877715,0.0,0.0,0.0,0.0,0.00046358362672747547,0.0,0.0,0.01726053540847923
867,skeleton,0.0,0.00026471065417687796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
868,thrust,0.0,0.00026471065417687796,0.0,0.00034001214329083183,0.0,0.0,0.00013095147156716173,0.0,0.00028878620934778745,0.0,0.00024644199371572914,0.00022757936830469625,0.00018813066529844364,0.0,0.0,0.0,0.0004026932122032151,0.0001252928720885069,0.0,0.0,0.01726053540847923
869,slipper,0.0,0.00026471065417687796,0.0,0.0001376239627605748,0.0,0.0002776299655276126,0.00031646605628730755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
870,faint,0.0,0.00026471065417687796,0.0,0.00012143290831815422,0.0,0.0,0.00017460196208954898,0.0,0.0002221432379598365,0.000265670402656704,0.0,0.0,0.0,0.00028585312866249323,0.00037310901567057865,0.0003697844978121084,0.00019329274185754324,0.0,0.0,0.0,0.01726053540847923
871,size,0.0,0.00026471065417687796,0.00023957355906486453,0.00014571948998178506,0.0,0.0,0.00010912622630596812,0.0,0.0,0.00021585720215857202,0.0,0.0,0.0,0.0,0.0,0.0,0.0003865854837150865,0.00015035144650620827,0.0,0.0,0.01726053540847923
872,hidden,0.0,0.00026471065417687796,0.0,0.0003076300344059907,0.0,0.000300765795988247,0.0004583301504850661,0.0002846454131424854,0.00046650079971565666,0.0,0.0005955681514796788,0.0002600907066339386,0.0002736446040704635,0.0003716090672612412,0.0,0.0006573946627770815,0.000612093682548887,0.000400937190683222,0.0,0.001119977600447991,0.01726053540847923
873,glance,0.0,0.00026471065417687796,0.0,0.00023477028941509815,0.0,0.00041644494829141894,0.00024007769787312986,0.0,0.0,0.00021585720215857202,0.00030805249214466146,0.00040639172911552905,0.0,0.00034302375439499187,0.0,0.00022597941532962178,0.00037047775522695787,0.0,0.0,0.0,0.01726053540847923
874,heaven,0.0,0.00026471065417687796,0.0,0.001092896174863388,0.0,0.0008328898965828379,0.0003382913015485011,0.0013215679895901106,0.00035542918073573843,0.00039850560398505604,0.000636641817098967,0.000910317473218785,0.0004275696938600992,0.0006288768830574851,0.0010514890441625398,0.0015202251576720012,0.0029960374987919205,0.0002255271697593124,0.0,0.0,0.01726053540847923
875,taste,0.0,0.00026471065417687796,0.0003793248018527022,0.0005019226877150374,0.0,0.00048585243967332205,0.0003382913015485011,0.0,0.0,0.00023246160232461601,0.00022590516090608507,0.0002600907066339386,0.0003933641183512913,0.0004287796929937398,0.000542704022793569,0.0,0.0003221545697625721,0.0004385250523097741,0.0,0.0010499790004199917,0.01726053540847923
876,treasure,0.0,0.00026471065417687796,0.0005590049711513506,0.0006800242865816637,0.0,0.000300765795988247,0.0006438447352052119,0.0009149316851008457,0.00046650079971565666,0.00018264840182648402,0.0006161049842893229,0.0005526927515971195,0.0004104669061056952,0.000714632821656233,0.0,0.0009039176613184871,0.0004993395831319867,0.0006765815092779372,0.0,0.0,0.01726053540847923
877,swim,0.0,0.00026471065417687796,0.0003793248018527022,0.00015381501720299534,0.0,0.0002776299655276126,0.00012003884893656493,0.0,0.0,0.000282274802822748,0.00028751565933501737,0.00037388039078628673,0.0002223362408072516,0.0,0.0,0.0002876101649649732,0.00027383138429818625,0.000200468595341611,0.0,0.0,0.01726053540847923
878,feed,0.0,0.00026471065417687796,0.0,0.00017000607164541592,0.0,0.0,0.0001855145847201458,0.0005286271958360443,0.0006220010662875423,0.0,0.0,0.0,0.0002565418163160595,0.0,0.00037310901567057865,0.0,0.00016107728488128604,0.0004510543395186248,0.0,0.0009799804003919922,0.01726053540847923
879,quiver,0.0,0.0002561716008163335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002465229985414056,0.0,0.0,0.0,0.0,0.01726053540847923
880,bell,0.0,0.0002561716008163335,0.0,0.0001376239627605748,0.0,0.0004395807787520533,0.00015277671682835536,0.0002846454131424854,0.0002665718855518038,0.00024906600249066,0.0004928839874314583,0.0007640164507371946,0.0,0.0,0.0,0.0003697844978121084,0.0004188009406913437,0.0,0.0,0.0,0.01726053540847923
881,starve,0.0,0.0002561716008163335,0.0,0.00012143290831815422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002255271697593124,0.0,0.0,0.01726053540847923
882,shell,0.0,0.0002561716008163335,0.0006987562139391882,8.095527221210281e-05,0.0,0.0,0.00024007769787312986,0.0,0.0,0.0,0.0,0.0004551587366093925,0.0,0.0,0.0,0.0002876101649649732,0.0,0.0,0.0023538906449660367,0.0013999720005599889,0.01726053540847923
883,fast_could,0.0,0.0002561716008163335,0.00033939587534189146,9.714632665452337e-05,0.0,0.0,0.00016368933945895217,0.0,0.0002221432379598365,0.000298879202988792,0.0,0.0002113236991400751,0.0002565418163160595,0.0,0.0,0.0,0.0,0.0002129978825504617,0.0,0.0,0.01726053540847923
884,consent,0.0,0.0002561716008163335,0.0002595380223202699,0.00028334345274235985,0.0,0.00025449413506697824,0.0006984078483581959,0.0005896226415094339,0.0002221432379598365,0.0,0.0,0.0,0.0004788780571233111,0.0004287796929937398,0.0,0.00045195883065924356,0.00024161592732192905,0.0005763472116071317,0.0,0.0,0.01726053540847923
885,flight,0.0,0.0002561716008163335,0.0,0.0001781015988666262,0.0,0.0,0.0001855145847201458,0.0,0.0,0.0,0.0,0.0002926020449631809,0.0,0.0,0.0,0.0,0.00020940047034567186,0.0002129978825504617,0.0,0.0,0.01726053540847923
886,faster,0.0,0.0002561716008163335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
887,secure,0.0,0.0002561716008163335,0.0,0.00011333738109694394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027383138429818625,0.00028817360580356586,0.0,0.0,0.01726053540847923
888,request,0.0,0.0002561716008163335,0.0,0.0001781015988666262,0.0,0.0,0.00020733982998133942,0.0002033181522446324,0.0,0.0,0.0,0.0,0.0001710278775440397,0.0,0.0,0.000308153748176757,0.00020940047034567186,0.0006891107964867878,0.0,0.0,0.01726053540847923
889,moose,0.0,0.0002561716008163335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
890,flew_away,0.0,0.0002561716008163335,0.0,0.00015381501720299534,0.0,0.0,0.00010912622630596812,0.0,0.0,0.0,0.0,0.0002926020449631809,0.0,0.0,0.0,0.0,0.0,0.0002255271697593124,0.0006725401842760105,0.0,0.01726053540847923
891,skagédi,0.0,0.0002561716008163335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
892,enjoy,0.0,0.0002561716008163335,0.0002595380223202699,0.0004371584699453552,0.0006978772899098575,0.0002776299655276126,0.0004801553957462597,0.0003659726740403383,0.00024435756175582014,0.0,0.00024644199371572914,0.0002113236991400751,0.00018813066529844364,0.00045736500585998914,0.0,0.000410871664235676,0.0004832318546438581,0.0003132321802212672,0.0,0.0,0.01726053540847923
893,redflower,0.0,0.0002561716008163335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
894,state,0.0,0.0002561716008163335,0.00023957355906486453,0.0001781015988666262,0.0,0.0,0.0006220194899440182,0.00022364996746909564,0.0,0.00046492320464923203,0.0,0.00024383503746931742,0.00023943902856165555,0.0,0.0,0.0,0.0005315550401082439,0.0003132321802212672,0.0,0.0,0.01726053540847923
895,paper,0.0,0.00024763254745578905,0.0,9.714632665452337e-05,0.0,0.0003470374569095158,0.0001964272073507426,0.00038630448926480154,0.0,0.0,0.00036966299057359373,0.0006339710974202253,0.0,0.0,0.0,0.0004930459970828112,0.0003221545697625721,0.00015035144650620827,0.0,0.0,0.01726053540847923
896,treat,0.0,0.00024763254745578905,0.00019964463255405378,0.0002752479255211496,0.0,0.00023135830460634384,0.0004583301504850661,0.00034564085881587506,0.0002665718855518038,0.000282274802822748,0.00020536832809644096,0.0001625566916462116,0.0003591585428424833,0.0,0.0,0.0,0.00045101639766760094,0.00032576146743011793,0.0,0.0,0.01726053540847923
897,effect,0.0,0.00024763254745578905,0.0,0.00014571948998178506,0.0,0.0002776299655276126,0.0001855145847201458,0.0,0.0,0.0,0.0,0.0002113236991400751,0.0,0.00028585312866249323,0.0,0.0,0.00020940047034567186,0.00027564431859471514,0.0,0.0,0.01726053540847923
898,wore,0.0,0.00024763254745578905,0.0,0.0003076300344059907,0.0,0.0004627166092126877,0.000403767037332082,0.0002846454131424854,0.0,0.000282274802822748,0.0005750313186700347,0.0005201814132678772,0.0,0.0,0.0,0.0002876101649649732,0.0003221545697625721,0.00016288073371505896,0.0,0.0,0.01726053540847923
899,crow,0.0,0.00024763254745578905,0.0,0.00012143290831815422,0.0,0.0,0.00020733982998133942,0.0,0.00035542918073573843,0.00023246160232461601,0.00045181032181217015,0.000910317473218785,0.0003591585428424833,0.0,0.0004070280170951767,0.0,0.0,0.0011025772743788605,0.0,0.001119977600447991,0.01726053540847923
900,drive,0.0,0.00024763254745578905,0.0,0.0005828779599271403,0.0,0.0,0.0001964272073507426,0.00034564085881587506,0.00037764350453172205,0.00044831880448318803,0.0005134208202411025,0.0002926020449631809,0.000530186420386523,0.00034302375439499187,0.000542704022793569,0.0,0.00016107728488128604,0.0001252928720885069,0.0,0.0,0.01726053540847923
901,nail,0.0,0.00024763254745578905,0.0,0.00023477028941509815,0.0,0.0,0.0,0.00024398178269355888,0.0,0.000265670402656704,0.00030805249214466146,0.0,0.0,0.00028585312866249323,0.0,0.0,0.0,0.00016288073371505896,0.0,0.0,0.01726053540847923
902,object,0.0,0.00024763254745578905,0.0,9.714632665452337e-05,0.0006978772899098575,0.00025449413506697824,0.00014186409419775854,0.0003049772283669486,0.0,0.0,0.0,0.0002600907066339386,0.0,0.0,0.0,0.0,0.0003865854837150865,0.0,0.0,0.0,0.01726053540847923
903,accordion,0.0,0.00024763254745578905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
904,england,0.0,0.00024763254745578905,0.0005190760446405398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
905,sort,0.0,0.00024763254745578905,0.0005789694344067559,0.00034001214329083183,0.0005815644082582146,0.0005089882701339565,0.0007202330936193895,0.0004066363044892648,0.0,0.000531340805313408,0.0004107366561928819,0.0004551587366093925,0.000564391995895331,0.0007432181345224824,0.0,0.0,0.000612093682548887,0.0004259957651009234,0.0,0.0007699846003079939,0.01726053540847923
906,herd,0.0,0.00024763254745578905,0.0,0.00019429265330904674,0.0,0.0,0.0,0.0,0.00028878620934778745,0.00019925280199252802,0.0,0.0,0.0,0.0,0.0,0.0,0.0003221545697625721,0.0,0.0,0.0,0.01726053540847923
907,howl,0.0,0.00024763254745578905,0.0002595380223202699,0.00019429265330904674,0.0,0.0003239016264488814,0.00013095147156716173,0.0,0.0002221432379598365,0.0,0.0,0.0003251133832924232,0.0002907473918248675,0.0,0.0,0.00022597941532962178,0.0,0.00015035144650620827,0.0,0.0,0.01726053540847923
908,scene,0.0,0.00024763254745578905,0.0,0.00014571948998178506,0.0008723466123873219,0.0,0.0,0.0,0.0,0.0,0.00022590516090608507,0.00022757936830469625,0.0,0.0,0.0,0.0,0.00024161592732192905,0.0,0.0,0.0,0.01726053540847923
909,buckskin,0.0,0.00024763254745578905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
910,somebody,0.0,0.0002390934940952446,0.00031943141208648604,0.0,0.0,0.0,0.0,0.0,0.0,0.00016604400166044003,0.0,0.0,0.00018813066529844364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
911,yard,0.0,0.0002390934940952446,0.0004991115813851345,0.0003076300344059907,0.0,0.0003933091178307845,0.00010912622630596812,0.0,0.0002221432379598365,0.0,0.0007393259811471875,0.0006177154282556042,0.00099196168975543,0.0,0.0,0.0,0.00022550819883380047,0.0001252928720885069,0.0007397942027036115,0.0,0.01726053540847923
912,thank,0.0,0.0002390934940952446,0.0003793248018527022,0.000259056871078729,0.0,0.000300765795988247,0.0002837281883955171,0.00038630448926480154,0.0,0.00019925280199252802,0.00024644199371572914,0.0003251133832924232,0.0005985975714041388,0.0006288768830574851,0.0010514890441625398,0.00047250241387102737,0.0003865854837150865,0.000200468595341611,0.0,0.0,0.01726053540847923
913,slide,0.0,0.0002390934940952446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
914,stuck,0.0,0.0002390934940952446,0.00039928926510810755,0.0003076300344059907,0.0,0.0002776299655276126,0.00012003884893656493,0.0,0.0,0.0006475716064757161,0.0,0.00019506802997545393,0.0001710278775440397,0.0,0.0,0.0,0.0,0.00015035144650620827,0.0,0.0009099818003639928,0.01726053540847923
915,tore,0.0,0.0002390934940952446,0.0,0.0003076300344059907,0.0,0.0,0.0,0.0002033181522446324,0.00024435756175582014,0.0,0.0,0.00027634637579855976,0.00018813066529844364,0.0,0.0,0.0,0.00022550819883380047,0.000200468595341611,0.0,0.0,0.01726053540847923
916,shelter,0.0,0.0002390934940952446,0.0,0.00015381501720299534,0.0,0.0003239016264488814,0.0002509903205037267,0.0,0.0002221432379598365,0.00016604400166044003,0.00022590516090608507,0.00027634637579855976,0.0,0.0,0.0,0.0002465229985414056,0.0,0.00017541002092390963,0.0,0.0007699846003079939,0.01726053540847923
917,mile,0.0,0.0002390934940952446,0.0003793248018527022,0.00017000607164541592,0.0,0.0,0.00013095147156716173,0.00026431359791802213,0.0,0.00046492320464923203,0.00032858932495430555,0.00035762472162166554,0.0,0.0,0.0,0.0,0.0003060468412744435,0.00023805645696816307,0.0,0.0,0.01726053540847923
918,captain,0.0,0.0002390934940952446,0.00047914711812972906,0.0002671523982999393,0.0,0.0,0.0,0.00026431359791802213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003543700267388293,0.00028817360580356586,0.0,0.0,0.01726053540847923
919,pleasant,0.0,0.0002390934940952446,0.0,0.00015381501720299534,0.0,0.0006940749138190315,0.0003382913015485011,0.0,0.0006886440376754931,0.00046492320464923203,0.00036966299057359373,0.00035762472162166554,0.0,0.0,0.0,0.0,0.00016107728488128604,0.0,0.0,0.0,0.01726053540847923
920,post,0.0,0.0002390934940952446,0.0,0.00017000607164541592,0.0,0.0003239016264488814,0.0,0.0,0.0,0.0,0.00028751565933501737,0.0,0.0,0.0,0.0,0.0,0.00027383138429818625,0.0,0.0,0.0,0.01726053540847923
921,hawk,0.0,0.0002390934940952446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000282274802822748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
922,whatever,0.0,0.0002390934940952446,0.0006787917506837829,0.0004290629427241449,0.0,0.00023135830460634384,0.000403767037332082,0.00032530904359141186,0.00033321485693975475,0.00058115400581154,0.00024644199371572914,0.00039013605995090786,0.0004275696938600992,0.00045736500585998914,0.0003391900142459806,0.0002465229985414056,0.00025772365581005764,0.0006139350732336838,0.0,0.0,0.01726053540847923
923,root,0.0,0.0002390934940952446,0.00019964463255405378,0.00041287188828172437,0.0,0.000300765795988247,0.00014186409419775854,0.00038630448926480154,0.0003110005331437711,0.0,0.0006161049842893229,0.0004389030674447714,0.0002907473918248675,0.0004001943801274905,0.0003391900142459806,0.0,0.00017718501336941466,0.00041346647789207273,0.0,0.0009099818003639928,0.01726053540847923
924,driven,0.0,0.0002390934940952446,0.00019964463255405378,0.00017000607164541592,0.0,0.0,0.0,0.0,0.0002221432379598365,0.00021585720215857202,0.0,0.00024383503746931742,0.0,0.0,0.0,0.0,0.00025772365581005764,0.0,0.0,0.0,0.01726053540847923
925,wound,0.0,0.0002390934940952446,0.0,0.00029143897996357013,0.0,0.0,0.00034920392417909797,0.0007116135328562134,0.0005553580948995913,0.000514736405147364,0.0,0.0003413690524570444,0.0003078501795792714,0.0005431209444587371,0.00044094701851977476,0.0003697844978121084,0.0004832318546438581,0.00041346647789207273,0.0,0.0,0.01726053540847923
926,beheld,0.0,0.0002390934940952446,0.00047914711812972906,0.00023477028941509815,0.0,0.0,0.00036011654680969475,0.0,0.0,0.0,0.0,0.0002600907066339386,0.000513083632632119,0.0,0.0,0.0003697844978121084,0.0,0.00015035144650620827,0.0,0.0,0.01726053540847923
927,lumber,0.0,0.00023055444073470015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
928,white_feather,0.0,0.00023055444073470015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
929,ravine,0.0,0.00023055444073470015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013782215929735757,0.0,0.0,0.01726053540847923
930,victim,0.0,0.00023055444073470015,0.0,0.0,0.0,0.0,0.0001855145847201458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
931,woodpecker,0.0,0.00023055444073470015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
932,chipmunk,0.0,0.00023055444073470015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
933,sank,0.0,0.00023055444073470015,0.0,0.0002509613438575187,0.0,0.000300765795988247,0.0001964272073507426,0.0,0.0003998578283277057,0.000282274802822748,0.0003901998233832378,0.0005364370824324983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
934,mama,0.0,0.00023055444073470015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
935,boy-man,0.0,0.00023055444073470015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
936,view,0.0,0.00023055444073470015,0.0,0.0001295284355393645,0.0,0.0,0.00017460196208954898,0.0,0.0,0.00021585720215857202,0.0,0.00017881236081083277,0.0,0.0,0.0,0.0,0.00024161592732192905,0.0,0.0,0.0,0.01726053540847923
937,gathering,0.0,0.00023055444073470015,0.0,8.095527221210281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000200468595341611,0.0,0.0006999860002799944,0.01726053540847923
938,good-by,0.0,0.00023055444073470015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
939,female,0.0,0.00023055444073470015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017541002092390963,0.0,0.0,0.01726053540847923
940,pause,0.0,0.00023055444073470015,0.0,0.00012143290831815422,0.0,0.0,0.00010912622630596812,0.0,0.0,0.00019925280199252802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
941,hollow,0.0,0.00023055444073470015,0.00023957355906486453,0.0001376239627605748,0.0,0.0,0.0,0.0,0.0,0.00036529680365296805,0.0002669788265253733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007699846003079939,0.01726053540847923
942,thrown,0.0,0.00023055444073470015,0.0002595380223202699,0.00034001214329083183,0.0,0.0003239016264488814,0.0003055534336567107,0.0005489590110605074,0.00028878620934778745,0.00034869240348692405,0.00020536832809644096,0.0003088577141278021,0.0004104669061056952,0.00034302375439499187,0.00037310901567057865,0.0002465229985414056,0.0003543700267388293,0.00026311503138586447,0.0,0.0,0.01726053540847923
943,sweet,0.0,0.00023055444073470015,0.0006588272874283775,0.00037239425217567293,0.0,0.0005089882701339565,0.0004910680183768566,0.0002846454131424854,0.000444286475919673,0.0008136156081361561,0.0005955681514796788,0.0006177154282556042,0.0007012142979305627,0.0006002915701912358,0.00044094701851977476,0.0015613123240955688,0.00019329274185754324,0.0006765815092779372,0.0,0.0,0.01726053540847923
944,snare,0.0,0.00023055444073470015,0.0,0.0,0.0,0.0,0.00010912622630596812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013782215929735757,0.0,0.0,0.01726053540847923
945,store,0.0,0.00023055444073470015,0.0,0.00011333738109694394,0.0,0.0,0.00016368933945895217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032869733138854077,0.0,0.00013782215929735757,0.0,0.0,0.01726053540847923
946,wolverine,0.0,0.00023055444073470015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
947,meant,0.0,0.00023055444073470015,0.0004591826548743237,0.00029143897996357013,0.0,0.0003239016264488814,0.000403767037332082,0.0,0.00028878620934778745,0.000282274802822748,0.00030805249214466146,0.00027634637579855976,0.0,0.0,0.0,0.0,0.0003060468412744435,0.00037587861626552066,0.0,0.0008399832003359933,0.01726053540847923
948,plant,0.0,0.00023055444073470015,0.0,0.00028334345274235985,0.0,0.0006709390833583972,0.00014186409419775854,0.00038630448926480154,0.0004887151235116403,0.0,0.0008830838108146962,0.0010728741648649966,0.0,0.0,0.0005087850213689709,0.0002876101649649732,0.0,0.0006389936476513851,0.002959176810814446,0.0,0.01726053540847923
949,brown,0.0,0.00023055444073470015,0.00039928926510810755,0.00023477028941509815,0.0,0.0,0.0,0.0,0.0,0.00044831880448318803,0.0,0.0003413690524570444,0.0004104669061056952,0.0,0.0,0.000308153748176757,0.0,0.0,0.0,0.0,0.01726053540847923
950,relative,0.0,0.00023055444073470015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037047775522695787,0.0001252928720885069,0.0,0.0,0.01726053540847923
951,dwelt,0.0,0.00023055444073470015,0.0,0.0001376239627605748,0.0,0.00037017328737015015,0.0,0.0,0.000444286475919673,0.0,0.00032858932495430555,0.00027634637579855976,0.0,0.0,0.0,0.0004314152474474598,0.00027383138429818625,0.00015035144650620827,0.0,0.0,0.01726053540847923
952,ocean,0.0,0.00023055444073470015,0.0,0.0,0.0005815644082582146,0.0,0.00010912622630596812,0.0,0.00028878620934778745,0.000265670402656704,0.0011295258045304253,0.0003251133832924232,0.0002736446040704635,0.0,0.0,0.0,0.00017718501336941466,0.0,0.0,0.0,0.01726053540847923
953,laughter,0.0,0.00023055444073470015,0.0,8.90507994333131e-05,0.0,0.0,0.00013095147156716173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032576146743011793,0.0,0.0013999720005599889,0.01726053540847923
954,potato,0.0,0.00023055444073470015,0.0,0.0001376239627605748,0.0,0.0,0.0,0.0,0.0,0.000298879202988792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
955,dawn,0.0,0.0002220153873741557,0.00019964463255405378,0.0002185792349726776,0.0,0.0,0.0002728155657649203,0.0002033181522446324,0.00046650079971565666,0.0,0.00020536832809644096,0.0,0.00023943902856165555,0.0003716090672612412,0.0,0.0005957639131417302,0.0005154473116201153,0.00028817360580356586,0.0,0.0,0.01726053540847923
956,curse,0.0,0.0002220153873741557,0.0,0.00015381501720299534,0.0,0.0,0.0,0.0005286271958360443,0.0002221432379598365,0.00018264840182648402,0.0,0.0,0.00018813066529844364,0.0,0.0,0.0,0.0,0.000200468595341611,0.0,0.0,0.01726053540847923
957,success,0.0,0.0002220153873741557,0.0,0.0,0.0,0.0,0.00024007769787312986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017718501336941466,0.0,0.0,0.0,0.01726053540847923
958,iktomi,0.0,0.0002220153873741557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
959,handle,0.0,0.0002220153873741557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019506802997545393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
960,beaten,0.0,0.0002220153873741557,0.0,8.90507994333131e-05,0.0,0.0,0.0,0.0002846454131424854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002465229985414056,0.00017718501336941466,0.0,0.0,0.0,0.01726053540847923
961,short_time,0.0,0.0002220153873741557,0.0,0.0003076300344059907,0.0,0.0,0.00016368933945895217,0.0002033181522446324,0.0,0.0,0.0,0.0,0.0002565418163160595,0.00031443844152874255,0.0004748660199443728,0.00032869733138854077,0.00019329274185754324,0.00015035144650620827,0.0,0.0,0.01726053540847923
962,magic_arrow,0.0,0.0002220153873741557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
963,twilight,0.0,0.0002220153873741557,0.0,8.095527221210281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00028751565933501737,0.0001625566916462116,0.0,0.0,0.0,0.0002670665817531894,0.0,0.0,0.0,0.0,0.01726053540847923
964,hasten,0.0,0.0002220153873741557,0.0,0.00031572556162720095,0.0,0.00025449413506697824,0.0006329321125746151,0.00038630448926480154,0.0002665718855518038,0.00016604400166044003,0.0,0.0002926020449631809,0.000495980844877715,0.0007432181345224824,0.0,0.00022597941532962178,0.00037047775522695787,0.000200468595341611,0.0010760642948416169,0.0,0.01726053540847923
965,plunge,0.0,0.0002220153873741557,0.0,0.0001295284355393645,0.0,0.0,0.0001855145847201458,0.0,0.0,0.0,0.0,0.0,0.0,0.00031443844152874255,0.0,0.0,0.00017718501336941466,0.0,0.0,0.0,0.01726053540847923
966,observe,0.0,0.0002220153873741557,0.0,0.00045334952438777574,0.0013375981389938936,0.0003470374569095158,0.0001855145847201458,0.0002033181522446324,0.0,0.0,0.0,0.00035762472162166554,0.0003420557550880794,0.0,0.0,0.0,0.0,0.00023805645696816307,0.0,0.0,0.01726053540847923
