,X1,X2,Nation,language_family
1601,18.08902,-5.0170374,Belgian,Germanic
1602,-11.967025,-29.832237,Czechoslovak,Slavic
1603,-7.9993005,7.277585,Portuguese,Italic
1604,-15.216151,4.898584,North_American_Native,Native_American
1605,-14.9745245,-11.107215,Ukrainian,Slavic
1606,-6.599885,-4.5295877,Icelandic,Germanic
1607,8.898354,-10.00935,French,Italic
1608,-9.801571,2.7343407,North_American_Native,Native_American
1609,4.3024597,-6.853323,Greek,Hellenic
1610,30.61293,27.93802,French,Italic
1611,16.215992,-16.086447,Ukrainian,Slavic
1612,-5.095267,17.433258,Maori,Austronesian
1613,-24.286587,-4.9557414,Pakistani,Hindustani
1614,-11.847205,-1.0634841,Indian,Hindustani
1615,-22.513227,13.766704,Philippine,Austronesian
1616,-27.59631,-11.8376255,Norwegian,Germanic
1617,8.773467,5.803354,Russian,Slavic
1618,3.306915,19.68593,Japanese,East_Asia
1619,24.073204,-28.934202,Croatian,Slavic
1620,-12.7565975,21.341694,Australian_Ethnic,Austronesian
1621,3.6932094,-4.170726,Greek,Hellenic
1622,-9.019747,-19.169497,Swedish,Germanic
1623,-20.064402,-3.4898193,Russian,Slavic
1624,11.489505,26.61774,Italian,Italic
1625,-6.054643,-21.726822,North_American_Native,Native_American
1626,-8.061972,-2.8249755,German,Germanic
1627,-4.6137743,-31.62715,North_American_Native,Native_American
1628,-17.253635,22.280783,Australian_Ethnic,Austronesian
1629,10.76344,-21.320915,Russian,Slavic
1630,0.19251414,-5.2385387,Greek,Hellenic
1631,-14.934804,20.472662,Australian_Ethnic,Austronesian
1632,-5.5009475,8.228595,North_American_Native,Native_American
1633,-16.294302,-5.7326136,Slavic,Slavic
1634,-8.708712,4.6807756,Italian,Italic
1635,-21.891495,1.4969121,Albanian,Albanian
1636,-7.1346564,-3.4821923,English,Germanic
1637,8.13477,12.322698,North_American_Native,Native_American
1638,27.729113,8.442547,Nordic,Germanic
1639,26.520376,8.63214,North_American_Native,Native_American
1640,-13.746405,-6.01889,Chinese,East_Asia
1641,10.4657755,3.256652,Italian,Italic
1642,11.300728,-12.504985,Greek,Hellenic
1643,-5.936475,-2.9753091,North_American_Native,Native_American
1644,3.034965,-11.101119,Greek,Hellenic
1645,-7.1076884,-9.498483,North_American_Native,Native_American
1646,10.7369375,-22.71806,German,Germanic
1647,-5.8585243,25.593065,North_American_Native,Native_American
1648,10.463586,-8.887675,French,Italic
1649,-35.387547,-1.7531061,Polish,Slavic
1650,-2.7709875,-24.65384,German,Germanic
1651,-10.807607,5.4930625,Japanese,East_Asia
1652,-19.380402,3.2789006,Celtic,Celtic
1653,-10.671087,-33.639755,Dutch,Germanic
1654,1.0320951,-8.964723,Greek,Hellenic
1655,-7.1248713,12.781451,North_American_Native,Native_American
1656,-33.56416,12.76613,Indian,Hindustani
1657,29.46001,25.412374,French,Italic
1658,3.300793,-19.428143,German,Germanic
1659,-15.084492,15.140664,Greek,Hellenic
1660,7.4051647,-17.924934,German,Germanic
1661,-0.18842936,-15.673284,French,Italic
1662,16.205141,36.803577,Celtic,Celtic
1663,15.1181965,39.681637,Irish,Celtic
1664,-8.5851145,29.967264,North_American_Native,Native_American
1665,3.5779774,-17.283735,Spanish,Italic
1666,-11.654602,23.623606,Indian,Hindustani
1667,-1.9921455,7.3848667,Scottish,Celtic
1668,-16.067078,23.98094,Australian_Ethnic,Austronesian
1669,-12.449941,-19.375586,Serbian,Slavic
1670,4.8894644,39.240414,Scandinavian,Germanic
1671,19.085102,-1.0976315,Finnish,Uralic
1672,-1.2463585,-1.6357901,French,Italic
1673,-7.2929573,0.18919256,Australian_Ethnic,Austronesian
1674,29.495548,22.788136,Hungarian,Urgic
1675,14.061516,1.4181341,German,Germanic
1676,-5.6843,-10.535249,North_American_Native,Native_American
1677,6.839638,-7.564392,French,Italic
1678,1.5003167,-25.858511,Indian,Hindustani
1679,-6.075912,-13.289285,Italian,Italic
1680,7.104345,-27.525398,English,Germanic
1681,14.089589,5.4762964,French,Italic
1682,11.30803,-36.38251,English,Germanic
1683,-14.939137,-3.324898,Japanese,East_Asia
1684,-26.23554,-14.973701,Slavic,Slavic
1685,-7.441616,25.921017,Philippine,Austronesian
1686,-7.3079886,28.322859,South_African,Bantu
1687,10.4665985,-17.331758,German,Germanic
1688,-10.185307,-10.123489,Polish,Slavic
1689,-16.749847,-22.183582,Finnish,Uralic
1690,22.702696,20.210724,Chinese,East_Asia
1691,-28.252062,-4.6197295,Albanian,Albanian
1692,-21.84056,-17.421215,Italian,Italic
1693,16.428848,-7.1541452,North_American_Native,Native_American
1694,-2.9534705,-3.8831224,Greek,Hellenic
1695,-15.5026045,0.27716163,Brazilian,Italic
1696,-23.840612,21.779562,North_American_Native,Native_American
1697,-18.502892,-10.163915,Portuguese,Italic
1698,-4.2241025,-33.64783,North_American_Native,Native_American
1699,13.086249,-13.812329,Scandinavian,Germanic
1700,-23.008385,-11.359082,Slavic,Slavic
1701,17.405987,-1.9849192,Tanzanian,Bantu
1702,3.4872022,-8.063267,Greek,Hellenic
1703,-27.413706,-9.775618,Russian,Slavic
1704,9.384632,-44.619236,South_African,Bantu
1705,10.354367,-9.015738,French,Italic
1706,5.9201536,-13.0567875,French,Italic
1707,-17.820396,18.224512,Celtic,Celtic
1708,-12.790611,-4.359055,German,Germanic
1709,20.432018,23.678276,Irish,Celtic
1710,-2.8237512,2.5534642,Greek,Hellenic
1711,35.52734,-3.9130921,Slavic,Slavic
1712,1.526166,1.5199114,North_American_Native,Native_American
1713,4.252968,6.1150274,Korean,East_Asia
1714,-3.4727385,-2.0062351,Greek,Hellenic
1715,-3.2832158,-12.556352,Greek,Hellenic
1716,-8.420781,0.054305773,Philippine,Austronesian
1717,22.786015,-18.913975,German,Germanic
1718,12.267113,-28.535288,Portuguese,Italic
1719,1.4736555,-29.378803,English,Germanic
1720,-28.193077,18.195585,Chinese,East_Asia
1721,-16.62807,22.379648,Australian_Ethnic,Austronesian
1722,-5.6203985,-1.1875148,Greek,Hellenic
1723,-15.6724825,-17.756992,Chinese,East_Asia
1724,-6.858822,-38.846226,North_American_Native,Native_American
1725,30.211136,28.078335,French,Italic
1726,-4.4086456,-5.6660953,Philippine,Austronesian
1727,9.505144,4.697734,Japanese,East_Asia
1728,-1.5764449,-4.6773505,Italian,Italic
1729,-31.647469,7.7351255,French,Italic
1730,8.759696,18.867577,Arabic,Semitic
1731,34.84888,-4.5495496,Romanian,Italic
1732,7.406779,30.44412,Greek,Hellenic
1733,-20.176973,-32.338737,English,Germanic
1734,-7.8681736,12.350577,North_American_Native,Native_American
1735,-24.431967,11.919496,Indian,Hindustani
1736,12.665291,15.688936,Arabic,Semitic
1737,1.2868164,10.968555,Russian,Slavic
1738,-11.096696,5.632161,Indian,Hindustani
1739,12.710559,-20.339743,Czechoslovak,Slavic
1740,-14.935812,20.18658,Australian_Ethnic,Austronesian
1741,-1.7602594,-16.37507,North_American_Native,Native_American
1742,1.7366382,37.40118,Nordic,Germanic
1743,29.170805,9.522818,Danish,Germanic
1744,8.795828,-44.430553,South_African,Bantu
1745,-26.93717,-22.52387,Chinese,East_Asia
1746,13.044735,-8.389897,Greek,Hellenic
1747,-5.5745883,8.551535,North_American_Native,Native_American
1748,31.613697,-2.873845,Italian,Italic
1749,-12.941042,26.484617,South_African,Bantu
1750,-18.78608,22.045736,Australian_Ethnic,Austronesian
1751,-5.344359,3.3903525,Portuguese,Italic
1752,16.107538,-22.297491,Russian,Slavic
1753,1.2196032,6.6481333,Indian,Hindustani
1754,7.8135386,4.0592985,Italian,Italic
1755,-23.673288,-25.506311,French,Italic
1756,-13.375532,23.241545,Australian_Ethnic,Austronesian
1757,-15.476699,-13.470433,French,Italic
1758,18.49633,38.50815,Irish,Celtic
1759,18.952015,-8.800918,Spanish,Italic
1760,27.640837,-7.4462914,German,Germanic
1761,6.6352735,-15.240396,Korean,East_Asia
1762,-1.0387753,-11.212895,Italian,Italic
1763,-9.621118,14.837428,North_American_Native,Native_American
1764,-6.5580287,-6.2803597,Chinese,East_Asia
1765,2.5436456,-10.821455,Greek,Hellenic
1766,-19.999939,-16.639301,English,Germanic
1767,-12.924188,32.47733,North_American_Native,Native_American
1768,-16.63801,19.139174,Australian_Ethnic,Austronesian
1769,-24.562881,-6.346787,Italian,Italic
1770,2.2452922,6.857691,English,Germanic
1771,-23.220072,13.376325,Philippine,Austronesian
1772,-27.490623,7.5762086,Japanese,East_Asia
1773,-34.449802,20.448305,Japanese,East_Asia
1774,6.970825,28.4328,Greek,Hellenic
1775,-0.51763785,-24.085455,Portuguese,Italic
1776,-14.766883,-2.9730375,Japanese,East_Asia
1777,28.219503,-15.755859,Ukrainian,Slavic
1778,-5.8162546,-35.96711,North_American_Native,Native_American
1779,7.289863,17.977133,German,Germanic
1780,-4.1348104,2.6987743,North_American_Native,Native_American
1781,-3.8835447,-2.089502,Czechoslovak,Slavic
1782,9.010302,-2.8791752,Greek,Hellenic
1783,29.207972,28.63274,French,Italic
1784,7.2752333,36.100616,Nordic,Germanic
1785,-10.424622,-0.6137631,Welsh,Celtic
1786,-7.3422356,-0.349974,North_American_Native,Native_American
1787,-10.967241,-34.34977,Dutch,Germanic
1788,-12.770175,35.329533,North_American_Native,Native_American
1789,29.660429,22.837894,Hungarian,Urgic
1790,4.2320867,-11.54746,Greek,Hellenic
1791,8.945265,-20.359491,Indian,Hindustani
1792,27.97333,-27.202461,Croatian,Slavic
1793,36.28354,-4.121714,Icelandic,Germanic
1794,1.2587179,-5.318647,Greek,Hellenic
1795,-16.602987,16.127796,Greek,Hellenic
1796,-6.6048946,7.39449,Irish,Celtic
1797,9.361276,2.1004422,Greek,Hellenic
1798,-11.431933,0.48120382,Celtic,Celtic
1799,-17.495558,-24.329855,German,Germanic
1800,4.9655323,4.6927133,Brazilian,Italic
1801,-15.12107,25.074581,Australian_Ethnic,Austronesian
1802,-27.947836,-14.040585,Irish,Celtic
1803,-9.481243,17.343304,Canadian_Native,Native_Cana
1804,2.252546,16.855026,Chinese,East_Asia
1805,24.454657,-5.170028,Swedish,Germanic
1806,-7.012268,-23.32168,Swedish,Germanic
1807,0.2253389,-5.366042,Greek,Hellenic
1808,16.284657,21.440296,Japanese,East_Asia
1809,-31.934734,27.764847,Chinese,East_Asia
1810,15.571665,14.621026,Ukrainian,Slavic
1811,-18.342428,5.658581,Portuguese,Italic
1812,18.93533,-20.691282,Greek,Hellenic
1813,-13.612999,10.923188,Philippine,Austronesian
1814,13.572224,-0.035234522,Italian,Italic
1815,25.284779,30.954334,Hungarian,Urgic
1816,8.01069,0.18950674,Greek,Hellenic
1817,-2.7028797,-13.27625,Greek,Hellenic
1818,-7.398836,-19.141542,Danish,Germanic
1819,-11.048806,-15.674893,Danish,Germanic
1820,13.968522,40.047447,Irish,Celtic
1821,22.651243,17.856129,Scandinavian,Germanic
1822,1.6772821,-12.076651,Greek,Hellenic
1823,-21.426384,9.701977,Nigerian,Chadic
1824,-22.435469,4.2856684,Nigerian,Chadic
1825,1.9979928,-13.224347,Greek,Hellenic
1826,6.0029564,-14.707644,French,Italic
1827,28.510078,14.913777,Nordic,Germanic
1828,-28.93547,-11.629465,Danish,Germanic
1829,-26.66421,0.68975943,Icelandic,Germanic
1830,-13.025862,10.934082,Sami,Uralic
1831,0.44599432,10.92259,North_American_Native,Native_American
1832,-10.312333,21.721788,North_American_Native,Native_American
1833,0.49065953,-8.764508,Greek,Hellenic
1834,7.397824,4.3294888,Arabic,Semitic
1835,4.8086176,22.736786,German,Germanic
1836,-23.6691,-25.508045,French,Italic
1837,-4.8452277,10.069983,Chinese,East_Asia
1838,-31.620262,26.787426,Chinese,East_Asia
1839,0.2879326,-9.874747,Greek,Hellenic
1840,16.164097,-22.198484,German,Germanic
1841,28.94732,-0.66019565,Turkish,Turkic
1842,2.517501,13.853544,North_American_Native,Native_American
1843,-1.9886109,7.817266,German,Germanic
1844,-8.257421,-10.438929,Welsh,Celtic
1845,8.470321,-45.043133,South_African,Bantu
1846,-2.6141047,-14.836549,Welsh,Celtic
1847,12.024498,9.357096,Indian,Hindustani
1848,11.711505,-8.321086,Greek,Hellenic
1849,29.515066,27.525312,French,Italic
1850,14.028731,37.15159,Irish,Celtic
1851,10.675591,7.9092374,Arabic,Semitic
1852,23.546244,-16.797363,Norwegian,Germanic
1853,-32.5208,27.678059,Chinese,East_Asia
1854,-18.125095,30.848429,North_American_Native,Native_American
1855,11.226166,29.37399,English,Germanic
1856,29.600458,3.9434905,Chinese,East_Asia
1857,12.33944,31.667524,Brazilian,Italic
1858,4.946157,-25.318205,Portuguese,Italic
1859,0.06711984,2.4980927,Greek,Hellenic
1860,17.020924,-16.839703,Chinese,East_Asia
1861,-27.235281,-20.100977,Philippine,Austronesian
1862,-38.265083,0.60818374,Slavic,Slavic
1863,-1.2596118,-7.3211446,Greek,Hellenic
1864,-5.3964725,1.7787702,Italian,Italic
1865,-13.2638445,28.278147,Philippine,Austronesian
1866,-4.2345963,-32.86946,English,Germanic
1867,26.952084,28.46786,French,Italic
1868,1.747351,37.224747,Nordic,Germanic
1869,-6.110837,35.53279,Indian,Hindustani
1870,-5.6280065,-12.712574,German,Germanic
1871,-17.162848,4.7601867,Japanese,East_Asia
1872,-21.533281,-8.496317,Russian,Slavic
1873,-3.647592,2.136819,German,Germanic
1874,-14.534068,10.515006,Indian,Hindustani
1875,-31.885908,20.466713,Chinese,East_Asia
1876,19.396812,22.341501,Japanese,East_Asia
1877,-3.7195404,6.084458,Nordic,Germanic
1878,-6.557076,-36.636097,North_American_Native,Native_American
1879,29.742365,-15.678521,Ukrainian,Slavic
1880,26.554953,-1.7083116,Albanian,Albanian
1881,2.3620813,-6.0419807,French,Italic
1882,-5.4988933,6.5290565,North_American_Native,Native_American
1883,3.2493725,-30.568556,English,Germanic
1884,-8.276187,-12.451771,French,Italic
1885,-20.192135,-1.4982398,Indian,Hindustani
1886,27.326302,25.264175,French,Italic
1887,17.232813,-13.486224,Indian,Hindustani
1888,-23.643492,29.191523,North_American_Native,Native_American
1889,-2.3516765,3.5224142,Indian,Hindustani
1890,6.6992254,-7.450824,Greek,Hellenic
1891,-20.59162,-5.966466,Russian,Slavic
1892,-4.5311604,1.7988614,Australian_Ethnic,Austronesian
1893,-0.92994416,-8.770121,Greek,Hellenic
1894,-11.545292,-8.909877,Danish,Germanic
1895,9.413112,12.955246,German,Germanic
1896,18.976887,7.2456255,Brazilian,Italic
1897,-3.2215075,-29.832264,English,Germanic
1898,13.636293,9.807925,Portuguese,Italic
1899,1.5694361,-44.085384,Japanese,East_Asia
1900,18.744675,-21.040989,Czechoslovak,Slavic
1901,21.45141,-7.705959,German,Germanic
1902,9.64062,-3.8214238,Armenian,Armenic
1903,-0.7792862,-1.0133749,Greek,Hellenic
1904,8.084415,-16.486914,French,Italic
1905,3.6391962,16.01544,Japanese,East_Asia
1906,3.6091912,-12.242364,Greek,Hellenic
1907,-4.2306447,-35.845364,North_American_Native,Native_American
1908,7.907977,-0.6727324,Greek,Hellenic
1909,3.0748866,5.285367,Japanese,East_Asia
1910,-6.356936,15.966616,North_American_Native,Native_American
1911,-10.868195,17.44092,Australian_Ethnic,Austronesian
1912,2.2501848,27.078936,Japanese,East_Asia
1913,2.7989457,-4.5208726,French,Italic
1914,-17.075676,-32.8606,Scottish,Celtic
1915,9.338252,16.323359,German,Germanic
1916,13.729298,19.709906,Japanese,East_Asia
1917,16.0286,10.871191,Slavic,Slavic
1918,-27.715033,17.122866,Chinese,East_Asia
1919,-9.307819,-10.057967,Polish,Slavic
1920,24.618961,-25.680344,German,Germanic
1921,1.7821903,-26.471495,Indian,Hindustani
1922,26.882051,-3.3483837,Estonian,Uralic
1923,0.007537923,0.7622312,Indian,Hindustani
1924,-25.051525,-7.192815,Danish,Germanic
1925,0.6050242,8.623319,Chinese,East_Asia
1926,1.1796721,-23.730043,Armenian,Armenic
1927,-18.18208,30.462067,North_American_Native,Native_American
1928,-15.010599,-2.7485743,Japanese,East_Asia
1929,-4.278427,17.421728,North_American_Native,Native_American
1930,-2.8866074,0.33252758,Greek,Hellenic
1931,17.932745,-8.685584,English,Germanic
1932,7.9244175,10.612888,North_American_Native,Native_American
1933,-0.47441322,-6.0182476,Greek,Hellenic
1934,-11.58375,8.381574,Chinese,East_Asia
1935,11.573347,-21.036297,German,Germanic
1936,-24.194292,0.054170147,French,Italic
1937,-5.231962,-34.399876,North_American_Native,Native_American
1938,29.11289,22.044067,Hungarian,Urgic
1939,-13.731364,-10.782961,Serbian,Slavic
1940,41.72053,11.875193,Czechoslovak,Slavic
1941,24.319258,-2.4427183,Albanian,Albanian
1942,-6.129712,9.034772,North_American_Native,Native_American
1943,7.8615017,16.30527,German,Germanic
1944,27.027718,11.343231,Scandinavian,Germanic
1945,-22.85982,10.576007,Nigerian,Chadic
1946,-3.337776,-9.444424,North_American_Native,Native_American
1947,29.052881,-1.1463326,Turkish,Turkic
1948,-15.8562,24.421858,Australian_Ethnic,Austronesian
1949,-24.745077,13.983164,Philippine,Austronesian
1950,-21.996742,-21.953197,Ukrainian,Slavic
1951,-4.2390895,-8.475639,North_American_Native,Native_American
1952,2.9389246,37.134056,Nordic,Germanic
1953,-24.914446,-11.597103,Bulgarian,Slavic
1954,-14.652096,12.185784,Japanese,East_Asia
1955,-11.91769,27.203333,North_American_Native,Native_American
1956,19.286234,39.60655,Celtic,Celtic
1957,15.032641,-7.1600523,Belgian,Germanic
1958,-3.1921194,-0.5561727,Greek,Hellenic
1959,17.611061,22.251366,Japanese,East_Asia
1960,-21.732924,-4.895372,German,Germanic
1961,-0.14723817,-9.383998,Greek,Hellenic
1962,12.715838,1.5473328,German,Germanic
1963,18.604301,7.602951,New_Zealand_Native,Austronesian
1964,-11.751332,-14.588877,Indian,Hindustani
1965,-28.403107,-1.1495116,Russian,Slavic
1966,-23.384813,-2.1731143,Indian,Hindustani
1967,11.714593,3.3744938,Chinese,East_Asia
1968,7.3507648,26.73873,Celtic,Celtic
1969,-11.874757,12.635551,North_American_Native,Native_American
1970,14.562256,-32.898952,Finnish,Uralic
1971,-22.3931,-13.023081,French,Italic
1972,-9.426981,9.0320015,Maori,Austronesian
1973,20.7647,-13.34143,Albanian,Albanian
1974,-27.248419,19.88021,Chinese,East_Asia
1975,30.489786,0.82499427,Albanian,Albanian
1976,-23.198803,-2.055565,Portuguese,Italic
1977,7.314864,-9.164719,French,Italic
1978,-18.787006,0.9912231,Bulgarian,Slavic
1979,6.3884716,11.121346,Portuguese,Italic
1980,-6.052432,22.37022,North_American_Native,Native_American
1981,17.437399,-5.813879,Finnish,Uralic
1982,25.473776,-8.418668,French,Italic
1983,-21.723944,-18.040268,Czechoslovak,Slavic
1984,-5.6125584,1.0207146,Serbian,Slavic
1985,1.4765531,-9.717135,Greek,Hellenic
1986,23.799936,-10.621781,Spanish,Italic
1987,-19.975777,-10.996972,Italian,Italic
1988,2.9830668,-8.67255,Greek,Hellenic
1989,-3.0152287,8.653771,Italian,Italic
1990,33.964138,-25.677794,Slavic,Slavic
1991,-0.7916576,-5.2269125,Greek,Hellenic
1992,22.61011,-30.159256,German,Germanic
1993,26.242397,-23.962708,German,Germanic
1994,-0.62121385,9.773187,Portuguese,Italic
1995,-12.323621,22.36487,Australian_Ethnic,Austronesian
1996,11.6977215,20.330854,Irish,Celtic
1997,10.426632,-27.880173,Ukrainian,Slavic
1998,19.457605,24.10149,Japanese,East_Asia
1999,10.591751,-19.630667,Italian,Italic
2000,9.144699,-45.144207,South_African,Bantu
2001,-2.2026377,11.580247,Japanese,East_Asia
2002,10.830237,-17.53358,German,Germanic
2003,-8.394832,20.77579,North_American_Native,Native_American
2004,-7.2922688,-1.541351,English,Germanic
2005,-7.028038,-23.221441,German,Germanic
2006,-23.09584,-25.463535,French,Italic
2007,11.772583,3.181599,Greek,Hellenic
2008,-3.2027297,-5.041485,Greek,Hellenic
2009,9.263425,-22.83859,Russian,Slavic
2010,-2.8154268,15.271858,Canadian_Native,Native_Cana
2011,-1.2077667,3.1560016,Greek,Hellenic
2012,-17.327278,4.728227,Philippine,Austronesian
2013,-43.026386,0.29774728,French,Italic
2014,7.0465417,20.91154,Arabic,Semitic
2015,13.424817,-24.27277,Danish,Germanic
2016,-21.08525,30.353569,Scandinavian,Germanic
2017,3.5810874,-18.814337,German,Germanic
2018,-0.1367942,15.246732,North_American_Native,Native_American
2019,-32.122894,-0.32170802,Czechoslovak,Slavic
2020,24.236837,-10.624493,German,Germanic
2021,7.017786,-12.30716,German,Germanic
2022,7.7916665,21.244398,Arabic,Semitic
2023,33.931744,-16.04637,Russian,Slavic
2024,24.06992,27.073158,Arabic,Semitic
2025,8.227382,-24.802717,German,Germanic
2026,4.486011,-1.7266433,Greek,Hellenic
2027,-19.44846,-11.858459,Italian,Italic
2028,-23.74438,-14.324851,German,Germanic
2029,-3.6165936,-3.1142993,Greek,Hellenic
2030,-31.472034,0.086629786,Polish,Slavic
2031,25.407791,-24.078129,German,Germanic
2032,15.570041,25.806503,Russian,Slavic
2033,-22.04778,-17.38111,Russian,Slavic
2034,-28.098717,17.723703,Chinese,East_Asia
2035,16.029072,10.813626,Armenian,Armenic
2036,-3.3327675,-38.48563,North_American_Native,Native_American
2037,11.538053,-1.1739784,Greek,Hellenic
2038,6.774995,-28.533638,Irish,Celtic
2039,-12.407574,-14.12144,Indian,Hindustani
2040,-12.841082,7.4925685,Philippine,Austronesian
2041,2.360433,-9.677472,Greek,Hellenic
2042,-3.6022975,17.04419,North_American_Native,Native_American
2043,-16.822166,9.248543,Brazilian,Italic
2044,8.070806,11.222646,North_American_Native,Native_American
2045,1.5081697,-6.2120757,Greek,Hellenic
2046,29.593098,-6.9212594,Slavic,Slavic
2047,-31.153675,9.187715,Portuguese,Italic
2048,1.3970876,-19.222368,Greek,Hellenic
2049,-0.029182883,20.920738,Philippine,Austronesian
2050,-12.82833,24.798668,North_American_Native,Native_American
2051,-6.966256,-37.328545,North_American_Native,Native_American
2052,-13.017198,5.2211266,Indian,Hindustani
2053,-3.8151934,-10.336169,English,Germanic
2054,17.844051,17.649252,Danish,Germanic
2055,-11.403395,20.562695,Philippine,Austronesian
2056,-11.879424,3.532372,Chinese,East_Asia
2057,-0.0018037215,-17.293062,German,Germanic
2058,23.801388,8.284298,German,Germanic
2059,26.062595,23.865025,French,Italic
2060,-20.648666,10.069152,Nigerian,Chadic
2061,10.697459,-5.011065,Greek,Hellenic
2062,3.8562002,18.639475,Polish,Slavic
2063,-15.227318,-19.831749,Czechoslovak,Slavic
2064,-21.744764,-6.4450903,Russian,Slavic
2065,2.405343,7.774345,German,Germanic
2066,0.307913,29.19876,Greek,Hellenic
2067,-3.9307017,0.13752913,German,Germanic
2068,-3.8034546,29.70192,South_African,Bantu
2069,9.7528515,2.2473445,Turkish,Turkic
2070,-20.436884,5.570875,Indian,Hindustani
2071,-4.4713273,18.680298,North_American_Native,Native_American
2072,-19.529953,-23.721817,Sami,Uralic
2073,4.407473,-19.580193,Scandinavian,Germanic
2074,13.567048,30.299309,English,Germanic
2075,0.52578783,-2.2912326,Indian,Hindustani
2076,11.487575,1.8188422,German,Germanic
2077,3.8247318,18.695265,Polish,Slavic
2078,27.785858,26.54618,French,Italic
2079,34.560204,7.743796,Irish,Celtic
2080,0.51681966,-6.56248,Greek,Hellenic
2081,-23.93008,13.32162,Philippine,Austronesian
2082,7.0269403,28.369665,Greek,Hellenic
2083,-1.2637205,5.798695,Swedish,Germanic
2084,22.590714,27.09404,French,Italic
2085,1.5392655,-17.326069,Spanish,Italic
2086,-6.9516025,3.7640383,North_American_Native,Native_American
2087,-2.8485553,-1.4151927,Greek,Hellenic
2088,21.971563,5.784419,South_African,Bantu
2089,-28.279135,-5.9041705,Albanian,Albanian
2090,-20.842428,29.649385,North_American_Native,Native_American
2091,4.559503,3.48843,Portuguese,Italic
2092,25.370794,-28.680466,Ukrainian,Slavic
2093,10.954934,5.5088096,Italian,Italic
2094,-35.97478,-13.654521,Italian,Italic
2095,-1.1611992,8.871516,Scottish,Celtic
2096,7.8778443,34.71649,Nordic,Germanic
2097,21.39381,-8.636486,German,Germanic
2098,-25.096716,1.1596055,Indian,Hindustani
2099,4.974697,-6.527478,Greek,Hellenic
2100,-12.801588,30.77831,North_American_Native,Native_American
2101,1.2025574,-36.37343,English,Germanic
2102,26.801664,-26.289335,German,Germanic
2103,14.741562,38.477386,Irish,Celtic
2104,20.507063,1.9069641,Italian,Italic
2105,21.298277,27.960245,Arabic,Semitic
2106,-21.091593,30.662674,Dutch,Germanic
2107,4.0557466,-3.224999,French,Italic
2108,6.9794807,-28.372978,Russian,Slavic
2109,-23.635052,13.726751,Philippine,Austronesian
2110,-14.303813,34.319324,North_American_Native,Native_American
2111,4.405545,-5.596354,Greek,Hellenic
2112,3.213543,13.284292,North_American_Native,Native_American
2113,-14.450617,-16.988243,Armenian,Armenic
2114,-8.7074,-24.921309,Japanese,East_Asia
2115,-10.629952,1.5352366,Welsh,Celtic
2116,11.260571,-5.7265663,Greek,Hellenic
2117,-19.944887,-4.9215827,German,Germanic
2118,-22.737186,-7.1437645,Armenian,Armenic
2119,-1.9386669,1.2163829,Greek,Hellenic
2120,5.1134944,35.786285,Nordic,Germanic
2121,-34.545296,20.374485,Japanese,East_Asia
2122,-0.28568035,3.2362118,Arabic,Semitic
2123,-29.872913,20.028866,Chinese,East_Asia
2124,-16.174578,-13.239934,French,Italic
2125,-22.753408,2.3945482,Indian,Hindustani
2126,-18.351301,-19.587225,Indian,Hindustani
2127,26.975483,28.83714,French,Italic
2128,-1.4390597,12.795968,North_American_Native,Native_American
2129,-12.075922,9.10878,Nigerian,Chadic
2130,15.993923,27.95808,Armenian,Armenic
2131,-7.88276,14.29081,Nordic,Germanic
2132,-25.837849,9.721723,English,Germanic
2133,8.1334715,-44.675053,South_African,Bantu
2134,24.694757,7.5266066,German,Germanic
2135,4.851788,-1.4711652,Portuguese,Italic
2136,-10.25875,21.933764,North_American_Native,Native_American
2137,-15.440295,-9.761537,English,Germanic
2138,-19.971544,0.61818737,Armenian,Armenic
2139,-7.445052,0.95928997,North_American_Native,Native_American
2140,2.7197225,38.86197,Nordic,Germanic
2141,15.884944,-2.3191457,Indian,Hindustani
2142,23.23237,16.579948,Danish,Germanic
2143,5.9369125,36.70681,Nordic,Germanic
2144,-29.934952,4.6468525,Brazilian,Italic
2145,-34.85301,14.283629,Indian,Hindustani
2146,21.429554,2.169605,Romanian,Italic
2147,10.05249,-7.508959,French,Italic
2148,-4.281282,4.7504478,Chinese,East_Asia
2149,-21.558214,2.2028303,Greek,Hellenic
2150,-9.789226,-5.8877206,Serbian,Slavic
2151,-3.9487057,29.694332,South_African,Bantu
2152,10.631592,-11.331931,French,Italic
2153,-38.794098,-5.1898046,Dutch,Germanic
2154,-13.615155,-0.153432,North_American_Native,Native_American
2155,22.513855,-1.2346106,Romanian,Italic
2156,-13.000894,26.37861,North_American_Native,Native_American
2157,3.1558592,-2.121927,North_American_Native,Native_American
2158,26.015226,-17.876986,Portuguese,Italic
2159,5.3050838,-27.439102,Czechoslovak,Slavic
2160,5.4020476,38.062683,Nordic,Germanic
2161,-3.5752707,3.3489184,Australian_Ethnic,Austronesian
2162,21.990234,8.441121,German,Germanic
2163,12.977382,-31.060095,German,Germanic
2164,5.349657,-10.065627,French,Italic
2165,8.748151,8.5123825,Portuguese,Italic
2166,-9.368924,-8.186456,North_American_Native,Native_American
2167,-4.3572974,14.845458,North_American_Native,Native_American
2168,-15.922854,32.10164,North_American_Native,Native_American
2169,-21.371912,28.49451,North_American_Native,Native_American
2170,-5.529174,21.817825,North_American_Native,Native_American
2171,-0.83977604,-12.383609,Greek,Hellenic
