lemma,japanese,serbian,german,french,north_american_native,brazilian,armenian,english,russian,greek,danish,canadian_native,ukrainian,indian,norwegian,welsh,scandinavian,polish,czechoslovak,scottish,celtic,portuguese,arabic,croatian,estonian,dutch,italian,nigerian,albanian,maori,nordic,irish,hungarian,south_african,slavic,australian_ethnic,chinese,tanzanian,swedish,icelandic,philippine,hawaiian,jewish,romanian,korean,turkish,finnish,belgian,spanish,cataloanian,bulgarian,bukovinian,new_zealand_native,sami,pakistani,lithuanian,zimbabwe,diff
supply,0.0,0.0,8.095527221210281e-05,0.0,0.0002732497075374224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028817360580356586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017718501336941466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
thick,0.0,0.0,0.0002509613438575187,0.0002837281883955171,0.0002732497075374224,0.0,0.0,0.0004591826548743237,0.0002565418163160595,0.0,0.0003470374569095158,0.0,0.0,0.0002505857441770138,0.0,0.0,0.0004226473982801502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032530904359141186,0.0,0.0,0.0,0.0004107366561928819,0.00016604400166044003,0.0,0.0,0.0,0.0009799804003919922,0.00025772365581005764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
horn,0.0002465229985414056,0.0,0.00024286581663630845,0.0003055534336567107,0.0002732497075374224,0.0,0.0,0.00031943141208648604,0.0,0.0005109294473076239,0.00025449413506697824,0.0,0.0,0.00030070289301241653,0.0,0.0,0.00040639172911552905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004066363044892648,0.0,0.0,0.0,0.0009857679748629165,0.00058115400581154,0.0,0.0,0.0006002915701912358,0.0,0.0,0.0,0.0,0.0,0.0008070482211312126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
open_door,0.0,0.0,0.0006071645415907711,0.00016368933945895217,0.0002732497075374224,0.0,0.0,0.00041925372836351297,0.0,0.0,0.0,0.0,0.0,0.0001252928720885069,0.0,0.0,0.0002113236991400751,0.0,0.001695950071229903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003659726740403383,0.0,0.0,0.0,0.0,0.000282274802822748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
shake,0.0002465229985414056,0.0,0.0002509613438575187,0.00020733982998133942,0.0002732497075374224,0.0,0.0,0.0005190760446405398,0.00018813066529844364,0.0,0.0,0.0,0.0,0.0002129978825504617,0.0,0.0,0.0002113236991400751,0.0,0.0006105420256427651,0.0005815644082582146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023246160232461601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
revenge,0.00022597941532962178,0.0,9.714632665452337e-05,0.00015277671682835536,0.0002732497075374224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015035144650620827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
jack,0.0,0.0,0.00014571948998178506,0.0,0.0002732497075374224,0.0,0.0,0.006208948072431073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001105385503194239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019427148194271482,0.0,0.0,0.001343509704713718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
purpose,0.000205435832117838,0.0,0.00019429265330904674,0.0002509903205037267,0.0002732497075374224,0.0,0.0,0.0,0.0001710278775440397,0.0002665718855518038,0.0,0.0,0.0,0.00018793930813276033,0.0,0.0,0.0003088577141278021,0.0,0.0,0.000639720849084036,0.0,0.0,0.0,0.0,0.0,0.0,0.0002033181522446324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004993395831319867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
sack,0.0,0.0,0.0006476421776968225,0.00014186409419775854,0.0002732497075374224,0.0,0.0,0.00041925372836351297,0.0009748589020010262,0.0,0.0,0.0,0.0,0.0002129978825504617,0.0,0.0,0.00019506802997545393,0.0,0.0003391900142459806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008742680546519194,0.0,0.0,0.0,0.0005134208202411025,0.000282274802822748,0.0,0.0,0.0012863390789812194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
honor,0.0006368510795652977,0.0,0.0,0.0001855145847201458,0.0002732497075374224,0.0,0.0,0.0,0.0,0.0,0.0003470374569095158,0.0,0.0,0.0,0.0,0.0,0.00022757936830469625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028751565933501737,0.00019925280199252802,0.0,0.0,0.0,0.0,0.000773170967430173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
bill,0.0,0.0,8.90507994333131e-05,0.0,0.0002732497075374224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002033181522446324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
report,0.0002465229985414056,0.0,8.095527221210281e-05,0.00014186409419775854,0.00026471065417687796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027564431859471514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005798782255726297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
rubbed,0.00022597941532962178,0.0,0.00011333738109694394,0.00022916507524253305,0.00026471065417687796,0.0,0.0,0.0003593603385972968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001625566916462116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034869240348692405,0.0,0.0,0.00031443844152874255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
brush,0.0,0.0,0.0,0.0,0.00026471065417687796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019329274185754324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
creek,0.0,0.0,0.0,0.0,0.00026471065417687796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003919921601567969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
swan,0.0,0.0,0.00022667476219388787,0.0002837281883955171,0.00026471065417687796,0.0,0.0,0.0,0.0004104669061056952,0.0,0.00041644494829141894,0.0,0.0,0.00015035144650620827,0.0,0.0,0.0005852040899263618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009446943092436285,0.0007139892071398921,0.0,0.0,0.0,0.0007699846003079939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
sail,0.0002670665817531894,0.0,0.0002185792349726776,0.00015277671682835536,0.00026471065417687796,0.0,0.0,0.0002595380223202699,0.0012656062938258936,0.0011551448373911498,0.0008328898965828379,0.0,0.0,0.00013782215929735757,0.0,0.0,0.0007802721199018157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002033181522446324,0.0,0.0,0.0,0.0007393259811471875,0.00044831880448318803,0.0,0.0,0.0,0.0,0.0003060468412744435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
blew,0.0,0.0,0.00024286581663630845,0.00012003884893656493,0.00026471065417687796,0.0,0.0,0.00023957355906486453,0.0002052334530528476,0.0,0.0,0.0,0.0,0.0001252928720885069,0.0,0.0,0.0003088577141278021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036966299057359373,0.00023246160232461601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
look_around,0.0,0.0,0.00015381501720299534,0.0,0.00026471065417687796,0.0,0.0,0.0,0.0003591585428424833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031548360315483606,0.0,0.0,0.0,0.0,0.00016107728488128604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
knee,0.0002876101649649732,0.0,0.00018619712608783647,0.0004583301504850661,0.00026471065417687796,0.0,0.0,0.0005390405078959452,0.0003591585428424833,0.00042207215212368936,0.0,0.0,0.0,0.00017541002092390963,0.0,0.0,0.00024383503746931742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003901998233832378,0.000481527604815276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
neither,0.0006984818292006492,0.0,0.0006071645415907711,0.0005892816220522279,0.00026471065417687796,0.0,0.0,0.0005989338976621614,0.0004275696938600992,0.0005775724186955749,0.0008791615575041066,0.0,0.0,0.0006264643604425344,0.0,0.0,0.0005689484207617407,0.0,0.0006105420256427651,0.0006978772899098575,0.0,0.0,0.0,0.0,0.0,0.0,0.0004676317501626545,0.0,0.0,0.0,0.0006571786499086111,0.000531340805313408,0.0,0.0,0.0007718034473887317,0.0,0.00020940047034567186,0.0,0.0,0.0,0.0008743022395588136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
ghost,0.0,0.0,8.095527221210281e-05,0.0,0.00026471065417687796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001252928720885069,0.0,0.0,0.0,0.0,0.0,0.0016865367839488223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004026932122032151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
skyscraper,0.0,0.0,0.0,0.0,0.00026471065417687796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
clean,0.0,0.0,0.000461445051608986,0.00013095147156716173,0.00026471065417687796,0.0,0.0,0.0007786140669608098,0.000495980844877715,0.0,0.0006246674224371283,0.0,0.0,0.00046358362672747547,0.0,0.0,0.00027634637579855976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022364996746909564,0.0,0.0,0.0,0.0,0.0006143628061436281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
skeleton,0.0,0.0,0.0,0.0,0.00026471065417687796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
thrust,0.0,0.0,0.00034001214329083183,0.00013095147156716173,0.00026471065417687796,0.0,0.0,0.0,0.00018813066529844364,0.00028878620934778745,0.0,0.0,0.0,0.0001252928720885069,0.0,0.0,0.00022757936830469625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024644199371572914,0.0,0.0,0.0,0.0,0.0,0.0004026932122032151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
slipper,0.0,0.0,0.0001376239627605748,0.00031646605628730755,0.00026471065417687796,0.0,0.0,0.0,0.0,0.0,0.0002776299655276126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
faint,0.0003697844978121084,0.0,0.00012143290831815422,0.00017460196208954898,0.00026471065417687796,0.0,0.0,0.0,0.0,0.0002221432379598365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037310901567057865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000265670402656704,0.0,0.0,0.00028585312866249323,0.0,0.00019329274185754324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
size,0.0,0.0,0.00014571948998178506,0.00010912622630596812,0.00026471065417687796,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.00015035144650620827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021585720215857202,0.0,0.0,0.0,0.0,0.0003865854837150865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
hidden,0.0006573946627770815,0.0,0.0003076300344059907,0.0004583301504850661,0.00026471065417687796,0.0,0.0,0.0,0.0002736446040704635,0.00046650079971565666,0.000300765795988247,0.0,0.0,0.000400937190683222,0.0,0.0,0.0002600907066339386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002846454131424854,0.0,0.0,0.0,0.0005955681514796788,0.0,0.0,0.0,0.0003716090672612412,0.001119977600447991,0.000612093682548887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
glance,0.00022597941532962178,0.0,0.00023477028941509815,0.00024007769787312986,0.00026471065417687796,0.0,0.0,0.0,0.0,0.0,0.00041644494829141894,0.0,0.0,0.0,0.0,0.0,0.00040639172911552905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030805249214466146,0.00021585720215857202,0.0,0.0,0.00034302375439499187,0.0,0.00037047775522695787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
heaven,0.0015202251576720012,0.0,0.001092896174863388,0.0003382913015485011,0.00026471065417687796,0.0,0.0,0.0,0.0004275696938600992,0.00035542918073573843,0.0008328898965828379,0.0,0.0,0.0002255271697593124,0.0,0.0,0.000910317473218785,0.0,0.0010514890441625398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013215679895901106,0.0,0.0,0.0,0.000636641817098967,0.00039850560398505604,0.0,0.0,0.0006288768830574851,0.0,0.0029960374987919205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
taste,0.0,0.0,0.0005019226877150374,0.0003382913015485011,0.00026471065417687796,0.0,0.0,0.0003793248018527022,0.0003933641183512913,0.0,0.00048585243967332205,0.0,0.0,0.0004385250523097741,0.0,0.0,0.0002600907066339386,0.0,0.000542704022793569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022590516090608507,0.00023246160232461601,0.0,0.0,0.0004287796929937398,0.0010499790004199917,0.0003221545697625721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
treasure,0.0009039176613184871,0.0,0.0006800242865816637,0.0006438447352052119,0.00026471065417687796,0.0,0.0,0.0005590049711513506,0.0004104669061056952,0.00046650079971565666,0.000300765795988247,0.0,0.0,0.0006765815092779372,0.0,0.0,0.0005526927515971195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009149316851008457,0.0,0.0,0.0,0.0006161049842893229,0.00018264840182648402,0.0,0.0,0.000714632821656233,0.0,0.0004993395831319867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
swim,0.0002876101649649732,0.0,0.00015381501720299534,0.00012003884893656493,0.00026471065417687796,0.0,0.0,0.0003793248018527022,0.0002223362408072516,0.0,0.0002776299655276126,0.0,0.0,0.000200468595341611,0.0,0.0,0.00037388039078628673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028751565933501737,0.000282274802822748,0.0,0.0,0.0,0.0,0.00027383138429818625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
feed,0.0,0.0,0.00017000607164541592,0.0001855145847201458,0.00026471065417687796,0.0,0.0,0.0,0.0002565418163160595,0.0006220010662875423,0.0,0.0,0.0,0.0004510543395186248,0.0,0.0,0.0,0.0,0.00037310901567057865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005286271958360443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009799804003919922,0.00016107728488128604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
quiver,0.0002465229985414056,0.0,0.0,0.0,0.0002561716008163335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
bell,0.0003697844978121084,0.0,0.0001376239627605748,0.00015277671682835536,0.0002561716008163335,0.0,0.0,0.0,0.0,0.0002665718855518038,0.0004395807787520533,0.0,0.0,0.0,0.0,0.0,0.0007640164507371946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002846454131424854,0.0,0.0,0.0,0.0004928839874314583,0.00024906600249066,0.0,0.0,0.0,0.0,0.0004188009406913437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
starve,0.0,0.0,0.00012143290831815422,0.0,0.0002561716008163335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002255271697593124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
shell,0.0002876101649649732,0.0,8.095527221210281e-05,0.00024007769787312986,0.0002561716008163335,0.0,0.0,0.0006987562139391882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004551587366093925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013999720005599889,0.0,0.0,0.0,0.0,0.0023538906449660367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
fast_could,0.0,0.0,9.714632665452337e-05,0.00016368933945895217,0.0002561716008163335,0.0,0.0,0.00033939587534189146,0.0002565418163160595,0.0002221432379598365,0.0,0.0,0.0,0.0002129978825504617,0.0,0.0,0.0002113236991400751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000298879202988792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
consent,0.00045195883065924356,0.0,0.00028334345274235985,0.0006984078483581959,0.0002561716008163335,0.0,0.0,0.0002595380223202699,0.0004788780571233111,0.0002221432379598365,0.00025449413506697824,0.0,0.0,0.0005763472116071317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005896226415094339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004287796929937398,0.0,0.00024161592732192905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
flight,0.0,0.0,0.0001781015988666262,0.0001855145847201458,0.0002561716008163335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002129978825504617,0.0,0.0,0.0002926020449631809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020940047034567186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
faster,0.0,0.0,0.0,0.0,0.0002561716008163335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
secure,0.0,0.0,0.00011333738109694394,0.0,0.0002561716008163335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028817360580356586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027383138429818625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
request,0.000308153748176757,0.0,0.0001781015988666262,0.00020733982998133942,0.0002561716008163335,0.0,0.0,0.0,0.0001710278775440397,0.0,0.0,0.0,0.0,0.0006891107964867878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002033181522446324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020940047034567186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
moose,0.0,0.0,0.0,0.0,0.0002561716008163335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
